@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0013672,5.9596e-05,0.16515,0,0.21128,0.1285,25,5,0
0.0013951,8.7509e-05,0.17695,0,0.25875,0.17596,26,4,0
0.0012238,0,0.18603,0,0.34098,0.25819,30,0,0
0.0010825,0,0.18421,0.0018149,0.24109,0.15831,30,0,0
0.0011544,7.1899e-05,0.17604,0.0099819,0.20203,0.11925,43,0,0
0.0013259,0.00024339,0.15426,0.03176,0.27987,0.19709,33,10,0
0.0012375,0.00015508,0.16969,0.016334,0.26551,0.18273,34,9,0
0.0010457,0,0.20871,0,0.2286,0.14581,33,10,0
0.0009479,0,0.22232,0,0.24537,0.16259,37,6,0
0.0010953,0.00014745,0.20236,0.019964,0.17273,0.089946,39,4,0
0.0011989,0.00025095,0.16606,0.056261,0.26398,0.18119,47,0,0
0.0010645,0.00011661,0.18421,0.038113,0.17895,0.09616,46,1,0
0.00094367,0,0.22323,0,0.25091,0.16813,28,19,0
0.00091538,0,0.20599,0.017241,0.18731,0.10452,51,0,0
0.0011283,0.00021293,0.15154,0.071688,0.19978,0.117,33,18,0
0.0012635,0.00034809,0.14247,0.080762,0.10931,0.026525,32,19,0
0.0011172,0.00020177,0.16697,0.056261,0.11169,0.028908,44,7,0
0.0010912,0.00017586,0.16243,0.060799,0.19722,0.11444,38,13,0
0.0011061,0.00019072,0.1588,0.064428,0.18394,0.10116,26,25,0
0.0010227,0.00010736,0.16788,0.055354,0.18907,0.10628,37,14,0
0.0011297,0.00021436,0.16515,0.058076,0.23648,0.1537,26,25,0
0.0012973,0.00038191,0.16969,0.053539,0.19722,0.11444,26,25,0
0.001434,0.00051866,0.18784,0.03539,0.23212,0.14933,23,28,0
