@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.015562,0.0144,19,0
0.012512,0.01135,21,0
0.011869,0.010707,7,0
0.0055329,0.0043708,28,0
0.0023466,0.0011845,45,0
0.0023516,0.0011895,17,0
0.0039438,0.0027817,29,0
0.0095003,0.0083382,37,0
0.020551,0.019389,143,0
0.043752,0.04259,141,1
0.045549,0.044387,129,1
0.075951,0.074788,112,1
0.09181,0.090648,105,1
0.093029,0.091867,98,1
0.065435,0.064272,96,1
0.071505,0.070342,98,1
0.078669,0.077507,104,1
0.081535,0.080373,107,1
0.075108,0.073946,109,1
0.081924,0.080762,110,1
0.071697,0.070535,112,1
0.071406,0.070244,112,1
0.070854,0.069692,116,1
0.066774,0.065612,115,1
0.069316,0.068154,112,1
0.0716,0.070438,109,1
0.089667,0.088505,109,1
0.088686,0.087524,109,1
0.087413,0.086251,109,1
0.080601,0.079439,109,1
0.08872,0.087558,109,1
0.088986,0.087824,110,1
0.083774,0.082612,111,1
0.066822,0.06566,115,1
0.075933,0.074771,116,1
0.072096,0.070934,116,1
0.072331,0.071169,117,1
0.065083,0.063921,118,1
0.072038,0.070876,119,1
0.067184,0.066022,119,1
0.070841,0.069679,119,1
0.068484,0.067322,121,1
0.070826,0.069664,121,1
0.064398,0.063236,115,1
0.070006,0.068844,117,1
0.067926,0.066764,117,1
0.064333,0.063171,120,1
0.061574,0.060412,118,1
0.064075,0.062913,119,1
0.068495,0.067333,119,1
0.065261,0.064099,117,1
0.07549,0.074327,116,1
0.075006,0.073844,117,1
0.069212,0.06805,120,1
0.064675,0.063513,122,1
0.068883,0.067721,123,1
0.067072,0.06591,124,1
0.060966,0.059804,125,1
0.058045,0.056883,128,1
0.045618,0.044456,136,1
0.024595,0.023433,151,1
0.014234,0.013072,125,0
0.0086781,0.007516,128,0
0.0053868,0.0042247,135,0
0.0029586,0.0017966,143,0
0.019551,0.018389,18,0
0.031411,0.030249,40,0
0.017253,0.016091,79,0
0.021498,0.020336,16,0
0.017816,0.016654,80,0
0.022507,0.021345,37,0
0.019899,0.018737,83,0
0.021166,0.020003,39,0
0.019767,0.018605,78,0
0.027477,0.026315,13,0
0.028638,0.027476,13,0
0.019316,0.018154,41,0
0.025565,0.024403,19,0
0.014157,0.012994,22,0
0.014828,0.013666,21,0
0.0028752,0.0017131,13,0
0.0016784,0.0005163,135,0
0.0022652,0.0011031,99,0
0.0073876,0.0062255,95,0
0.013917,0.012755,130,0
0.016993,0.015831,45,1
0.038286,0.037124,126,1
0.068719,0.067557,109,1
0.093748,0.092585,104,1
0.092251,0.091088,98,1
0.073094,0.071931,94,1
0.076697,0.075535,97,1
0.078065,0.076902,101,1
0.077443,0.076281,104,1
0.069989,0.068827,108,1
0.07591,0.074748,108,1
0.067268,0.066106,107,1
0.076652,0.07549,106,1
0.079686,0.078524,105,1
0.082923,0.081761,105,1
0.085728,0.084566,108,1
0.083933,0.082771,108,1
0.088733,0.087571,107,1
0.082398,0.081236,108,1
0.084254,0.083092,108,1
0.085419,0.084257,108,1
0.080586,0.079424,108,1
0.079734,0.078572,109,1
0.080124,0.078961,110,1
0.081532,0.08037,108,1
0.079929,0.078767,111,1
0.086356,0.085194,110,1
0.086972,0.08581,110,1
0.086976,0.085814,110,1
0.07074,0.069578,110,1
0.071461,0.070299,112,1
0.07161,0.070448,115,1
0.072397,0.071235,115,1
0.067462,0.0663,121,1
0.069042,0.06788,124,1
0.057182,0.05602,126,1
0.059678,0.058516,126,1
0.054592,0.05343,127,1
0.045275,0.044113,133,1
0.048336,0.047174,16,1
0.032886,0.031724,32,1
0.014996,0.013834,91,1
0.0099591,0.008797,36,1
0.0092186,0.0080565,16,0
0.0048753,0.0037132,124,0
0.0013914,0.00022931,95,0
0.0019793,0.00081717,144,0
0.0028792,0.0017171,19,0
0.01468,0.013518,22,0
0.016854,0.015692,40,0
0.028256,0.027094,16,0
0.011221,0.010059,37,0
0.012245,0.011083,14,0
0.014202,0.01304,119,0
0.012712,0.01155,56,0
0.016685,0.015522,37,0
0.018247,0.017085,15,0
0.012389,0.011226,36,0
0.015116,0.013954,21,0
0.010889,0.0097272,65,0
0.010511,0.009349,19,0
0.0079355,0.0067735,15,0
0.0051701,0.004008,15,0
0.0026351,0.0014731,144,0
0.0020417,0.00087962,178,0
0.0018116,0.00064955,100,0
0.0048519,0.0036898,59,0
0.0089431,0.007781,108,0
0.029256,0.028094,131,1
0.05088,0.049718,119,1
0.081638,0.080476,112,1
0.082137,0.080975,103,1
0.10287,0.10171,96,1
0.085145,0.083983,93,1
0.082622,0.08146,96,1
0.067029,0.065867,97,1
0.075486,0.074324,105,1
0.067487,0.066325,105,1
0.06395,0.062788,113,1
0.059389,0.058227,116,1
0.05577,0.054608,117,1
0.057563,0.056401,119,1
0.048634,0.047471,117,1
0.048469,0.047307,121,1
0.05711,0.055948,124,1
0.055579,0.054417,125,1
0.059015,0.057853,122,1
0.06591,0.064748,123,1
0.064337,0.063175,123,1
0.064294,0.063132,120,1
0.06604,0.064878,120,1
0.068486,0.067324,121,1
0.060232,0.05907,122,1
0.058263,0.057101,127,1
0.045905,0.044743,139,1
0.052912,0.05175,130,1
0.042453,0.041291,120,1
0.039945,0.038783,128,1
0.026854,0.025692,125,1
0.018872,0.01771,136,1
0.010721,0.0095585,132,0
0.0048302,0.0036682,103,0
0.0020658,0.00090373,129,0
0.002348,0.0011859,139,0
0.0021734,0.0010113,135,0
0.0038932,0.0027311,115,0
0.007928,0.0067659,59,0
0.01318,0.012018,16,0
0.015,0.013838,137,0
0.019962,0.0188,30,0
0.029238,0.028076,15,0
0.015549,0.014387,16,0
0.013902,0.01274,19,0
0.016548,0.015385,14,0
0.016779,0.015617,72,0
0.017699,0.016537,14,0
0.015128,0.013966,86,0
0.016898,0.015736,14,0
0.0099301,0.008768,40,0
0.0093585,0.0081964,35,0
0.0081008,0.0069388,62,0
0.0046748,0.0035127,18,0
0.0018988,0.00073674,59,0
0.0018066,0.00064448,76,0
0.0030575,0.0018954,150,0
0.0056104,0.0044483,53,0
0.0036677,0.0025056,3,0
0.030403,0,40,0
0.026064,0,11,0
0.028657,0.002593,158,0
0.022571,0,151,0
0.020667,0,32,0
0.030232,0.0095641,43,0
0.028801,0.0081334,34,0
0.022451,0.0017831,93,0
0.019967,0,147,1
0.030251,0.010284,109,1
0.027788,0.0078217,97,1
0.036073,0.016107,148,1
0.043434,0.023468,87,1
0.034344,0.014377,91,1
0.035019,0.015052,84,1
0.036491,0.016524,91,1
0.04625,0.026283,86,1
0.028431,0.0084646,139,1
0.030056,0.010089,66,1
0.031378,0.011411,154,1
0.030659,0.010693,83,1
0.032907,0.01294,89,1
0.05011,0.030144,89,1
0.043685,0.023718,89,1
0.039903,0.019936,89,1
0.034204,0.014238,90,1
0.040275,0.020308,89,1
0.044186,0.02422,88,1
0.044322,0.024355,88,1
0.040621,0.020654,88,1
0.039824,0.019857,87,1
0.039884,0.019918,87,1
0.045171,0.025205,87,1
0.041752,0.021785,87,1
0.039504,0.019538,87,1
0.052169,0.032203,87,1
0.042449,0.022482,87,1
0.04423,0.024264,86,1
0.035198,0.015231,85,1
0.057947,0.03798,87,1
0.047274,0.027307,87,1
0.051123,0.031156,87,1
0.049098,0.029131,87,1
0.050264,0.030297,87,1
0.029195,0.009228,85,1
0.036687,0.016721,86,1
0.037979,0.018012,96,1
0.042399,0.022432,91,1
0.030213,0.010246,100,1
0.033409,0.013442,100,1
0.036371,0.016405,101,1
0.03656,0.016593,102,1
0.037766,0.017799,94,1
0.034732,0.014765,104,1
0.035437,0.01547,102,1
0.035111,0.015144,101,1
0.04645,0.026483,91,1
0.04773,0.027763,57,1
0.050834,0.030868,16,1
0.07055,0.050583,16,1
0.065155,0.045188,106,1
0.059018,0.039051,16,1
0.069586,0.04962,104,1
0.065788,0.045822,18,1
0.078072,0.058105,25,1
0.057394,0.037428,117,1
0.06717,0.047203,26,1
0.063102,0.043136,29,1
0.059444,0.039477,28,1
0.064924,0.044958,28,1
0.066157,0.04619,75,1
0.060243,0.040276,75,1
0.059956,0.03999,59,1
0.066221,0.046254,12,1
0.064906,0.04494,68,1
0.070418,0.050452,12,1
0.089779,0.069813,11,1
0.081544,0.061577,12,1
0.10114,0.08117,12,1
0.097596,0.07763,11,1
0.090872,0.070905,11,1
0.076272,0.056306,80,1
0.079157,0.05919,13,1
0.10142,0.081458,117,1
0.070858,0.050891,12,1
0.11678,0.096815,122,1
0.09656,0.076593,125,1
0.093294,0.073327,127,1
0.13904,0.11908,128,1
0.12326,0.1033,130,1
0.11738,0.097409,129,1
0.12094,0.10097,133,1
0.11109,0.091125,133,1
0.089691,0.069724,134,1
0.12767,0.1077,135,1
0.10765,0.08768,138,1
0.13117,0.1112,139,1
0.13599,0.11603,137,1
0.14709,0.12712,135,1
0.15269,0.13272,135,1
0.14449,0.12453,136,1
0.11949,0.099523,139,1
0.10288,0.082918,142,1
0.082943,0.062977,144,1
0.090761,0.070794,148,1
0.080664,0.060698,149,1
0.053953,0.033986,153,1
0.051065,0.031098,159,1
0.024982,0.0050156,186,1
0.026424,0.0064574,78,1
0.033976,0.01401,76,1
0.031761,0.011794,18,1
0.032396,0.01243,29,1
0.045941,0.025974,174,1
0.043805,0.023838,74,1
0.036061,0.016095,151,1
0.039503,0.019536,147,1
0.069135,0.049168,146,1
0.054205,0.034239,146,1
0.052097,0.03213,136,1
0.075202,0.055235,134,1
0.075692,0.055725,137,1
0.064223,0.044257,140,1
0.06747,0.047503,136,1
0.073069,0.053102,135,1
0.060213,0.040246,137,1
0.043718,0.023751,140,1
0.033764,0.013797,140,1
0.033949,0.013982,88,1
0.02983,0.0098631,154,1
0.03206,0.012093,69,1
0.046407,0.02644,140,1
0.03499,0.015023,137,1
0.038959,0.018993,139,1
0.035227,0.015261,140,1
0.034677,0.014711,22,1
0.035392,0.015426,37,1
0.041567,0.021601,129,1
0.026931,0.0069648,29,1
0.039808,0.019842,122,1
0.035497,0.01553,122,1
0.029916,0.0099489,26,1
0.025774,0.0058074,59,1
0.030346,0.010379,135,1
0.03116,0.011193,135,1
0.022001,0.0020338,147,1
0.018569,0,174,1
0.019964,0.0013942,42,1
0.02745,0.0088806,21,0
0.031619,0.01305,121,0
0.022287,0.003718,36,0
0.026196,0.0076263,79,0
0.024646,0.0060768,71,0
0.019351,0.00078193,76,0
0.016364,0,174,0
0.017184,0.00081972,175,0
0.017572,0.001208,77,0
0.018535,0.0021709,78,0
0.019298,0.0029346,78,0
0.015177,0,78,0
0.022652,0.0074753,36,0
0.022338,0.0071614,56,0
0.020492,0.0053148,52,0
0.027636,0.012459,112,0
0.020666,0.0054888,71,0
0.02285,0.0076734,68,0
0.025479,0.010302,27,0
0.01701,0.0018332,69,0
0.03596,0.020783,51,0
0.03985,0.024673,71,0
0.047238,0.032061,65,0
0.044325,0.029148,81,0
0.043831,0.028654,57,0
0.038695,0.023518,60,0
0.034109,0.018932,146,0
0.029837,0.01466,79,0
0.029222,0.014045,115,0
0.024582,0.0094046,178,0
0.027101,0.011924,64,0
0.033954,0.018777,61,0
0.041966,0.026789,61,0
0.036438,0.021261,115,0
0.032578,0.017401,67,0
0.025822,0.010645,99,0
0.026003,0.010826,127,0
0.026467,0.01129,96,0
0.023453,0.0082758,162,0
0.0243,0.0091229,60,0
0.025856,0.010679,119,0
0.050824,0.035647,105,0
0.042565,0.027388,95,0
0.041038,0.025861,109,0
0.031779,0.016602,67,0
0.035621,0.020444,96,0
0.038105,0.022928,103,0
0.038432,0.023255,102,0
0.02433,0.0091526,66,0
0.02261,0.0074333,97,0
0.027831,0.012654,69,0
0.028374,0.013197,129,0
0.036534,0.021357,141,0
0.020983,0.0058064,33,0
0.024571,0.0093939,98,0
0.019042,0.0038647,105,0
0.016652,0.0014746,161,0
0.015787,0.00061017,146,0
0.019498,0.0043209,99,0
0.02118,0.0060033,68,0
0.018512,0.0033347,90,0
0.0155,0.00032255,152,0
0.013702,0,134,0
0.013236,0,130,0
0.016809,0.0035728,50,0
0.016591,0.0033543,143,0
0.014332,0.0010955,77,0
0.020745,0.0075087,122,0
0.021175,0.0079391,81,0
0.014745,0.0015087,158,0
0.016295,0.003059,179,0
0.025484,0.012247,29,0
0.02146,0.008224,141,0
0.020642,0.0074054,144,0
0.018818,0.0055811,79,0
0.013515,0.00027849,48,0
0.015167,0.0019305,140,0
0.017295,0.0040585,71,0
0.018221,0.0049846,70,0
0.016487,0.0032504,122,0
0.025523,0.012287,93,0
0.020523,0.0072862,66,0
0.022898,0.0096616,90,0
0.021388,0.0081519,137,0
0.0341,0.020863,84,0
0.029088,0.015851,96,0
0.028814,0.015578,32,0
0.03727,0.024034,93,0
0.027715,0.014479,99,0
0.031323,0.018087,95,1
0.03837,0.025134,98,1
0.056593,0.043356,98,1
0.058802,0.045565,95,1
0.047078,0.033842,95,1
0.036813,0.023577,94,1
0.040703,0.027467,100,1
0.035453,0.022216,110,1
0.028173,0.014936,105,1
0.032211,0.018974,113,1
0.038304,0.025067,96,1
0.035022,0.021786,108,1
0.045154,0.031918,108,1
0.038509,0.025273,100,1
0.037385,0.024149,106,1
0.040896,0.027659,99,1
0.035664,0.022427,107,1
0.037352,0.024116,105,1
0.026994,0.013758,121,1
0.037807,0.024571,115,1
0.031917,0.01868,108,1
0.04072,0.027483,116,1
0.03292,0.019684,114,1
0.036729,0.023493,120,1
0.037948,0.024712,118,1
0.026136,0.012899,119,1
0.028967,0.01573,77,1
0.0335,0.020263,31,1
0.035935,0.022698,58,1
0.03233,0.019094,95,1
0.032961,0.019725,115,1
0.030633,0.017397,115,1
0.038837,0.025601,102,1
0.045702,0.032466,114,1
0.041562,0.028326,115,1
0.046281,0.033045,114,1
0.039798,0.026561,115,1
0.033206,0.01997,116,1
0.044387,0.031151,101,1
0.033574,0.020337,109,1
0.046819,0.033583,116,1
0.031582,0.018345,116,1
0.04372,0.030483,103,1
0.032614,0.019377,85,1
0.035568,0.022332,117,1
0.038522,0.025286,106,1
0.036479,0.023243,113,1
0.03709,0.023854,70,1
0.037717,0.02448,68,1
0.048674,0.035437,23,1
0.045871,0.032634,107,1
0.032977,0.01974,55,0
0.037296,0.02406,46,0
0.027309,0.014073,33,0
0.026786,0.01355,42,0
0.022524,0.0092877,21,0
0.026875,0.013638,83,0
0.025926,0.012689,158,0
0.037182,0.023945,168,0
0.032527,0.019291,41,0
0.032678,0.019441,46,0
0.039692,0.026456,66,0
0.048658,0.035421,92,0
0.040772,0.027536,92,0
0.042073,0.028837,73,0
0.027994,0.014757,53,0
0.02922,0.015984,51,0
0.033569,0.020333,98,0
0.033037,0.019801,85,0
0.024636,0.0114,103,0
0.025136,0.0119,125,0
0.031147,0.017911,40,0
0.022333,0.0090962,89,0
0.021975,0.0087388,25,0
0.022992,0.0097554,47,0
0.021115,0.0078783,28,0
0.014859,0.0016228,161,0
0.026457,0.01322,103,0
0.019522,0.0062852,78,0
0.022454,0.009218,137,1
0.037868,0.024632,126,1
0.034585,0.021348,23,1
0.051075,0.037839,96,1
0.073576,0.06034,91,1
0.066774,0.053538,88,1
0.054968,0.041732,88,1
0.045293,0.032056,91,1
0.055982,0.042746,95,1
0.055599,0.042362,96,1
0.057143,0.043907,98,1
0.072374,0.059138,99,1
0.066382,0.053146,101,1
0.069171,0.055935,102,1
0.063801,0.050564,101,1
0.051601,0.038365,103,1
0.058731,0.045494,104,1
0.061838,0.048602,105,1
0.057596,0.04436,106,1
0.057848,0.044611,105,1
0.066613,0.053377,104,1
0.072362,0.059126,102,1
0.06737,0.054134,103,1
0.065058,0.051822,104,1
0.083229,0.069993,102,1
0.10123,0.087998,101,1
0.081462,0.068225,102,1
0.087263,0.074026,102,1
0.086701,0.073464,102,1
0.097326,0.08409,101,1
0.085189,0.071953,101,1
0.092228,0.078991,101,1
0.10389,0.09065,100,1
0.11205,0.098812,100,1
0.10518,0.091941,100,1
0.10776,0.094523,100,1
0.1157,0.10247,101,1
0.099445,0.086209,100,1
0.093943,0.080707,101,1
0.10057,0.087332,101,1
0.10116,0.087927,100,1
0.080091,0.066854,100,1
0.061483,0.048247,100,1
0.06482,0.051584,101,1
0.05272,0.039483,104,1
0.085536,0.072299,104,1
0.10747,0.094231,109,1
0.10255,0.089318,108,1
0.0999,0.086664,107,1
0.10896,0.095727,107,1
0.095832,0.082595,109,1
0.11711,0.10387,110,1
0.087597,0.074361,108,1
0.063941,0.050705,105,1
0.13073,0.1175,105,1
0.088441,0.075204,109,1
0.086516,0.07328,103,1
0.10266,0.089428,104,1
0.10578,0.092544,106,1
0.13959,0.12636,109,1
0.10216,0.088921,107,1
0.1044,0.09116,105,1
0.12349,0.11025,105,1
0.12055,0.10731,105,1
0.1179,0.10466,117,1
0.091656,0.07842,105,1
0.084121,0.070884,12,1
0.081327,0.068091,105,1
0.10752,0.094284,105,1
0.084783,0.071547,105,1
0.092555,0.079319,107,1
0.085007,0.07177,105,1
0.099872,0.086635,106,1
0.10481,0.091572,107,1
0.1527,0.13947,110,1
0.114,0.10076,111,1
0.12539,0.11215,115,1
0.12512,0.11188,115,1
0.10042,0.087186,119,1
0.13966,0.12643,120,1
0.099964,0.086727,121,1
0.099471,0.086235,121,1
0.14543,0.1322,119,1
0.20246,0.18923,117,1
0.2049,0.19167,118,1
0.23707,0.22383,119,1
0.27197,0.25873,120,1
0.2962,0.28296,120,1
0.26421,0.25097,120,1
0.1651,0.15187,123,1
0.18276,0.16953,125,1
0.14235,0.12911,127,1
0.10313,0.089898,130,1
0.10332,0.090079,134,1
0.091227,0.077991,137,1
0.086775,0.073538,138,1
0.074288,0.061052,140,1
0.07678,0.063544,142,1
0.078215,0.064979,142,1
0.069119,0.055883,140,1
0.067358,0.054122,141,1
0.050935,0.037699,147,1
0.047262,0.034026,141,1
0.048293,0.035057,138,1
0.063028,0.049792,139,1
0.051869,0.038633,139,1
0.052265,0.039029,138,1
0.052165,0.038929,138,1
0.057453,0.044216,137,1
0.055341,0.042105,139,1
0.035164,0.021927,39,1
0.033898,0.020661,144,1
0.034321,0.021084,145,1
0.040065,0.026829,15,1
0.062514,0.049277,147,1
0.035112,0.021875,147,1
0.028361,0.015125,138,1
0.031481,0.018244,149,1
0.032404,0.019168,25,1
0.039914,0.026678,27,1
0.038541,0.025305,67,1
0.044744,0.031508,27,1
0.051626,0.03839,66,1
0.049347,0.036111,16,1
0.040978,0.027741,75,1
0.037668,0.024432,74,1
0.03082,0.017584,76,1
0.025202,0.011966,129,1
0.028013,0.014777,130,1
0.029814,0.016577,53,1
0.042936,0.0297,131,1
0.03279,0.019554,40,1
0.035463,0.022227,15,1
0.043099,0.029862,65,1
0.03719,0.023953,66,1
0.037702,0.024465,132,1
0.039021,0.025785,132,1
0.028442,0.015206,69,1
0.042542,0.029305,128,1
0.036272,0.023036,65,1
0.031291,0.018055,65,1
0.029497,0.016261,124,1
0.03081,0.017574,126,1
0.038773,0.025537,126,1
0.035191,0.021955,74,1
0.030283,0.017047,60,1
0.036104,0.022867,109,0
0.02838,0.015144,182,0
0.027182,0.013946,104,0
0.038792,0.025556,14,0
0.03487,0.021634,26,0
0.037167,0.02393,88,0
0.047578,0.034341,27,0
0.043195,0.029959,25,0
0.048586,0.035349,183,0
0.041067,0.027831,60,0
0.052631,0.039395,64,0
0.046875,0.033638,19,0
0.05692,0.043684,78,0
0.037748,0.024511,3,0
0.040501,0.027265,73,0
0.033593,0.020356,121,0
0.035243,0.022007,27,0
0.031325,0.018088,32,0
0.038209,0.024973,148,0
0.03023,0.016994,191,0
0.036728,0.023491,73,0
0.037031,0.023794,50,0
0.042601,0.029364,69,0
0.042171,0.028935,43,0
0.034838,0.021602,72,0
0.046434,0.033198,71,0
0.044818,0.031582,72,0
0.054267,0.041031,26,0
0.034842,0.021606,72,0
0.030785,0.017549,72,0
0.034982,0.021746,117,0
0.028512,0.015275,27,1
0.048635,0.035399,147,1
0.042898,0.029661,64,1
0.039223,0.025986,123,1
0.036019,0.022782,114,1
0.035271,0.022034,102,1
0.034171,0.020934,28,1
0.052469,0.039233,111,1
0.042906,0.029669,64,1
0.045654,0.032418,108,1
0.048324,0.035088,112,1
0.048531,0.035295,115,1
0.043323,0.030086,113,1
0.039811,0.026575,107,1
0.035763,0.022527,116,1
0.041404,0.028168,114,1
0.043417,0.030181,107,1
0.036209,0.022972,105,1
0.048011,0.034775,110,1
0.044194,0.030957,107,1
0.039426,0.026189,105,1
0.038683,0.025446,104,1
0.053878,0.040642,106,1
0.035131,0.021894,109,1
0.032971,0.019735,105,1
0.040706,0.02747,100,1
0.045291,0.032055,103,1
0.042974,0.029737,103,1
0.03871,0.025473,108,1
0.038338,0.025102,108,1
0.05689,0.043653,115,1
0.042739,0.029502,117,1
0.044878,0.031642,115,1
0.04042,0.027184,123,1
0.036928,0.023692,123,1
0.044288,0.031052,111,1
0.0554,0.042164,123,1
0.03737,0.024134,100,1
0.031368,0.017853,103,1
0.044673,0.031158,112,1
0.040917,0.027402,116,1
0.04805,0.034535,39,1
0.037941,0.024426,125,1
0.039587,0.026072,95,1
0.028437,0.014922,177,1
0.026187,0.012672,25,1
0.041771,0.028256,55,1
0.034884,0.021369,24,1
0.031023,0.017508,102,1
0.023537,0.010022,168,1
0.034536,0.019677,113,1
0.03005,0.01519,66,1
0.029193,0.014333,120,0
0.04534,0.030481,179,0
0.033125,0.018266,179,0
0.046683,0.031824,117,0
0.041302,0.026443,65,0
0.02694,0.012081,57,0
0.030298,0.015439,146,0
0.030483,0.015624,47,0
0.031517,0.016658,58,0
0.044947,0.030088,21,0
0.031337,0.016478,155,0
0.034204,0.019345,66,0
0.042657,0.027798,68,0
0.036962,0.022103,34,0
0.029376,0.014516,108,0
0.031509,0.01665,104,0
0.034025,0.019166,46,0
0.026591,0.011732,82,0
0.024709,0.0098497,11,0
0.029626,0.014767,76,1
0.036675,0.021815,142,1
0.044868,0.030009,113,1
0.035293,0.020434,106,1
0.049916,0.035056,104,1
0.048871,0.034012,96,1
0.049441,0.034582,98,1
0.040189,0.02533,108,1
0.033607,0.018748,107,1
0.035213,0.020354,180,1
0.049363,0.034504,66,1
0.03626,0.021401,107,1
0.044383,0.029524,106,1
0.031998,0.017139,102,1
0.03988,0.02502,112,1
0.042441,0.027582,115,1
0.041746,0.026887,99,1
0.043079,0.02822,109,1
0.03838,0.023521,109,1
0.039199,0.02434,111,1
0.029193,0.014334,113,1
0.045533,0.030673,109,1
0.057412,0.042553,110,1
0.040035,0.025176,111,1
0.038432,0.023573,111,1
0.027864,0.013005,116,1
0.030561,0.015702,104,1
0.035643,0.020783,117,1
0.036249,0.02139,115,1
0.027103,0.012244,74,1
0.032864,0.018005,119,1
0.031342,0.016482,119,1
0.033436,0.018577,121,1
0.038233,0.023374,121,1
0.026066,0.011206,118,1
0.028897,0.014038,118,1
0.034674,0.019815,110,1
0.033238,0.018379,120,1
0.033789,0.01893,118,1
0.027423,0.012564,119,1
0.030131,0.015272,119,1
0.021098,0.0062392,69,1
0.033015,0.018155,108,1
0.032743,0.017884,117,1
0.026605,0.011746,120,1
0.026583,0.011724,121,1
0.033353,0.018494,123,1
0.031458,0.016599,135,1
0.033845,0.018986,134,1
0.031555,0.016696,25,1
0.032669,0.01781,25,1
0.035599,0.02074,58,1
0.032822,0.017963,24,0
0.020193,0.0053342,65,0
0.025346,0.010487,68,0
0.025013,0.010154,62,0
0.033825,0.018966,101,0
0.033124,0.018265,58,0
0.026464,0.011604,98,0
0.024939,0.01008,66,0
0.033704,0.018845,24,0
0.025226,0.010366,72,0
0.025578,0.010719,66,0
0.025561,0.010702,65,0
0.035083,0.020224,100,0
0.021215,0.0063553,142,0
0.034571,0.019711,87,0
0.03185,0.01699,22,0
0.028263,0.013404,74,0
0.021281,0.001759,147,0
0.018666,0,55,0
0.020963,0.0022972,95,0
0.020647,0.0019818,176,0
0.030399,0.011733,57,0
0.020357,0.0016916,88,0
0.020317,0.0016509,75,0
0.029344,0.010679,170,1
0.026534,0.0078688,126,1
0.045208,0.026543,111,1
0.068386,0.04972,104,1
0.04999,0.031325,98,1
0.043243,0.024578,98,1
0.05059,0.031925,99,1
0.053835,0.035169,100,1
0.059987,0.041321,103,1
0.047125,0.02846,94,1
0.0324,0.013734,104,1
0.040597,0.021932,106,1
0.045115,0.026449,103,1
0.049316,0.030651,111,1
0.047755,0.02909,109,1
0.043757,0.025092,107,1
0.042035,0.023369,106,1
0.044991,0.026325,107,1
0.041737,0.023071,108,1
0.050609,0.031944,108,1
0.046059,0.027394,108,1
0.044861,0.026196,108,1
0.041011,0.022345,108,1
0.039631,0.020966,110,1
0.022739,0.0040734,104,1
0.023572,0.004906,163,1
0.028448,0.0097822,46,1
0.0318,0.013134,110,1
0.032084,0.013418,110,1
0.022729,0.0040634,110,1
0.031874,0.013208,115,1
0.032377,0.013711,115,1
0.032215,0.013549,46,1
0.031513,0.012847,121,1
0.030383,0.011718,129,1
0.032962,0.014296,193,1
0.03438,0.015715,131,1
0.034156,0.01549,28,1
0.033487,0.014821,73,1
0.04694,0.028275,16,1
0.035906,0.017241,83,1
0.033311,0.014645,66,1
0.033302,0.014636,84,1
0.021953,0.0032874,77,0
0.026869,0.0082037,117,0
0.031348,0.012682,118,0
0.026688,0.0080227,152,0
0.021772,0.003106,69,0
0.032318,0.013653,103,0
0.023695,0.0050295,53,0
0.024556,0.0058904,16,0
0.020786,0.0021209,90,0
0.028905,0.01024,58,0
0.019272,0.00060626,107,0
0.017655,0,27,0
0.021911,0.0042559,112,0
0.027021,0.009366,47,0
0.026222,0.0085676,28,0
0.034136,0.016481,61,0
0.021133,0.0034781,78,0
0.024142,0.0064871,56,0
0.01935,0.0016949,62,0
0.017105,0,65,0
0.023307,0.006202,167,0
0.027479,0.010374,178,0
0.026397,0.0092921,61,0
0.022291,0.0051866,60,0
0.025089,0.0079849,70,0
0.025357,0.0082522,124,1
0.02625,0.0091451,112,1
0.044209,0.027104,112,1
0.038195,0.021091,103,1
0.065301,0.048196,96,1
0.043531,0.026426,93,1
0.03894,0.021835,96,1
0.033999,0.016895,107,1
0.032344,0.015239,102,1
0.036165,0.01906,88,1
0.028057,0.010953,100,1
0.041461,0.024357,107,1
0.03555,0.018445,111,1
0.047926,0.030821,30,1
0.035236,0.018131,29,1
0.044284,0.027179,31,1
0.04119,0.024085,28,1
0.05073,0.033626,138,1
0.042287,0.025182,136,1
0.037554,0.02045,123,1
0.033744,0.01664,115,1
0.028622,0.011517,107,1
0.033513,0.016408,107,1
0.030718,0.013614,121,1
0.02789,0.010785,114,1
0.031466,0.014361,132,1
0.032742,0.015637,36,1
0.03679,0.019685,120,1
0.037419,0.020314,78,1
0.038433,0.021329,64,1
0.03333,0.016225,167,1
0.034679,0.017574,82,1
0.035639,0.018534,85,0
0.024957,0.0078526,78,0
0.023787,0.0066821,86,0
0.022008,0.0049039,64,0
0.0205,0.0033958,55,0
0.021121,0.0040162,184,0
0.022327,0.0052225,166,0
0.014265,0,51,0
0.030335,0.01607,34,0
0.022628,0.0083626,54,0
0.023,0.0087348,139,0
0.016105,0.0018402,96,0
0.016899,0.0026341,100,0
0.022918,0.008653,93,0
0.024102,0.0098371,54,0
0.020229,0.0059638,58,0
0.020142,0.0058769,156,0
0.024803,0.010538,94,0
0.02062,0.0063553,165,0
0.015643,0.0013783,158,0
0.02514,0.010876,175,0
0.020695,0.0064303,186,0
0.019672,0.0054072,53,0
0.01945,0.0051847,70,0
0.021484,0.0072195,74,0
0.015833,0.0015681,145,0
0.021027,0.006762,79,0
0.0016775,0,104,0
0.0018587,0.00018122,90,0
