@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.24188,0.18651,0.10073,0.071688,1
0.19491,0.13953,0.085299,0.056261,1
0.17242,0.11704,0.078947,0.049909,1
0.1812,0.12582,0.08167,0.052632,1
0.19025,0.13487,0.07078,0.041742,1
0.18477,0.12939,0.064428,0.03539,1
0.18385,0.12847,0.077132,0.048094,1
0.17258,0.11721,0.089837,0.060799,1
0.15672,0.10134,0.07804,0.049002,1
0.155,0.099626,0.072595,0.043557,1
0.16844,0.11306,0.067151,0.038113,1
0.17732,0.12194,0.07078,0.041742,1
0.18265,0.12727,0.07078,0.041742,1
0.19706,0.14168,0.063521,0.034483,1
0.18909,0.13371,0.063521,0.034483,1
0.18052,0.12514,0.063521,0.034483,1
0.17402,0.11864,0.061706,0.032668,1
0.1638,0.10842,0.069873,0.040835,1
0.16628,0.1109,0.07804,0.049002,1
0.16588,0.1105,0.083485,0.054446,1
0.14907,0.093692,0.088022,0.058984,1
0.13668,0.081299,0.084392,0.055354,1
0.13797,0.082588,0.088929,0.059891,1
0.14513,0.089756,0.085299,0.056261,1
0.16074,0.10536,0.083485,0.054446,1
0.16023,0.10485,0.092559,0.063521,1
0.16297,0.1076,0.089837,0.060799,1
0.14898,0.093603,0.078947,0.049909,1
0.14863,0.093252,0.080762,0.051724,1
0.15088,0.095502,0.089837,0.060799,1
0.14707,0.091696,0.092559,0.063521,1
0.1605,0.10513,0.090744,0.061706,1
0.15399,0.098608,0.087114,0.058076,1
0.16739,0.11201,0.10073,0.071688,1
0.17837,0.12299,0.097096,0.068058,1
0.15442,0.099038,0.07804,0.049002,1
0.1394,0.084024,0.084392,0.055354,1
0.17212,0.11674,0.094374,0.065336,1
0.15438,0.099001,0.088022,0.058984,1
0.14782,0.092445,0.087114,0.058076,1
0.16039,0.10501,0.082577,0.053539,1
0.14545,0.090075,0.080762,0.051724,1
0.13778,0.082402,0.085299,0.056261,1
0.13069,0.07531,0.084392,0.055354,1
0.1616,0.10623,0.079855,0.050817,1
0.16769,0.11231,0.072595,0.043557,1
0.14327,0.087888,0.075318,0.046279,1
0.14755,0.092177,0.078947,0.049909,1
0.13819,0.082807,0.069873,0.040835,1
0.11346,0.058084,0.067151,0.038113,1
0.12418,0.068804,0.072595,0.043557,1
0.11672,0.06134,0.067151,0.038113,1
0.10781,0.052427,0.063521,0.034483,1
0.11857,0.063196,0.058984,0.029946,1
0.11535,0.059969,0.049909,0.020871,1
0.095537,0.040159,0.063521,0.034483,1
0.080289,0.024911,0.072595,0.043557,1
0.084479,0.029101,0.077132,0.048094,1
0.084643,0.029264,0.084392,0.055354,1
0.080565,0.025187,0.087114,0.058076,1
0.088449,0.033071,0.088929,0.059891,1
0.089318,0.03394,0.072595,0.043557,1
0.11974,0.064359,0.041742,0.012704,1
0.13716,0.081786,0.029038,0,1
0.11128,0.0559,0.043557,0.014519,1
0.088947,0.033568,0.047187,0.018149,1
0.079813,0.024434,0.058076,0.029038,1
0.073781,0.018403,0.065336,0.036298,1
0.071605,0.016226,0.062613,0.033575,1
0.064022,0.0086438,0.094374,0.065336,1
0.059823,0.004445,0.1343,0.10526,1
0.06523,0.0098513,0.11434,0.085299,1
0.066127,0.010749,0.090744,0.061706,0
0.072425,0.017046,0.094374,0.065336,0
0.075559,0.02018,0.087114,0.058076,0
0.065618,0.01024,0.082577,0.053539,0
0.06008,0.0047015,0.07804,0.049002,0
0.061609,0.0062306,0.07078,0.041742,0
0.05822,0.0028418,0.069873,0.040835,0
0.058692,0.00047203,0.066243,0.037205,0
0.068093,0.0098733,0.053539,0.024501,0
0.066172,0.0079517,0.047187,0.018149,0
0.061355,0.0031351,0.044465,0.015426,0
0.071744,0.013524,0.044465,0.015426,0
0.075369,0.017149,0.04265,0.013612,0
0.085128,0.026908,0.03176,0.0027223,0
0.14988,0.091664,0.023593,0,0
0.23777,0.17955,0.021779,0,0
0.22452,0.1663,0.022686,0.00090744,0
0.13574,0.077517,0.022686,0.00090744,0
0.12148,0.063257,0.023593,0.0018149,0
0.12229,0.064068,0.025408,0.0036298,0
0.11152,0.053297,0.023593,0.0018149,0
0.084943,0.026723,0.03176,0.0099819,0
0.096854,0.038634,0.032668,0.010889,0
0.10561,0.047388,0.023593,0.0018149,0
0.0977,0.03948,0.023593,0.0018149,0
0.11238,0.054163,0.033575,0.011797,0
0.10091,0.042688,0.052632,0.030853,0
0.089548,0.031328,0.056261,0.034483,0
0.092431,0.034211,0.053539,0.03176,0
0.08164,0.02342,0.057169,0.03539,0
0.066663,0.0084431,0.080762,0.058984,0
0.066786,0.0085659,0.098004,0.076225,0
0.069797,0.011576,0.085299,0.063521,0
0.078639,0.020419,0.067151,0.045372,0
0.09931,0.04109,0.040835,0.019056,0
0.10311,0.044894,0.027223,0.0054446,0
0.097382,0.039161,0.032668,0.010889,0
0.096398,0.038178,0.028131,0.0063521,0
0.090706,0.032485,0.029038,0.0072595,0
0.086415,0.028194,0.03539,0.013612,0
0.077059,0.018839,0.038113,0.016334,0
0.063297,0.0050767,0.04265,0.020871,0
0.061201,0.0029813,0.038113,0.016334,0
0.062984,0.0047641,0.030853,0.0090744,0
0.056391,0,0.047187,0.025408,0
0.054378,0,0.049909,0.028131,0
0.05955,0.0051717,0.036298,0.014519,0
0.05446,8.1691e-05,0.045372,0.023593,0
0.050084,0,0.055354,0.033575,0
0.05517,0.0050853,0.054446,0.032668,0
0.058724,0.0086395,0.048094,0.026316,0
0.051134,0.0010494,0.046279,0.024501,0
0.048215,0,0.036298,0.014519,0
0.050422,0.0022076,0.034483,0.012704,0
0.058974,0.01076,0.034483,0.012704,0
0.09222,0.044005,0.026316,0.0045372,0
0.092431,0.044216,0.034483,0.012704,0
0.09347,0.045255,0.036298,0.014519,0
0.10475,0.056538,0.039927,0.018149,0
0.11435,0.066133,0.04265,0.020871,0
0.12889,0.080679,0.032668,0.010889,1
0.12373,0.075514,0.03176,0.0099819,1
0.11089,0.062673,0.032668,0.010889,1
0.095847,0.047632,0.032668,0.010889,1
0.096672,0.048457,0.036298,0.014519,1
0.10882,0.060609,0.036298,0.014519,1
0.10365,0.055431,0.040835,0.019056,1
0.089658,0.041443,0.043557,0.021779,1
0.1263,0.078082,0.034483,0.012704,1
0.15685,0.10863,0.034483,0.012704,1
0.15297,0.10475,0.040835,0.019056,1
0.14609,0.097873,0.038113,0.016334,1
0.16886,0.12064,0.04265,0.020871,1
0.17417,0.12595,0.047187,0.025408,1
0.17807,0.12985,0.045372,0.023593,1
0.18764,0.13942,0.049002,0.027223,1
0.1912,0.14299,0.044465,0.022686,1
0.20836,0.16015,0.038113,0.016334,1
0.1875,0.13928,0.039927,0.018149,1
0.19666,0.14845,0.03902,0.017241,1
0.22001,0.1718,0.03539,0.013612,1
0.18846,0.14024,0.034483,0.012704,1
0.16217,0.11395,0.038113,0.016334,1
0.17024,0.12203,0.03902,0.017241,1
0.17833,0.13012,0.034483,0.012704,1
0.16467,0.11645,0.03176,0.0099819,1
0.13814,0.089928,0.03902,0.017241,1
0.14568,0.097467,0.043557,0.021779,1
0.18,0.13178,0.039927,0.018149,1
0.19583,0.14761,0.03539,0.013612,1
0.17857,0.13036,0.03176,0.0099819,1
0.15209,0.10387,0.037205,0.015426,1
0.13556,0.087341,0.038113,0.016334,1
0.10985,0.061639,0.045372,0.023593,1
0.11048,0.062263,0.056261,0.034483,1
0.11981,0.071593,0.057169,0.03539,1
0.11431,0.066091,0.054446,0.032668,1
0.1414,0.093184,0.049909,0.028131,1
0.17406,0.12585,0.07441,0.052632,1
0.19167,0.14346,0.082577,0.060799,1
0.18299,0.13477,0.079855,0.058076,1
0.20784,0.15962,0.11162,0.089837,1
0.24919,0.20098,0.11706,0.095281,1
0.25675,0.20853,0.11071,0.088929,1
0.24797,0.19976,0.11706,0.095281,1
0.23562,0.18741,0.11887,0.097096,1
0.25098,0.20276,0.11978,0.098004,1
0.26208,0.21387,0.11797,0.096189,1
0.25444,0.20623,0.12341,0.10163,1
0.24318,0.19497,0.12613,0.10436,1
0.23671,0.1885,0.11525,0.093466,1
0.22716,0.17895,0.11797,0.096189,1
0.22681,0.1786,0.12069,0.098911,1
0.23213,0.18392,0.1098,0.088022,1
0.2165,0.16828,0.10073,0.078947,1
0.21585,0.16763,0.094374,0.072595,1
0.25255,0.20433,0.08167,0.059891,1
0.29195,0.24374,0.082577,0.060799,1
0.29281,0.2446,0.10254,0.080762,1
0.27492,0.22671,0.098004,0.076225,1
0.28224,0.23402,0.089837,0.068058,1
0.2724,0.22418,0.094374,0.072595,1
0.24099,0.19277,0.10345,0.08167,1
0.22325,0.17503,0.10345,0.08167,1
0.2274,0.17919,0.092559,0.07078,1
0.22869,0.18047,0.084392,0.062613,1
0.20634,0.15812,0.068966,0.047187,1
0.2004,0.15219,0.068058,0.046279,1
0.19447,0.14625,0.073503,0.051724,1
0.19927,0.15105,0.066243,0.044465,1
0.19644,0.14823,0.058984,0.037205,1
0.16035,0.11214,0.058076,0.036298,1
0.14415,0.095939,0.065336,0.043557,1
0.14371,0.095492,0.065336,0.043557,1
0.15169,0.10348,0.053539,0.03176,1
0.18179,0.13357,0.045372,0.023593,1
0.23117,0.18295,0.037205,0.015426,1
0.24798,0.19977,0.036298,0.014519,1
0.26788,0.21966,0.041742,0.019964,1
0.26107,0.21286,0.040835,0.019056,1
0.21317,0.16496,0.040835,0.019056,1
0.20963,0.16141,0.040835,0.019056,1
0.21641,0.1682,0.041742,0.019964,1
0.20897,0.16076,0.040835,0.019056,1
0.16834,0.12013,0.037205,0.015426,1
0.12382,0.075604,0.03539,0.013612,1
0.1381,0.089881,0.036298,0.014519,1
0.15325,0.10504,0.03902,0.017241,1
0.13844,0.09022,0.046279,0.024501,1
0.13831,0.0901,0.038113,0.016334,1
0.13398,0.08576,0.037205,0.015426,1
0.11983,0.071613,0.037205,0.015426,1
0.11338,0.065163,0.038113,0.016334,1
0.10259,0.05438,0.040835,0.019056,1
0.094121,0.045906,0.032668,0.010889,1
0.082364,0.034149,0.029038,0.0072595,1
0.07818,0.029965,0.034483,0.012704,1
0.075738,0.027523,0.050817,0.029038,1
0.074273,0.026058,0.050817,0.029038,1
0.084143,0.035928,0.053539,0.03176,1
0.096502,0.048287,0.050817,0.029038,1
0.09925,0.051035,0.034483,0.012704,1
0.090587,0.042372,0.039927,0.018149,1
0.07608,0.027865,0.058984,0.037205,1
0.070818,0.022604,0.061706,0.039927,1
0.067307,0.019092,0.067151,0.045372,1
0.061944,0.013729,0.073503,0.051724,1
0.058891,0.010676,0.068058,0.046279,1
0.077479,0.029264,0.062613,0.040835,1
0.096103,0.047888,0.050817,0.029038,1
0.088075,0.03986,0.039927,0.018149,1
0.080389,0.032174,0.03902,0.017241,1
0.08951,0.041296,0.037205,0.015426,1
0.098815,0.0506,0.03539,0.013612,1
0.098994,0.050779,0.04265,0.020871,1
0.094689,0.046474,0.068058,0.046279,1
0.1068,0.058583,0.07441,0.052632,0
0.12938,0.081166,0.069873,0.048094,0
0.13283,0.084617,0.093466,0.071688,0
0.11598,0.067768,0.089837,0.068058,0
0.10195,0.053737,0.066243,0.044465,0
0.09265,0.044435,0.055354,0.033575,0
0.079282,0.031067,0.056261,0.034483,0
0.078495,0.03028,0.058076,0.036298,0
0.081233,0.033018,0.071688,0.049909,0
0.06636,0.018145,0.088022,0.066243,0
0.061103,0.012888,0.088929,0.067151,0
0.075182,0.026967,0.083485,0.061706,0
0.080331,0.032116,0.07804,0.056261,0
0.070376,0.022161,0.090744,0.068966,0
0.060361,0.012146,0.083485,0.061706,0
0.058768,0.010554,0.067151,0.045372,0
0.056962,0.0087471,0.07804,0.056261,0
0.05914,0.010925,0.10617,0.084392,0
0.063018,0.014803,0.095281,0.073503,0
0.057009,0.0087937,0.07441,0.052632,0
0.044765,0,0.086207,0.064428,0
0.0435,0,0.085299,0.063521,0
0.05634,0.01284,0.076225,0.054446,0
0.061918,0.018418,0.073503,0.051724,0
0.061807,0.018307,0.062613,0.040835,0
0.06077,0.017271,0.062613,0.040835,0
0.061962,0.018462,0.076225,0.054446,0
0.061133,0.017633,0.073503,0.051724,0
0.056939,0.013439,0.045372,0.023593,0
0.041406,0,0.010889,0,0
0.00086894,0,0.2069,0,0
0.00075198,0,0.19147,0,0
0.00070079,0,0.19419,0.0027223,0
0.00084202,0.00014123,0.20508,0.013612,0
0.0013945,0.00069372,0.19782,0.0063521,0
0.009269,0.0085682,0.14882,0,0
0.015777,0.015077,0.062613,0,0
0.024032,0.023332,0.039927,0,0
0.031756,0.031055,0.047187,0.0072595,0
0.045153,0.044452,0.040835,0.00090744,0
0.072778,0.072077,0.033575,0,0
0.11784,0.11714,0.03176,0,1
0.1552,0.1545,0.034483,0.0027223,1
0.16375,0.16305,0.032668,0.00090744,1
0.15907,0.15837,0.030853,0,1
0.15543,0.15473,0.030853,0,1
0.15155,0.15085,0.029946,0,1
0.14696,0.14626,0.029038,0,1
0.13768,0.13698,0.028131,0,1
0.12806,0.12736,0.028131,0,1
0.12481,0.1241,0.028131,0,1
0.12324,0.12254,0.028131,0,1
0.11729,0.11659,0.028131,0,1
0.11407,0.11337,0.027223,0,1
0.11264,0.11194,0.029946,0.0027223,1
0.11442,0.11372,0.029946,0.0027223,1
0.12425,0.12355,0.028131,0.00090744,1
0.13358,0.13288,0.028131,0.00090744,1
0.13371,0.13301,0.027223,0,1
0.1343,0.13359,0.028131,0.00090744,1
0.14325,0.14254,0.027223,0,1
0.14945,0.14875,0.027223,0,1
0.15186,0.15116,0.028131,0.00090744,1
0.14967,0.14897,0.027223,0,1
0.14719,0.14649,0.026316,0,1
0.14454,0.14384,0.026316,0,1
0.12998,0.12928,0.029038,0.0027223,1
0.11665,0.11595,0.036298,0.0099819,1
0.11191,0.11121,0.046279,0.019964,1
0.10938,0.10868,0.047187,0.020871,1
0.1019,0.1012,0.040835,0.014519,1
0.091222,0.090521,0.038113,0.011797,1
0.086326,0.085625,0.041742,0.015426,1
0.087774,0.087073,0.040835,0.014519,1
0.091523,0.090822,0.036298,0.0099819,1
0.087405,0.086704,0.036298,0.0099819,1
0.085799,0.085099,0.036298,0.0099819,1
0.080637,0.079936,0.037205,0.010889,1
0.069478,0.068777,0.037205,0.010889,1
0.062546,0.061845,0.034483,0.008167,1
0.053836,0.053135,0.038113,0.011797,1
0.04233,0.041629,0.046279,0.019964,1
0.037129,0.036428,0.051724,0.025408,1
0.045195,0.044494,0.049002,0.022686,1
0.05624,0.05554,0.040835,0.014519,1
0.055646,0.054945,0.03902,0.012704,1
0.04603,0.045329,0.043557,0.017241,1
0.037268,0.036567,0.053539,0.027223,1
0.029189,0.028488,0.058984,0.032668,1
0.024131,0.02343,0.052632,0.026316,1
0.023839,0.023139,0.050817,0.024501,1
0.023664,0.022963,0.052632,0.026316,1
0.017331,0.01663,0.057169,0.030853,1
0.015501,0.0148,0.066243,0.039927,1
0.023004,0.022303,0.058076,0.03176,1
0.02853,0.027829,0.044465,0.018149,1
0.034405,0.033705,0.040835,0.014519,1
0.03905,0.038349,0.037205,0.010889,1
0.039602,0.038901,0.038113,0.011797,1
0.040835,0.040134,0.043557,0.017241,1
0.044167,0.043467,0.045372,0.019056,1
0.048717,0.048016,0.043557,0.017241,1
0.051694,0.050993,0.040835,0.014519,1
0.051892,0.051191,0.040835,0.014519,1
0.055657,0.054956,0.046279,0.019964,1
0.056938,0.056237,0.047187,0.020871,1
0.056282,0.055581,0.048094,0.021779,1
0.058569,0.057868,0.048094,0.021779,1
0.054373,0.053673,0.043557,0.017241,1
0.053388,0.052687,0.050817,0.024501,1
0.058704,0.058003,0.056261,0.029946,1
0.060189,0.059488,0.053539,0.027223,1
0.062096,0.061396,0.045372,0.019056,1
0.063209,0.062508,0.050817,0.024501,1
0.063199,0.062498,0.063521,0.037205,1
0.065375,0.064674,0.068058,0.041742,1
0.071,0.070299,0.064428,0.038113,1
0.074651,0.073951,0.066243,0.039927,1
0.074592,0.073891,0.075318,0.049002,1
0.076921,0.07622,0.068966,0.04265,1
0.079809,0.079108,0.059891,0.033575,1
0.078569,0.077868,0.054446,0.028131,1
0.074352,0.073651,0.050817,0.024501,1
0.073767,0.073066,0.055354,0.029038,1
0.075245,0.074544,0.052632,0.026316,1
0.074175,0.073474,0.046279,0.019964,1
0.072422,0.071721,0.052632,0.026316,1
0.067293,0.066592,0.056261,0.029946,1
0.062182,0.061481,0.056261,0.029946,1
0.065197,0.064496,0.060799,0.034483,1
0.067537,0.066837,0.064428,0.038113,1
0.063836,0.063135,0.058984,0.032668,1
0.06009,0.059389,0.044465,0.018149,1
0.057335,0.056634,0.03902,0.012704,1
0.053744,0.053043,0.043557,0.017241,1
0.055071,0.05437,0.036298,0.0099819,1
0.060014,0.059313,0.029946,0.0036298,1
0.063702,0.063002,0.033575,0.0072595,1
0.067035,0.066334,0.03539,0.0090744,1
0.072363,0.071662,0.039927,0.013612,1
0.081255,0.080554,0.046279,0.019964,1
0.092157,0.091456,0.054446,0.028131,1
0.10171,0.10101,0.076225,0.049909,1
0.1101,0.1094,0.079855,0.053539,1
0.11521,0.11451,0.07441,0.048094,1
0.11967,0.11897,0.07441,0.048094,1
0.12569,0.12499,0.056261,0.029946,1
0.1304,0.1297,0.051724,0.025408,1
0.14752,0.14682,0.073503,0.047187,1
0.17132,0.17062,0.088022,0.061706,1
0.23386,0.23316,0.094374,0.068058,1
0.30522,0.30452,0.093466,0.067151,1
0.35309,0.35239,0.093466,0.067151,1
0.3602,0.3595,0.10436,0.07804,1
0.35964,0.35894,0.10436,0.07804,1
0.34616,0.34546,0.098004,0.071688,1
0.3153,0.3146,0.10345,0.077132,1
0.3429,0.34219,0.11434,0.088022,1
0.35678,0.35608,0.11071,0.084392,1
0.36817,0.36747,0.11162,0.085299,1
0.40492,0.40422,0.11525,0.088929,1
0.41861,0.41791,0.1098,0.083485,1
0.42466,0.42395,0.098004,0.071688,1
0.4141,0.4134,0.092559,0.066243,1
0.39259,0.39189,0.099819,0.073503,1
0.3865,0.3858,0.098911,0.072595,1
0.39239,0.39169,0.10073,0.07441,1
0.3967,0.396,0.1098,0.083485,1
0.40627,0.40557,0.10254,0.076225,1
0.41179,0.41109,0.098004,0.071688,1
0.40769,0.40699,0.098004,0.071688,1
0.39807,0.39737,0.095281,0.068966,1
0.38404,0.38334,0.093466,0.067151,1
0.37418,0.37348,0.089837,0.063521,1
0.37391,0.3732,0.093466,0.067151,1
0.37843,0.37773,0.091652,0.065336,1
0.3723,0.3716,0.094374,0.068058,1
0.35996,0.35925,0.10436,0.07804,1
0.35725,0.35655,0.10889,0.082577,1
0.36105,0.36035,0.11252,0.086207,1
0.36087,0.36017,0.11434,0.088022,1
0.34522,0.34452,0.11706,0.090744,1
0.32103,0.32033,0.11252,0.086207,1
0.31679,0.31609,0.11615,0.089837,1
0.31909,0.31838,0.12069,0.094374,1
0.32168,0.32097,0.11525,0.088929,1
0.34109,0.34039,0.10889,0.082577,1
0.33771,0.33701,0.099819,0.073503,1
0.3236,0.3229,0.097096,0.07078,1
0.32782,0.32712,0.10073,0.07441,1
0.31801,0.31731,0.099819,0.073503,1
0.31277,0.31207,0.099819,0.073503,1
0.29172,0.29102,0.091652,0.065336,1
0.27674,0.27604,0.086207,0.059891,1
0.26654,0.26584,0.088022,0.061706,1
0.24109,0.24039,0.093466,0.067151,1
0.22724,0.22654,0.098911,0.072595,1
0.2119,0.2112,0.10526,0.078947,1
0.20124,0.20054,0.11434,0.088022,1
0.19238,0.19168,0.11706,0.090744,1
0.18681,0.1861,0.1098,0.083485,1
0.18569,0.18499,0.10436,0.07804,1
0.18721,0.1865,0.10708,0.080762,1
0.1773,0.1766,0.10436,0.07804,1
0.16282,0.16212,0.096189,0.069873,1
0.16341,0.16271,0.096189,0.069873,1
0.15851,0.15781,0.097096,0.07078,1
0.14654,0.14584,0.092559,0.066243,1
0.15242,0.15172,0.084392,0.058076,1
0.16022,0.15952,0.080762,0.054446,1
0.15463,0.15393,0.082577,0.056261,1
0.15665,0.15594,0.079855,0.053539,1
0.15662,0.15592,0.075318,0.049002,1
0.1444,0.1437,0.07441,0.048094,1
0.146,0.1453,0.085299,0.058984,1
0.14469,0.14399,0.091652,0.065336,1
0.13172,0.13102,0.097096,0.07078,1
0.13315,0.13244,0.10073,0.07441,1
0.13171,0.13101,0.096189,0.069873,1
0.1216,0.1209,0.097096,0.07078,1
0.11019,0.10949,0.098911,0.072595,1
0.096264,0.095563,0.097096,0.07078,1
0.088158,0.087458,0.10254,0.076225,1
0.081522,0.080821,0.10436,0.07804,1
0.075187,0.074486,0.10073,0.07441,1
0.069228,0.068528,0.098911,0.072595,1
0.063007,0.062307,0.096189,0.069873,1
0.059477,0.058776,0.097096,0.07078,1
0.058867,0.058166,0.098004,0.071688,1
0.058804,0.058103,0.091652,0.065336,1
0.057782,0.057081,0.088022,0.061706,1
0.056239,0.055538,0.086207,0.059891,1
0.055902,0.055201,0.076225,0.049909,1
0.057712,0.057011,0.068966,0.04265,1
0.060447,0.059746,0.063521,0.037205,1
0.062532,0.061832,0.056261,0.029946,1
0.063585,0.062884,0.054446,0.028131,1
0.063256,0.062555,0.051724,0.025408,1
0.062056,0.061355,0.046279,0.019964,1
0.061894,0.061193,0.044465,0.018149,1
0.062444,0.061743,0.048094,0.021779,1
0.063406,0.062705,0.046279,0.019964,1
0.064685,0.063984,0.049909,0.023593,1
0.062026,0.061326,0.054446,0.028131,1
0.058706,0.058005,0.049909,0.023593,1
0.05854,0.057839,0.048094,0.021779,1
0.057828,0.057128,0.044465,0.018149,1
0.057222,0.056521,0.04265,0.016334,1
0.055038,0.054337,0.043557,0.017241,1
0.050083,0.049382,0.04265,0.016334,1
0.046193,0.045492,0.041742,0.015426,1
0.044518,0.043817,0.041742,0.015426,1
0.043311,0.04261,0.040835,0.014519,1
0.042991,0.04229,0.041742,0.015426,1
0.041818,0.041117,0.041742,0.015426,1
0.040006,0.039305,0.040835,0.014519,1
0.036877,0.036176,0.039927,0.013612,1
0.032163,0.031462,0.041742,0.015426,1
0.031124,0.030423,0.041742,0.015426,1
0.033414,0.032713,0.04265,0.016334,1
0.033363,0.032662,0.049909,0.023593,1
0.030887,0.030186,0.053539,0.027223,1
0.030272,0.029571,0.049909,0.023593,1
0.031402,0.030702,0.048094,0.021779,1
0.032368,0.031668,0.050817,0.024501,1
0.032268,0.031567,0.052632,0.026316,1
0.032237,0.031536,0.053539,0.027223,1
0.032034,0.031334,0.056261,0.029946,1
0.032589,0.031888,0.056261,0.029946,1
0.034526,0.033826,0.050817,0.024501,1
0.034486,0.033786,0.048094,0.021779,1
0.033221,0.03252,0.049909,0.023593,1
0.034348,0.033506,0.052632,0.026316,1
0.036715,0.035321,0.048094,0.021779,1
0.039975,0.030706,0.045372,0.019056,1
0.041528,0.026027,0.046279,0.019964,1
0.040616,0.025115,0.045372,0.019056,1
0.038092,0.022591,0.04265,0.016334,1
0.034555,0.019053,0.04265,0.016334,1
0.034751,0.01925,0.04265,0.016334,1
0.035295,0.019794,0.04265,0.016334,1
0.033508,0.018007,0.044465,0.018149,1
0.033185,0.017684,0.044465,0.018149,1
0.034306,0.018804,0.043557,0.017241,1
0.034375,0.018874,0.044465,0.018149,1
0.035477,0.019976,0.044465,0.018149,1
0.039113,0.023612,0.044465,0.018149,1
0.046498,0.030997,0.041742,0.015426,1
0.0577,0.042199,0.036298,0.0099819,1
0.045662,0.030161,0.034483,0.008167,1
0.0091991,0,0.050817,0.024501,0
0.0027812,0,0.058984,0.032668,0
0.0025224,0,0.054446,0.028131,0
0.0020592,0,0.089837,0.063521,0
0.0035784,0.0015191,0.16425,0.13793,0
0.0083684,0.0063092,0.16878,0.14247,0
0.011616,0.0095571,0.14973,0.12341,0
0.011185,0.0091257,0.18149,0.15517,0
0.0095308,0.0074716,0.20508,0.17877,0
0.0090196,0.0069604,0.21143,0.18512,0
0.008441,0.0063818,0.21506,0.18875,0
0.0069759,0.0049167,0.20417,0.17786,0
0.0053452,0.003286,0.19328,0.16697,0
0.0041792,0.0021199,0.19419,0.16788,0
0.0030577,0.0009985,0.18966,0.16334,0
0.0024728,0.00041356,0.1951,0.16606,0
0.0021937,0.00013445,0.18421,0.15426,0
0.0022642,0.00020498,0.16425,0.1343,0
0.0021184,5.9175e-05,0.14791,0.11797,0
0.001669,0,0.13975,0.1098,0
0.0014732,0,0.14519,0.11525,0
0.0012361,0,0.15426,0.12432,0
0.00093011,0,0.18875,0.1588,0
0.0006907,0,0.22868,0.19873,0
0.00075577,6.5062e-05,0.1951,0.16515,0
0.00080162,0.00011092,0.16878,0.13884,0
0.0007539,6.3195e-05,0.16334,0.13339,0
0.00072866,3.7953e-05,0.20871,0.17877,0
0.00069571,5.0042e-06,0.25771,0.22777,0
0.0041214,0.0034307,0.1588,0.12886,0
0.023742,0.023052,0.055354,0.025408,0
0.04665,0.045959,0.032668,0.0027223,0
0.064608,0.063918,0.030853,0.00090744,1
0.071958,0.071268,0.032668,0.0027223,1
0.078021,0.07733,0.034483,0.0045372,1
0.089891,0.0892,0.034483,0.0045372,1
0.099534,0.098843,0.038113,0.008167,1
0.10434,0.10365,0.041742,0.011797,1
0.10635,0.10566,0.046279,0.016334,1
0.10959,0.1089,0.051724,0.021779,1
0.11387,0.11318,0.052632,0.022686,1
0.115,0.11431,0.050817,0.020871,1
0.11194,0.11125,0.049002,0.019056,1
0.11084,0.11015,0.047187,0.017241,1
0.1142,0.11351,0.050817,0.020871,1
0.1156,0.11491,0.058984,0.029038,1
0.11507,0.11438,0.057169,0.027223,1
0.10769,0.107,0.057169,0.027223,1
0.10316,0.10247,0.057169,0.027223,1
0.1021,0.10141,0.053539,0.023593,1
0.1026,0.10191,0.056261,0.026316,1
0.10488,0.10419,0.052632,0.022686,1
0.0967,0.09601,0.046279,0.016334,1
0.096835,0.096144,0.053539,0.023593,1
0.10911,0.10841,0.071688,0.041742,1
0.14483,0.14413,0.085299,0.055354,1
0.19803,0.19734,0.090744,0.060799,1
0.22197,0.22128,0.086207,0.056261,1
0.23279,0.2321,0.088929,0.058984,1
0.27493,0.27424,0.097096,0.067151,1
0.29214,0.29145,0.094374,0.064428,1
0.29483,0.29414,0.095281,0.065336,1
0.32226,0.32157,0.098911,0.068966,1
0.32177,0.32107,0.10163,0.071688,1
0.31108,0.31039,0.10436,0.07441,1
0.28879,0.2881,0.10163,0.071688,1
0.25885,0.25816,0.098004,0.068058,1
0.27652,0.27583,0.10345,0.073503,1
0.31233,0.31164,0.11162,0.08167,1
0.31546,0.31476,0.11162,0.08167,1
0.31169,0.311,0.11343,0.083485,1
0.31894,0.31825,0.11615,0.086207,1
0.31632,0.31563,0.12613,0.096189,1
0.36477,0.36408,0.13249,0.10254,1
0.39844,0.39775,0.11887,0.088929,1
0.37018,0.36949,0.11887,0.088929,1
0.36292,0.36223,0.12886,0.098911,1
0.37776,0.37707,0.11978,0.089837,1
0.39097,0.39028,0.11252,0.082577,1
0.40217,0.40148,0.1216,0.091652,1
0.40253,0.40184,0.12341,0.093466,1
0.4366,0.43591,0.12069,0.090744,1
0.4631,0.46241,0.10889,0.078947,1
0.44375,0.44306,0.098911,0.068966,1
0.42388,0.42319,0.10073,0.07078,1
0.36813,0.36744,0.10436,0.07441,1
0.34483,0.34414,0.10345,0.072595,1
0.40103,0.40034,0.089837,0.058984,1
0.40692,0.40623,0.098911,0.068058,1
0.37965,0.37896,0.10073,0.069873,1
0.34759,0.3469,0.097096,0.066243,1
0.32435,0.32366,0.11343,0.082577,1
0.31287,0.31218,0.11525,0.084392,1
