0,0,0,0,0,0,0,0,0
0.00751,0.10254,0.45265,35,0.0002627,-0.0022686,0.069378,-5,0
0.0080354,0.098004,0.59141,25,0.0006326,-0.0027223,0.052056,0,0
0.0087752,0.097096,0.55676,35,0.0010758,0.01588,-0.05319,17,0
0.010187,0.12976,0.48503,59,0.00086675,0.034029,-0.014998,31,0
0.010509,0.16515,0.52677,97,0.019975,-0.0027223,-0.088347,-12,1
0.050137,0.12432,0.30833,35,0.05749,-0.055354,0.11705,-41,1
0.12549,0.054446,0.76086,15,0.0552,-0.040381,0.28734,-6.5,1
0.16054,0.043557,0.88301,22,0.017567,-0.00090744,0.19548,7,1
0.16062,0.052632,1.1518,29,0.006302,0.0063521,0.13286,4,1
0.17314,0.056261,1.1487,30,0.010537,0.0036298,-0.10223,-2.5,1
0.1817,0.059891,0.94736,24,0.010253,0.0068058,0.011282,1,1
0.19365,0.069873,1.1713,32,0.019143,0.011797,0.15994,4.5,1
0.21998,0.083485,1.2672,33,0.016039,0.011343,0.011566,0.5,1
0.22573,0.092559,1.1944,33,5.8648e-05,0.0045372,-0.075337,-0.5,1
0.2201,0.092559,1.1166,32,0.002973,-0.0027223,-0.085981,0,1
0.23167,0.087114,1.0225,33,0.015791,-0.0027223,0.053133,0.5,1
0.25168,0.087114,1.2228,33,0.01109,0.0086207,0.055262,0,1
0.25385,0.10436,1.133,33,0.0061579,0.010436,-0.10071,0.5,1
0.264,0.10799,1.0214,34,0.020171,-0.0068058,0.016516,0,1
0.29419,0.090744,1.166,33,0.020234,-0.011797,0.11738,0,1
0.30447,0.084392,1.2562,34,0.004647,-0.0068058,0.048407,0.5,1
0.30349,0.077132,1.2628,34,-0.0047511,-0.0040835,-0.0012669,-0.5,1
0.29497,0.076225,1.2536,33,-0.0095196,0.0063521,0.0088376,0,1
0.28445,0.089837,1.2805,34,-0.008157,0.01225,0.023279,0.5,1
0.27865,0.10073,1.3002,34,-0.005737,-0.0036298,-0.010156,0,1
0.27298,0.082577,1.2602,34,0.00098525,-0.016334,0.00015825,0,1
0.28062,0.068058,1.3005,34,0.0063772,-0.0099819,0.048442,-12,1
0.28573,0.062613,1.3571,10,0.0064947,-0.0054446,0.069565,-12.5,1
0.29361,0.057169,1.4397,9,0.016511,-0.0063521,0.081613,-0.5,1
0.31875,0.049909,1.5203,9,0.022521,-0.013612,0.065487,0,1
0.33865,0.029946,1.5706,9,0.010513,-0.0090744,0.013246,0,1
0.33978,0.03176,1.5468,9,-0.0048995,0.0068058,-0.033994,0,1
0.32885,0.043557,1.5026,9,-0.010281,0.0063521,-0.018162,0,1
0.31922,0.044465,1.5105,9,-0.0064423,0.0018149,-0.00011794,0,1
0.31597,0.047187,1.5024,9,0.0038107,0.0027223,0.0030708,0,1
0.32684,0.049909,1.5166,9,0.017309,-0.00090744,0.035803,0,1
0.35059,0.045372,1.574,9,0.020088,-0.003176,0.036611,0,1
0.36701,0.043557,1.5898,9,0.01333,-0.00045372,-0.00088703,0,1
0.37725,0.044465,1.5722,9,0.0096983,0.0013612,-0.0059073,0,1
0.38641,0.046279,1.578,9,0.0077772,0.00090744,0.0013819,0.5,1
0.3928,0.046279,1.575,10,0.0097963,-0.0063521,0.0039556,0.5,1
0.406,0.033575,1.5859,10,0.010743,-0.010889,0.0050043,-0.5,1
0.41429,0.024501,1.585,9,0.0024323,0,-0.00503,-0.5,1
0.41087,0.033575,1.5759,9,-0.0047585,0.0095281,-0.0070192,0,1
0.40477,0.043557,1.571,9,-0.00023102,0.0058984,0.0039754,0,1
0.41041,0.045372,1.5838,9,0.0083631,-0.0018149,0.015484,0,1
0.4215,0.039927,1.6019,9,0.0056702,-0.0077132,0.0092778,0,1
0.42175,0.029946,1.6024,9,-0.0001621,-0.0077132,-0.0027195,0,1
0.42117,0.024501,1.5965,9,0.0069668,-0.00045372,0.00043126,0,1
0.43568,0.029038,1.6032,9,0.022422,0.0027223,-0.015921,0.5,1
