0,0,0,0,0,0,0,0,0,0,0
-118.04,-5.9673,710.6,0.45265,35,1.8804,0.038787,107.67,0.069378,-5,0
-114.28,-5.8897,925.93,0.59141,25,-3.2749,0.0020552,602.93,0.052056,0,0
-124.59,-5.9632,1916.5,0.55676,35,-17.967,-0.090685,-21.533,-0.05319,17,0
-150.21,-6.0711,882.86,0.48503,59,-23.443,-0.1187,-516.8,-0.014998,31,0
-171.48,-6.2006,882.86,0.52677,97,3.7653,0.055229,-172.27,-0.088347,-12,1
-142.68,-5.9607,538.33,0.30833,35,653.46,0.59816,-193.8,0.11705,-41,1
1135.4,-5.0043,495.26,0.76086,15,896.36,0.50199,-43.066,0.28734,-6.5,1
1650,-4.9567,452.2,0.88301,22,124.21,0.10419,-32.3,0.19548,7,1
1383.9,-4.7959,430.66,1.1518,29,-45.7,0.018813,-10.767,0.13286,4,1
1558.6,-4.919,430.66,1.1487,30,209.16,-0.13537,10.767,-0.10223,-2.5,1
1802.2,-5.0667,452.2,0.94736,24,166.29,-0.014252,10.767,0.011282,1,1
1891.2,-4.9475,452.2,1.1713,32,179.43,0.15036,0,0.15994,4.5,1
2161.1,-4.7659,452.2,1.2672,33,204.33,-0.0020222,10.767,0.011566,0.5,1
2299.9,-4.9516,473.73,1.1944,33,65.095,-0.12828,0,-0.075337,-0.5,1
2291.2,-5.0225,452.2,1.1166,32,108.66,-0.11418,-10.767,-0.085981,0,1
2517.2,-5.18,452.2,1.0225,33,199.87,0.069436,10.767,0.053133,0.5,1
2691,-4.8836,473.73,1.2228,33,150.56,0.068587,10.767,0.055262,0,1
2818.3,-5.0428,473.73,1.133,33,135.03,-0.13066,0,-0.10071,0.5,1
2961,-5.1449,473.73,1.0214,34,413.06,0.020161,0,0.016516,0,1
3644.4,-5.0025,473.73,1.166,33,206.88,0.22907,10.767,0.11738,0,1
3374.8,-4.6868,495.26,1.2562,34,-96.905,0.10918,10.767,0.048407,0.5,1
3450.6,-4.7841,495.26,1.2628,34,-18.572,-0.050619,-10.767,-0.0012669,-0.5,1
3337.7,-4.788,473.73,1.2536,33,-231.04,0.0046255,-10.767,0.0088376,0,1
2988.5,-4.7748,473.73,1.2805,34,-226.56,0.032703,0,0.023279,0.5,1
2884.5,-4.7226,473.73,1.3002,34,-89.371,0.047862,0,-0.010156,0,1
2809.8,-4.6791,473.73,1.2602,34,29.462,-0.024969,0,0.00015825,0,1
2943.5,-4.7726,473.73,1.3005,34,-31.06,-0.07955,0,0.048442,-12,1
2747.7,-4.8382,473.73,1.3571,10,-51.681,0.031807,10.767,0.069565,-12.5,1
2840.1,-4.7089,495.26,1.4397,9,71.564,0.12014,10.767,0.081613,-0.5,1
2890.8,-4.5979,495.26,1.5203,9,154.28,-0.033863,0,0.065487,0,1
3148.6,-4.7767,495.26,1.5706,9,156.02,-0.034473,0,0.013246,0,1
3202.8,-4.6669,495.26,1.5468,9,29.159,-0.0063174,0,-0.033994,0,1
3207,-4.7893,495.26,1.5026,9,-21.516,-0.050854,10.767,-0.018162,0,1
3159.8,-4.7686,516.8,1.5105,9,-40.74,-0.09803,10.767,-0.00011794,0,1
3125.5,-4.9854,516.8,1.5024,9,37.712,-0.039695,0,0.0030708,0,1
3235.2,-4.848,516.8,1.5166,9,136.86,0.147,0,0.035803,0,1
3399.2,-4.6914,516.8,1.574,9,125.56,0.097186,0,0.036611,0,1
3486.3,-4.6536,516.8,1.5898,9,86.096,-0.0038987,0,-0.00088703,0,1
3571.4,-4.6992,516.8,1.5722,9,102.56,0.039167,0,-0.0059073,0,1
3691.5,-4.5753,516.8,1.578,9,98.265,0.01814,0,0.0013819,0.5,1
3767.9,-4.6629,516.8,1.575,10,56.433,0.013834,0,0.0039556,0.5,1
3804.3,-4.5476,516.8,1.5859,10,48.774,0.046432,0,0.0050043,-0.5,1
3865.5,-4.57,516.8,1.585,9,71.598,-0.054057,0,-0.00503,-0.5,1
3947.5,-4.6557,516.8,1.5759,9,40.572,-0.071753,0,-0.0070192,0,1
3946.6,-4.7135,516.8,1.571,9,14.795,0.025386,0,0.0039754,0,1
3977.1,-4.605,516.8,1.5838,9,-51.798,0.13698,0,0.015484,0,1
3843,-4.4396,516.8,1.6019,9,-218.3,0.12912,0,0.0092778,0,1
3540.5,-4.3467,516.8,1.6024,9,-249.82,0.079744,0,-0.0027195,0,1
3343.4,-4.2801,516.8,1.5965,9,-104.51,0.037913,0,0.00043126,0,1
3331.5,-4.2709,516.8,1.6032,9,85.81,0.05463,0,-0.015921,0.5,1
3515,-4.1708,516.8,1.5647,10,257.33,0.11921,10.767,0.014487,0.5,1
3846.2,-4.0325,538.33,1.6322,10,-146.25,0.039461,10.767,0.033039,0,1
3222.5,-4.0919,538.33,1.6307,10,-602.6,-0.12591,0,0.0060502,0,1
2641,-4.2843,538.33,1.6443,10,-736.99,-0.15824,0,-0.09598,0,1
1748.5,-4.4084,538.33,1.4388,10,-558.83,-0.06926,-10.767,-0.07757,-0.5,1
1523.3,-4.4228,516.8,1.4892,9,-643.74,-0.33909,-32.3,-0.18177,-1,1
461.05,-5.0865,473.73,1.0752,8,-731.16,-0.60219,-43.066,-0.33442,5,1
60.981,-5.6272,430.66,0.82034,19,-304.31,-0.48107,32.3,-0.34925,21.5,1
-147.56,-6.0487,538.33,0.37672,51,-97.192,-0.14308,43.066,-0.11665,17.5,1
-133.4,-5.9134,516.8,0.58704,54,7.9561,0.066354,0,0.24965,-17.5,1
-131.65,-5.916,538.33,0.87602,16,19.066,0.1732,0,0.37279,-22,1
-95.271,-5.567,516.8,1.3326,10,12.216,0.047487,0,0.03435,-2,0
-107.22,-5.821,538.33,0.94472,12,-1.8719,-0.075262,-10.767,-0.41659,9,0
-99.015,-5.7175,495.26,0.49943,28,2.2138,-0.07178,-139.97,-0.30001,12.5,0
-102.79,-5.9646,258.4,0.34469,37,0.49735,0.00059783,-183.03,-0.01802,7.5,0
-98.02,-5.7163,129.2,0.46339,43,-0.24708,0.083682,-86.133,-0.032846,0,0
-103.28,-5.7972,86.133,0.279,37,-8.8717,-0.089077,86.133,-0.0014063,2,0
-115.76,-5.8945,301.46,0.46058,47,-11.362,-0.04332,936.69,0.096496,0,0
-126.01,-5.8838,1959.5,0.47199,37,0.14299,0.072188,839.79,0.09509,-4,0
-115.48,-5.7501,1981.1,0.65076,39,15.051,0.10861,-53.833,0.036791,-1.5,0
-95.904,-5.6666,1851.9,0.54557,34,-12.372,-0.098312,-861.33,-0.14262,2,0
-140.22,-5.9467,258.4,0.36553,43,-18.896,-0.11887,86.133,-0.072968,12,0
-133.7,-5.9044,2024.1,0.39964,58,-2.661,-0.02118,-32.3,-0.012968,23,0
-145.54,-5.9891,193.8,0.33959,89,-7.7264,-0.067162,21.533,-0.074005,11,0
-149.15,-6.0387,2067.2,0.25163,80,7.4245,0.056638,904.39,0.06173,-13.5,0
-130.69,-5.8758,2002.6,0.46305,62,6.0384,0.038017,-925.93,0.059364,-4,0
-137.07,-5.9626,215.33,0.37036,72,-0.76943,-0.049167,-882.86,-0.1021,6,0
-132.23,-5.9741,236.87,0.25886,74,11.589,0.026375,-10.767,-0.006692,7,0
-113.9,-5.9099,193.8,0.35697,86,14.206,-0.0708,-53.833,0.018691,-8,0
-103.82,-6.1157,129.2,0.29624,58,5.2748,-0.17431,32.3,-0.0013499,-16.5,0
-103.35,-6.2585,258.4,0.35427,53,7.992,-0.059095,53.833,0.014593,5,0
-87.836,-6.2339,236.87,0.32543,68,14.746,-0.0074369,64.6,-0.041412,35,0
-73.854,-6.2734,387.6,0.27145,123,7.2877,-0.045495,-64.6,-0.057252,8,0
-73.261,-6.3249,107.67,0.21092,84,-11.322,0.08406,-64.6,0.012807,-24.5,0
-96.498,-6.1053,258.4,0.29706,74,-25.638,0.11024,193.8,0.048003,-5,0
-124.54,-6.1044,495.26,0.30693,74,-15.855,0.081243,139.97,-0.026129,-24.5,0
-128.21,-5.9428,538.33,0.2448,25,473.49,0.68806,10.767,0.31667,-29,1
822.44,-4.7283,516.8,0.94027,16,637.12,0.66996,-21.533,0.55122,-8,1
1146,-4.6029,495.26,1.3472,9,392.41,-0.033307,-21.533,0.24464,-3.5,1
1607.3,-4.7949,473.73,1.4296,9,333.26,-0.119,-10.767,0.037087,0,1
1812.6,-4.8409,473.73,1.4214,9,135.52,0.024645,0,-0.013617,0,1
1878.3,-4.7456,473.73,1.4023,9,94.692,0.014399,0,0.0059902,8.5,1
2001.9,-4.8121,473.73,1.4334,26,153.04,-0.083561,10.767,0.019687,7,1
2184.4,-4.9128,495.26,1.4417,23,84.059,0.027627,10.767,0.0021619,-8.5,1
2170.1,-4.7568,495.26,1.4377,9,24.007,0.044701,0,0.0073771,-7,1
2232.4,-4.8234,495.26,1.4565,9,24.889,0.013999,0,0.016339,0,1
