@relation featureMatrix-weka.filters.unsupervised.attribute.Remove-R8

@attribute energy numeric
@attribute energy_min numeric
@attribute zeroCrossingRate numeric
@attribute zeroCrossingRate_min numeric
@attribute cepstralMostDominantPeak numeric
@attribute cepstralMostDominantPeak_min numeric
@attribute cepstralLocPeak numeric
@attribute class {0,1}

@data
0.008911,0.007559,0.18058,-0.20236,0.014242,0.012873,95,0
0.007098,0.005746,0.18603,-0.19691,0.005993,0.004623,116,0
0.005812,0.00446,0.17967,-0.20327,0.006804,0.005434,91,0
0.004903,0.003551,0.17151,-0.21143,0.005725,0.004355,82,0
0.003892,0.002541,0.16425,-0.21869,0.006421,0.005051,100,0
0.003381,0.002029,0.15154,-0.2314,0.004944,0.003575,86,0
0.002407,0.001056,0.17604,-0.2069,0.002804,0.001435,123,0
0.001903,0.000551,0.18875,-0.19419,0.003203,0.001834,70,0
0.001421,0.000069,0.22232,-0.16062,0.002079,0.00071,114,0
0.001322,0,0.25862,-0.12432,0.001684,0.000315,94,0
0.00156,0.000238,0.22686,-0.15608,0.0014,0.00003,75,0
0.002563,0.001241,0.1588,-0.22414,0.002717,0.001348,79,0
0.024256,0.022934,0.078947,-0.30399,0.009907,0.008537,107,0
0.04655,0.045227,0.033575,-0.34936,0.00751,0.00614,95,1
0.044195,0.042873,0.034483,-0.34846,0.007056,0.005687,94,1
0.032648,0.031326,0.03902,-0.34392,0.01002,0.008651,153,1
0.06866,0.067337,0.038113,-0.34483,0.021069,0.0197,96,1
0.1121,0.11078,0.032668,-0.35027,0.05479,0.053421,81,1
0.1396,0.13828,0.030853,-0.35209,0.09167,0.090301,77,1
0.15437,0.15305,0.029946,-0.35299,0.093853,0.092484,77,1
0.17559,0.17427,0.029038,-0.3539,0.097905,0.096535,77,1
0.20464,0.20332,0.029946,-0.35299,0.094633,0.093264,76,1
0.21499,0.21366,0.030853,-0.35209,0.091446,0.090077,75,1
0.21105,0.20973,0.030853,-0.35209,0.088474,0.087104,78,1
0.2,0.19867,0.030853,-0.35209,0.091713,0.090344,80,1
0.18469,0.18337,0.029946,-0.35299,0.076329,0.07496,79,1
0.18024,0.17892,0.029946,-0.35299,0.080008,0.078638,78,1
0.17824,0.17692,0.030853,-0.35209,0.085404,0.084035,78,1
0.17914,0.17781,0.030853,-0.35209,0.082982,0.081612,78,1
0.19124,0.18991,0.030853,-0.35209,0.077236,0.075867,76,1
0.19992,0.1986,0.030853,-0.35209,0.069948,0.068579,73,1
0.19421,0.19289,0.03176,-0.35118,0.072714,0.071344,73,1
0.19574,0.19442,0.029946,-0.35299,0.072488,0.071119,74,1
0.19576,0.19444,0.021779,-0.36116,0.064144,0.062774,71,1
0.19351,0.19219,0.016334,-0.36661,0.065267,0.063898,72,1
0.19821,0.19689,0.016334,-0.36661,0.069959,0.068589,75,1
0.19665,0.19533,0.015426,-0.36751,0.07536,0.07399,73,1
0.2059,0.20457,0.015426,-0.36751,0.07457,0.0732,70,1
0.20906,0.20774,0.016334,-0.36661,0.082914,0.081544,70,1
0.20197,0.20065,0.016334,-0.36661,0.080089,0.07872,70,1
0.19667,0.19535,0.016334,-0.36661,0.079826,0.078457,71,1
0.19419,0.19286,0.016334,-0.36661,0.079971,0.078602,73,1
0.19774,0.19642,0.016334,-0.36661,0.06963,0.06826,74,1
0.19794,0.19662,0.015426,-0.36751,0.060036,0.058667,75,1
0.18734,0.18602,0.014519,-0.36842,0.058764,0.057394,82,1
0.18204,0.18072,0.016334,-0.36661,0.065445,0.064076,87,1
0.18926,0.18794,0.017241,-0.3657,0.063461,0.062091,87,1
0.18137,0.18005,0.017241,-0.3657,0.063352,0.061982,88,1
0.17122,0.1699,0.017241,-0.3657,0.067224,0.065854,90,1
0.17165,0.17033,0.019056,-0.36388,0.060277,0.058908,90,1
0.17596,0.17464,0.021779,-0.36116,0.063567,0.062198,89,1
0.17862,0.1773,0.028131,-0.35481,0.067496,0.066127,89,1
0.17047,0.16915,0.034483,-0.34846,0.067003,0.065634,93,1
0.15711,0.15579,0.051724,-0.33122,0.04874,0.047371,93,1
0.15542,0.1541,0.069873,-0.31307,0.053652,0.052282,97,1
0.12848,0.12716,0.068966,-0.31397,0.047573,0.046203,100,1
0.0655,0.064177,0.12523,-0.25771,0.030873,0.029503,109,1
0.057582,0.056259,0.13158,-0.25136,0.016887,0.015517,95,1
0.087084,0.085762,0.051724,-0.33122,0.009413,0.008044,55,1
0.082123,0.080801,0.015426,-0.36751,0.006422,0.005053,23,1
0.071693,0.070371,0.009982,-0.37296,0.002454,0.001084,52,1
0.083663,0.082341,0.009982,-0.37296,0.002485,0.001116,146,1
0.063795,0.062473,0.009982,-0.37296,0.001038,0,53,1
0.013999,0.012677,0.10617,-0.27677,0.001399,0.000361,16,1
0.004086,0.002764,0.26134,-0.1216,0.003149,0.002111,138,1
0.015721,0.014398,0.2804,-0.10254,0.012034,0.010996,18,0
0.018001,0.016678,0.25136,-0.13158,0.018517,0.017478,132,0
0.011903,0.01058,0.28494,-0.098004,0.018656,0.017618,60,0
0.009375,0.008052,0.29038,-0.092559,0.013234,0.012196,39,0
0.008495,0.007172,0.25681,-0.12613,0.014007,0.012968,93,0
0.008988,0.007666,0.22232,-0.10708,0.011177,0.010139,95,0
0.010972,0.009649,0.21325,-0.077132,0.015954,0.014916,89,0
0.010867,0.009545,0.2314,-0.058984,0.015785,0.014747,44,0
0.012253,0.010931,0.2323,-0.058076,0.017839,0.016801,27,0
0.011562,0.010239,0.24138,-0.049002,0.011845,0.010806,21,0
0.008083,0.00676,0.3049,0,0.010847,0.009808,14,0
0.007934,0.006612,0.32033,0,0.010118,0.00908,14,0
0.005984,0.004661,0.28131,-0.03902,0.008913,0.007875,70,0
0.00356,0.002238,0.23049,-0.089837,0.003068,0.002029,69,0
0.001657,0.000335,0.25318,-0.067151,0.002935,0.001897,59,0
0.001604,0.000281,0.33303,0,0.002375,0.001336,81,0
0.003359,0.002037,0.33666,0,0.0031,0.002061,35,0
0.011144,0.009821,0.30309,-0.033575,0.006007,0.004969,97,0
0.053065,0.051743,0.15699,-0.17967,0.020123,0.019085,110,0
0.11164,0.11031,0.025408,-0.31125,0.043579,0.04254,107,1
0.17236,0.17103,0.025408,-0.31125,0.045167,0.044129,96,1
0.20399,0.20267,0.029946,-0.30672,0.075857,0.074819,79,1
0.2177,0.21638,0.03176,-0.3049,0.091847,0.090808,72,1
0.23903,0.23771,0.029946,-0.30672,0.093025,0.091987,65,1
0.24527,0.24395,0.021779,-0.31488,0.065317,0.064278,63,1
0.24089,0.23957,0.017241,-0.31942,0.071403,0.070364,65,1
0.2341,0.23278,0.016334,-0.32033,0.078636,0.077597,71,1
0.22166,0.22034,0.015426,-0.32123,0.081541,0.080503,74,1
0.20933,0.20801,0.016334,-0.32033,0.075032,0.073993,76,1
0.20082,0.1995,0.015426,-0.32123,0.081667,0.080629,77,1
0.19204,0.19072,0.014519,-0.32214,0.071613,0.070575,79,1
0.17777,0.17645,0.014519,-0.32214,0.071901,0.070863,79,1
0.17371,0.17239,0.015426,-0.32123,0.070842,0.069804,83,1
0.18401,0.18269,0.015426,-0.32123,0.066553,0.065515,82,1
0.19265,0.19133,0.015426,-0.32123,0.069367,0.068329,79,1
0.18894,0.18762,0.020871,-0.31579,0.071577,0.070539,76,1
0.19342,0.19209,0.027223,-0.30944,0.08976,0.088722,76,1
0.21167,0.21035,0.029946,-0.30672,0.088784,0.087746,76,1
0.21742,0.2161,0.030853,-0.30581,0.087438,0.086399,76,1
0.20882,0.2075,0.022686,-0.31397,0.080644,0.079606,76,1
0.20469,0.20337,0.019056,-0.3176,0.088571,0.087532,76,1
0.21052,0.2092,0.026316,-0.31034,0.088751,0.087712,77,1
0.20423,0.2029,0.028131,-0.30853,0.083973,0.082935,78,1
0.18594,0.18461,0.020871,-0.31579,0.066861,0.065822,82,1
0.18674,0.18542,0.016334,-0.32033,0.075932,0.074894,83,1
0.19776,0.19644,0.016334,-0.32033,0.072581,0.071543,83,1
0.19906,0.19774,0.014519,-0.32214,0.072539,0.0715,84,1
0.19876,0.19744,0.014519,-0.32214,0.065582,0.064543,85,1
0.20088,0.19956,0.014519,-0.32214,0.072158,0.07112,86,1
0.19852,0.1972,0.014519,-0.32214,0.067193,0.066155,86,1
0.19288,0.19156,0.013612,-0.32305,0.070849,0.069811,86,1
0.18649,0.18517,0.013612,-0.32305,0.068654,0.067615,88,1
0.1847,0.18338,0.013612,-0.32305,0.071034,0.069996,88,1
0.18855,0.18723,0.016334,-0.32033,0.064218,0.06318,82,1
0.19385,0.19252,0.016334,-0.32033,0.069914,0.068875,84,1
0.19626,0.19494,0.014519,-0.32214,0.066492,0.065454,84,1
0.19502,0.1937,0.014519,-0.32214,0.064692,0.063654,86,1
0.19077,0.18944,0.014519,-0.32214,0.061367,0.060329,85,1
0.18393,0.18261,0.014519,-0.32214,0.064357,0.063319,86,1
0.18662,0.1853,0.014519,-0.32214,0.068586,0.067548,86,1
0.19561,0.19429,0.014519,-0.32214,0.065674,0.064636,84,1
0.19554,0.19422,0.014519,-0.32214,0.075597,0.074559,83,1
0.19016,0.18884,0.014519,-0.32214,0.075128,0.07409,84,1
0.18406,0.18274,0.014519,-0.32214,0.069371,0.068332,87,1
0.18002,0.1787,0.013612,-0.32305,0.064319,0.06328,89,1
0.1758,0.17448,0.013612,-0.32305,0.06916,0.068121,90,1
0.17101,0.16969,0.014519,-0.32214,0.067202,0.066164,91,1
0.16562,0.1643,0.013612,-0.32305,0.060911,0.059872,92,1
0.14991,0.14859,0.012704,-0.32396,0.058156,0.057118,95,1
0.11943,0.1181,0.036298,-0.30036,0.045481,0.044443,103,1
0.071077,0.069755,0.063521,-0.27314,0.02435,0.023312,118,1
0.017548,0.016226,0.086207,-0.25045,0.014429,0.013391,92,0
0.009106,0.007783,0.063521,-0.27314,0.009145,0.008107,95,0
0.01242,0.011098,0.033575,-0.30309,0.004632,0.003593,102,0
0.011743,0.01042,0.03539,-0.30127,0.00234,0.001301,110,0
0.019231,0.017909,0.07804,-0.25862,0.017907,0.016869,111,0
0.021012,0.01969,0.14065,-0.19601,0.015856,0.014818,109,0
0.015073,0.01375,0.13793,-0.19873,0.017274,0.016236,46,0
0.016393,0.01507,0.14701,-0.18966,0.021805,0.020767,50,0
0.017487,0.016165,0.16606,-0.1706,0.016442,0.015403,47,0
0.01634,0.015017,0.19419,-0.14247,0.018187,0.017148,44,0
0.014263,0.012941,0.23412,-0.10254,0.020169,0.01913,50,0
0.014702,0.01338,0.27495,-0.061706,0.02064,0.019602,84,0
0.017185,0.015862,0.29583,-0.040835,0.019855,0.018817,45,0
0.019647,0.018325,0.30581,-0.030853,0.022072,0.021033,50,0
0.018461,0.017138,0.34301,0,0.02458,0.023542,5,0
0.015231,0.013909,0.35209,0,0.014385,0.013347,90,0
0.013335,0.012013,0.36116,0,0.019325,0.018287,90,0
0.010244,0.008922,0.34846,-0.012704,0.010946,0.009908,80,0
0.00639,0.005068,0.28947,-0.071688,0.010848,0.00981,75,0
0.003362,0.002039,0.2069,-0.15426,0.002603,0.001565,33,0
0.001539,0.000216,0.17967,-0.18149,0.002139,0.001101,102,0
0.001488,0.000165,0.22323,-0.13793,0.001689,0.00065,66,0
0.023259,0.021937,0.15699,-0.20417,0.007745,0.006707,62,0
0.058656,0.057334,0.050817,-0.31034,0.01349,0.012451,152,0
0.084852,0.083529,0.032668,-0.32849,0.015849,0.01481,12,1
0.1272,0.12588,0.030853,-0.33031,0.03815,0.037112,93,1
0.16915,0.16783,0.03176,-0.3294,0.068378,0.06734,76,1
0.1965,0.19518,0.034483,-0.32668,0.093478,0.092439,71,1
0.2233,0.22198,0.028131,-0.33303,0.092349,0.09131,65,1
0.24296,0.24164,0.019964,-0.3412,0.073297,0.072259,61,1
0.23631,0.23499,0.017241,-0.34392,0.076702,0.075663,64,1
0.21594,0.21462,0.016334,-0.34483,0.077838,0.0768,68,1
0.20221,0.20089,0.015426,-0.34574,0.076344,0.075306,71,1
0.19281,0.19148,0.015426,-0.34574,0.070038,0.069,75,1
0.19123,0.18991,0.016334,-0.34483,0.076007,0.074969,75,1
0.18974,0.18841,0.015426,-0.34574,0.067394,0.066356,74,1
0.19957,0.19824,0.015426,-0.34574,0.076546,0.075508,73,1
0.21187,0.21055,0.016334,-0.34483,0.079814,0.078776,72,1
0.21436,0.21304,0.016334,-0.34483,0.082786,0.081748,72,1
0.22089,0.21957,0.017241,-0.34392,0.085644,0.084605,75,1
0.21974,0.21842,0.016334,-0.34483,0.083938,0.082899,75,1
0.21349,0.21217,0.016334,-0.34483,0.088648,0.08761,74,1
0.21897,0.21765,0.016334,-0.34483,0.082435,0.081396,75,1
0.22146,0.22014,0.015426,-0.34574,0.083823,0.082785,75,1
0.22072,0.21939,0.015426,-0.34574,0.085325,0.084286,75,1
0.22522,0.2239,0.015426,-0.34574,0.080629,0.07959,75,1
0.22118,0.21985,0.016334,-0.34483,0.077242,0.076203,76,1
0.21138,0.21006,0.015426,-0.34574,0.080427,0.079388,77,1
0.21297,0.21165,0.014519,-0.34664,0.082432,0.081394,75,1
0.21839,0.21706,0.015426,-0.34574,0.080193,0.079155,78,1
0.21231,0.21099,0.015426,-0.34574,0.085642,0.084604,77,1
0.20575,0.20443,0.015426,-0.34574,0.086989,0.085951,77,1
0.20526,0.20394,0.014519,-0.34664,0.087643,0.086605,77,1
0.20447,0.20315,0.015426,-0.34574,0.071344,0.070306,77,1
0.20441,0.20309,0.017241,-0.34392,0.071514,0.070476,79,1
0.20315,0.20183,0.016334,-0.34483,0.070029,0.06899,82,1
0.20256,0.20124,0.016334,-0.34483,0.072653,0.071615,82,1
0.19583,0.1945,0.016334,-0.34483,0.067314,0.066276,88,1
0.18506,0.18374,0.022686,-0.33848,0.068209,0.067171,91,1
0.17383,0.17251,0.048094,-0.31307,0.050938,0.049899,93,1
0.16429,0.16297,0.04265,-0.31851,0.059941,0.058902,93,1
0.17533,0.17401,0.03539,-0.32577,0.054335,0.053296,94,1
0.15431,0.15299,0.10163,-0.25953,0.045405,0.044366,100,1
0.099269,0.097947,0.14701,-0.21416,0.040184,0.039146,118,1
0.069364,0.068042,0.13521,-0.22595,0.026609,0.025571,36,1
0.075973,0.07465,0.095281,-0.26588,0.014954,0.013916,58,1
0.067565,0.066242,0.073503,-0.28766,0.009015,0.007977,45,1
0.014933,0.013611,0.10708,-0.25408,0.007006,0.005967,124,0
0.012589,0.011267,0.076225,-0.28494,0.005143,0.004105,91,0
0.011453,0.01013,0.038113,-0.32305,0.001584,0.000546,62,0
0.006523,0.005201,0.095281,-0.26588,0.002276,0.001237,111,0
0.003442,0.002119,0.22777,-0.13339,0.002223,0.001185,17,0
0.011781,0.010459,0.26588,-0.095281,0.011836,0.010798,50,0
0.02105,0.019727,0.21234,-0.14882,0.014487,0.013449,148,0
0.018981,0.017659,0.25045,-0.11071,0.016708,0.015669,24,0
0.008491,0.007169,0.28766,-0.073503,0.009914,0.008876,33,0
0.006913,0.005591,0.27586,-0.085299,0.010444,0.009406,67,0
0.007588,0.006265,0.26951,-0.091652,0.014518,0.01348,86,0
0.01115,0.009828,0.2441,-0.11706,0.009369,0.008331,150,0
0.011426,0.010103,0.22595,-0.13521,0.01125,0.010212,17,0
0.008522,0.0072,0.2314,-0.12976,0.012546,0.011508,68,0
0.008447,0.007124,0.24138,-0.11978,0.011264,0.010226,70,0
0.008374,0.007052,0.25408,-0.10708,0.011562,0.010523,48,0
0.007585,0.006263,0.2441,-0.11706,0.011255,0.010217,67,0
0.006593,0.00527,0.23866,-0.1225,0.009693,0.008654,52,0
0.005097,0.003775,0.24955,-0.11162,0.006896,0.005858,67,0
0.003334,0.002011,0.22958,-0.13158,0.004064,0.003025,72,0
0.002102,0.00078,0.23321,-0.12795,0.0027,0.001662,111,0
0.001326,0.000003,0.25681,-0.10436,0.002349,0.00131,67,0
0.001414,0.000092,0.27042,-0.090744,0.001769,0.000731,67,0
0.003192,0.001869,0.32668,-0.034483,0.004489,0.003451,26,0
0.022992,0.02167,0.30127,-0.059891,0.008671,0.007633,75,0
0.070582,0.06926,0.1343,-0.22686,0.029373,0.028335,98,1
0.1318,0.13047,0.027223,-0.33394,0.05105,0.050012,86,1
0.18754,0.18622,0.029946,-0.33122,0.081704,0.080665,79,1
0.21257,0.21125,0.029946,-0.33122,0.082474,0.081435,70,1
0.23527,0.23394,0.022686,-0.33848,0.099459,0.098421,63,1
0.26244,0.26112,0.017241,-0.34392,0.085164,0.084126,60,1
0.2567,0.25538,0.018149,-0.34301,0.082827,0.081789,63,1
0.24559,0.24426,0.018149,-0.34301,0.067351,0.066312,64,1
0.23951,0.23819,0.015426,-0.34574,0.075757,0.074718,72,1
0.21868,0.21736,0.017241,-0.34392,0.067901,0.066862,72,1
0.20602,0.20469,0.017241,-0.34392,0.063984,0.062946,80,1
0.19745,0.19612,0.014519,-0.34664,0.060236,0.059197,83,1
0.19176,0.19043,0.014519,-0.34664,0.055799,0.054761,84,1
0.19626,0.19494,0.014519,-0.34664,0.057456,0.056417,86,1
0.21184,0.21052,0.016334,-0.34483,0.048539,0.047501,84,1
0.20268,0.20135,0.019964,-0.3412,0.048361,0.047322,88,1
0.17669,0.17536,0.019056,-0.34211,0.057279,0.056241,91,1
0.17263,0.1713,0.015426,-0.34574,0.056485,0.055447,92,1
0.16785,0.16653,0.016334,-0.34483,0.059227,0.058188,89,1
0.17044,0.16912,0.017241,-0.34392,0.066715,0.065676,90,1
0.17561,0.17429,0.028131,-0.33303,0.064215,0.063176,90,1
0.18221,0.18088,0.026316,-0.33485,0.06408,0.063041,87,1
0.18723,0.18591,0.015426,-0.34574,0.066,0.064962,87,1
0.18421,0.18288,0.016334,-0.34483,0.068187,0.067148,88,1
0.1773,0.17597,0.015426,-0.34574,0.060274,0.059236,89,1
0.15868,0.15735,0.026316,-0.33485,0.058867,0.057828,94,1
0.13255,0.13122,0.049909,-0.31125,0.045465,0.044426,106,1
0.11827,0.11694,0.068966,-0.2922,0.052668,0.05163,97,1
0.10005,0.098726,0.07441,-0.28675,0.042985,0.041946,87,1
0.07097,0.069644,0.061706,-0.29946,0.04019,0.039151,95,1
0.054501,0.053176,0.062613,-0.29855,0.02694,0.025901,92,1
0.052877,0.051551,0.064428,-0.29673,0.018913,0.017874,103,1
0.043642,0.042317,0.039927,-0.32123,0.010944,0.009905,99,0
0.022022,0.020696,0.037205,-0.32396,0.004943,0.003905,98,0
0.010688,0.009362,0.069873,-0.29129,0.002626,0.001588,96,0
0.003579,0.002253,0.087114,-0.27405,0.002613,0.001575,106,0
0.002489,0.001163,0.11162,-0.24955,0.002138,0.0011,102,0
0.002538,0.001213,0.2323,-0.12886,0.004119,0.00308,82,0
0.004658,0.003333,0.3784,0,0.00595,0.004911,26,0
0.010867,0.009541,0.38929,0,0.011934,0.010896,51,0
0.013518,0.012192,0.31125,-0.07804,0.01489,0.013852,104,0
0.017196,0.01587,0.29673,-0.092559,0.015228,0.01419,21,0
0.017076,0.015751,0.28947,-0.099819,0.017083,0.016045,132,0
0.01084,0.009514,0.27949,-0.1098,0.014506,0.013468,23,0
0.008456,0.00713,0.29583,-0.093466,0.01278,0.011741,47,0
0.008371,0.007045,0.30672,-0.082577,0.012644,0.011606,60,0
0.008434,0.007108,0.30944,-0.079855,0.016808,0.01577,39,0
0.008714,0.007389,0.28766,-0.10163,0.01383,0.012792,71,0
0.00967,0.008344,0.2559,-0.13339,0.015378,0.014339,53,0
0.008171,0.006845,0.27677,-0.11252,0.009429,0.008391,109,0
0.005348,0.004022,0.28131,-0.10799,0.007562,0.006524,67,0
0.004859,0.003534,0.27314,-0.11615,0.007572,0.006534,41,0
0.003957,0.002632,0.25862,-0.13067,0.006951,0.005913,68,0
0.002519,0.001193,0.23956,-0.14973,0.003796,0.002758,68,0
0.001499,0.000174,0.25953,-0.12976,0.001986,0.000948,103,0
0.001361,0.000035,0.26407,-0.12523,0.001657,0.000619,95,0
0.001542,0.000216,0.22777,-0.16152,0.002793,0.001755,79,0
0.013246,0.011921,0.11525,-0.27405,0.006101,0.005063,20,0
0.013194,0.011868,0.019056,-0.37024,0.00246,0.001421,116,0
0.000703,0,0.22414,0,0.000803,0,102,0
0.000641,0,0.22142,-0.002722,0.000955,0.000151,30,0
0.0006,0,0.23503,0,0.000964,0.000161,120,0
0.000739,0.000139,0.23775,0,0.000982,0.000179,79,0
0.001303,0.000702,0.22686,-0.010889,0.001965,0.001161,58,0
0.009148,0.008548,0.15064,-0.087114,0.006637,0.005834,14,0
0.015695,0.015095,0.058984,-0.17877,0.01087,0.010066,149,0
0.024019,0.023418,0.036298,-0.20145,0.015498,0.014695,153,0
0.031736,0.031136,0.043557,-0.19419,0.016815,0.016012,119,0
0.045168,0.044567,0.040835,-0.19691,0.039738,0.038935,97,0
0.07279,0.07219,0.033575,-0.20417,0.063686,0.062882,87,0
0.11776,0.11716,0.029946,-0.2078,0.080991,0.080188,81,1
0.15529,0.15469,0.032668,-0.20508,0.11468,0.11388,78,1
0.16389,0.16329,0.032668,-0.20508,0.1098,0.109,77,1
0.15904,0.15844,0.030853,-0.2069,0.070865,0.070062,77,1
0.15523,0.15463,0.030853,-0.2069,0.063957,0.063154,77,1
0.15132,0.15072,0.029946,-0.2078,0.070067,0.069264,84,1
0.14708,0.14648,0.029038,-0.20871,0.077647,0.076843,85,1
0.13777,0.13717,0.028131,-0.20962,0.073268,0.072465,88,1
0.12805,0.12745,0.028131,-0.20962,0.068998,0.068195,88,1
0.12477,0.12417,0.028131,-0.20962,0.070184,0.069381,87,1
0.12324,0.12264,0.028131,-0.20962,0.074674,0.073871,86,1
0.11747,0.11686,0.028131,-0.20962,0.075072,0.074268,87,1
0.11411,0.11351,0.027223,-0.21053,0.065574,0.064771,88,1
0.11262,0.11202,0.029946,-0.2078,0.068316,0.067513,89,1
0.11443,0.11383,0.029946,-0.2078,0.069154,0.068351,90,1
0.12429,0.12369,0.028131,-0.20962,0.0715,0.070697,89,1
0.13354,0.13294,0.028131,-0.20962,0.074156,0.073352,90,1
0.13363,0.13303,0.027223,-0.21053,0.067481,0.066678,92,1
0.1343,0.1337,0.028131,-0.20962,0.068367,0.067564,91,1
0.14325,0.14265,0.028131,-0.20962,0.072596,0.071793,89,1
0.14944,0.14884,0.028131,-0.20962,0.076855,0.076052,89,1
0.15181,0.15121,0.028131,-0.20962,0.075386,0.074583,93,1
0.14966,0.14906,0.027223,-0.21053,0.08151,0.080707,94,1
0.14725,0.14665,0.027223,-0.21053,0.079586,0.078783,92,1
0.14456,0.14396,0.027223,-0.21053,0.077842,0.077039,92,1
0.12991,0.12931,0.029038,-0.20871,0.081257,0.080453,94,1
0.11653,0.11593,0.034483,-0.20327,0.074334,0.073531,97,1
0.11193,0.11133,0.044465,-0.19328,0.088735,0.087932,101,1
0.10939,0.10879,0.047187,-0.19056,0.076863,0.076059,106,1
0.10194,0.10134,0.040835,-0.19691,0.10527,0.10446,105,1
0.091324,0.090724,0.038113,-0.19964,0.1052,0.1044,106,1
0.086362,0.085762,0.041742,-0.19601,0.095235,0.094431,106,1
0.087658,0.087057,0.040835,-0.19691,0.079796,0.078993,109,1
0.091432,0.090832,0.03539,-0.20236,0.093105,0.092302,113,1
0.087464,0.086863,0.03539,-0.20236,0.09663,0.095827,113,1
0.08584,0.085239,0.036298,-0.20145,0.092912,0.092108,113,1
0.080705,0.080104,0.037205,-0.20054,0.091966,0.091163,115,1
0.069497,0.068896,0.03902,-0.19873,0.090554,0.08975,115,1
0.062519,0.061919,0.037205,-0.20054,0.057844,0.057041,117,1
0.053821,0.053221,0.040835,-0.19691,0.052906,0.052103,124,1
0.042309,0.041709,0.048094,-0.18966,0.028665,0.027861,144,1
0.037106,0.036506,0.049002,-0.18875,0.047555,0.046752,149,1
0.04522,0.04462,0.044465,-0.19328,0.02816,0.027356,138,1
0.05626,0.05566,0.03902,-0.19873,0.058822,0.058019,122,1
0.055626,0.055026,0.03902,-0.19873,0.059084,0.05828,127,1
0.046026,0.045426,0.043557,-0.19419,0.063959,0.063156,131,1
0.03726,0.03666,0.051724,-0.18603,0.042448,0.041645,136,1
0.029168,0.028568,0.060799,-0.17695,0.039099,0.038296,146,1
0.024126,0.023526,0.057169,-0.18058,0.042332,0.041529,158,1
0.023803,0.023202,0.051724,-0.18603,0.028776,0.027973,150,1
0.023653,0.023053,0.054446,-0.1833,0.036817,0.036013,145,1
0.017341,0.016741,0.060799,-0.17695,0.007512,0.006708,164,1
0.015498,0.014898,0.062613,-0.17514,0.006974,0.006171,103,1
0.023018,0.022417,0.050817,-0.18693,0.02672,0.025916,135,1
0.028525,0.027924,0.041742,-0.19601,0.050794,0.049991,123,1
0.034338,0.033738,0.039927,-0.19782,0.042768,0.041965,116,1
0.039077,0.038477,0.037205,-0.20054,0.059568,0.058765,109,1
0.039604,0.039003,0.037205,-0.20054,0.075611,0.074808,106,1
0.040888,0.040287,0.044465,-0.19328,0.076261,0.075458,107,1
0.044332,0.043732,0.047187,-0.19056,0.065233,0.064429,103,1
0.048596,0.047996,0.047187,-0.19056,0.082159,0.081356,101,1
0.051598,0.050997,0.046279,-0.19147,0.08422,0.083416,102,1
0.052028,0.051428,0.04265,-0.1951,0.091037,0.090234,102,1
0.055622,0.055021,0.040835,-0.19691,0.090013,0.089209,101,1
0.056873,0.056273,0.041742,-0.19601,0.091299,0.090495,99,1
0.056559,0.055958,0.047187,-0.19056,0.09837,0.097567,98,1
0.058881,0.05828,0.047187,-0.19056,0.10015,0.099343,99,1
0.054523,0.053922,0.045372,-0.19238,0.096376,0.095573,99,1
0.053445,0.052845,0.052632,-0.18512,0.086643,0.08584,99,1
0.058735,0.058134,0.056261,-0.18149,0.09268,0.091876,97,1
0.060233,0.059632,0.052632,-0.18512,0.10247,0.10167,95,1
0.062092,0.061492,0.049002,-0.18875,0.11219,0.11139,94,1
0.063177,0.062577,0.052632,-0.18512,0.1127,0.11189,94,1
0.063092,0.062492,0.061706,-0.17604,0.097182,0.096379,93,1
0.065241,0.06464,0.066243,-0.17151,0.094008,0.093204,90,1
0.070988,0.070388,0.061706,-0.17604,0.1115,0.11069,88,1
0.074673,0.074072,0.065336,-0.17241,0.11979,0.11899,86,1
0.074612,0.074012,0.075318,-0.16243,0.12408,0.12327,85,1
0.076966,0.076366,0.067151,-0.1706,0.12061,0.11981,85,1
0.079767,0.079167,0.058076,-0.17967,0.12597,0.12517,84,1
0.078562,0.077961,0.054446,-0.1833,0.12398,0.12318,85,1
0.074409,0.073809,0.050817,-0.18693,0.11182,0.11102,87,1
0.073783,0.073183,0.054446,-0.1833,0.11095,0.11015,87,1
0.075287,0.074686,0.053539,-0.18421,0.1054,0.10459,89,1
0.074137,0.073537,0.049909,-0.18784,0.10413,0.10332,91,1
0.072349,0.071748,0.054446,-0.1833,0.10174,0.10094,92,1
0.067321,0.066721,0.056261,-0.18149,0.10144,0.10064,94,1
0.062202,0.061601,0.056261,-0.18149,0.10168,0.10087,95,1
0.065174,0.064573,0.060799,-0.17695,0.099315,0.098512,96,1
0.067506,0.066905,0.064428,-0.17332,0.098964,0.098161,94,1
0.063795,0.063195,0.058076,-0.17967,0.093083,0.092279,91,1
0.060169,0.059568,0.041742,-0.19601,0.083527,0.082724,89,1
0.057461,0.056861,0.03539,-0.20236,0.082323,0.08152,86,1
0.053781,0.053181,0.040835,-0.19691,0.08305,0.082247,85,1
0.055061,0.054461,0.03539,-0.20236,0.085223,0.084419,85,1
0.059958,0.059358,0.029946,-0.2078,0.084305,0.083501,84,1
0.063647,0.063047,0.030853,-0.2069,0.092963,0.092159,82,1
0.067041,0.066441,0.03176,-0.20599,0.090959,0.090156,80,1
0.072383,0.071783,0.040835,-0.19691,0.097794,0.09699,77,1
