@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.10094,6,3,1
0.10946,4,4,1
0.09265,4,4,1
0.078102,4,4,1
0.026181,2,12,1
0.0057911,0,0,1
0.0058872,0,0,1
0.017794,4,4,1
0.063496,3,4,1
0.057627,4,4,1
0.044442,3,4,1
0.024074,3,4,1
0.016752,1,4,0
0.0062214,0,0,0
0.0063756,0,0,0
0.0055225,0,0,0
0.0045176,0,0,0
0.0037271,0,0,0
0.0052066,0,0,0
0.0042684,0,0,0
0.0041532,0,0,0
0.0062638,0,0,0
0.0067606,0,0,0
0.050968,6,3,1
0.078066,5,4,1
0.074918,4,4,1
0.077287,4,4,1
0.084783,5,4,1
0.078728,5,4,1
0.072634,5,4,1
0.080723,5,4,1
0.049573,5,4,1
0.070341,5,4,1
0.035433,5,4,1
0.068972,4,4,1
0.067365,5,4,1
0.070389,4,4,1
0.10761,4,4,1
0.10833,5,4,1
0.11234,4,3,1
0.12759,3,3,1
0.11176,4,3,1
0.12493,6,3,1
0.13661,6,3,1
0.13206,6,5,1
0.15493,6,5,1
0.13158,6,5,1
0.16853,6,5,1
0.12917,6,5,1
0.14769,5,5,1
0.12789,7,5,1
0.13386,5,5,1
0.13744,6,5,1
0.13121,6,5,1
0.10797,6,5,1
0.11949,7,3,1
0.12233,7,3,1
0.10043,7,3,1
0.075274,7,3,1
0.064335,4,9,1
0.057805,3,9,1
0.039056,3,9,1
0.021382,4,9,1
0.0078682,0,0,1
0.0048635,0,0,1
0.010698,2,9,1
0.019611,1,5,0
0.05622,3,10,0
0.054591,4,4,0
0.042644,3,4,0
0.021592,2,4,0
0.059923,2,11,1
0.091099,3,12,1
0.085465,4,4,1
0.10719,3,4,1
0.12431,4,4,1
0.11544,4,4,1
0.098485,3,4,1
0.10352,4,4,1
0.082663,5,4,1
0.081414,6,4,1
0.0677,3,13,1
0.096795,3,12,1
0.076572,5,13,1
0.081256,5,13,1
0.082599,3,13,1
0.078922,3,12,1
0.086668,3,12,1
0.093725,4,7,1
0.092284,2,12,1
0.091704,3,12,1
0.10438,3,12,1
0.11712,3,13,1
0.070262,4,8,1
0.06622,4,9,1
0.065969,5,9,1
0.058341,2,12,1
0.030469,2,13,1
0.0066161,0,0,1
0.0076017,0,0,1
0.002785,0,0,0
0.016779,1,13,0
0.015704,4,4,0
0.020824,2,3,0
0.012711,1,3,0
0.0072911,0,0,0
0.0090533,0,0,0
0.0056459,0,0,0
0.0046122,0,0,0
0.0043734,0,0,0
0.0076234,0,0,0
0.00094148,0,0,0
0.0017825,0,0,0
0.00095159,0,0,0
0.0027873,0,0,0
0.0013084,0,0,0
0.032649,3,3,1
0.03452,3,3,1
0.032321,4,3,1
0.032379,4,3,1
0.027523,4,3,1
0.039799,3,9,1
0.052043,3,9,1
0.050122,3,9,1
0.027886,4,8,1
0.035128,4,8,1
0.015544,4,10,1
0.020284,4,15,1
0.019837,4,15,1
0.019218,4,9,1
0.019384,2,16,1
0.029949,3,9,1
0.037183,5,9,1
0.041533,7,2,1
0.036545,6,3,1
0.032069,6,3,1
0.018234,5,3,1
0.027427,4,3,1
0.038893,4,3,1
0.03561,3,9,1
0.031738,3,10,1
0.015667,3,10,1
0.028424,3,10,1
0.031085,6,3,1
0.041113,5,6,1
0.046732,4,10,1
0.03977,6,3,1
0.030007,4,3,1
0.04414,4,10,1
0.028162,4,10,1
0.040078,3,10,1
0.04018,2,10,1
0.032971,4,3,1
0.025814,4,3,1
0.024975,2,10,1
0.037414,3,3,1
0.041531,2,10,1
0.035253,3,3,1
0.05256,2,11,1
0.053746,2,11,1
0.046862,3,11,1
0.02626,2,11,1
0.022631,2,10,1
0.018947,2,10,1
0.010577,2,4,1
0.0073148,0,0,1
0.0078023,0,0,1
0.0055593,0,0,1
0.00074939,0,0,1
0.0041656,0,0,1
0.002062,0,0,1
0.0066853,0,0,1
0.0069675,0,0,1
0.0037483,0,0,0
0.0024788,0,0,0
0.002551,0,0,0
0.0010753,0,0,0
0.004497,0,0,0
0.001664,0,0,0
0.0026302,0,0,0
0.0022933,0,0,0
0.0016089,0,0,0
0.00087634,0,0,0
0.0013253,0,0,0
0.001171,0,0,0
0.0021144,0,0,0
0.00085451,0,0,0
0.006094,0,0,0
0.015754,1,16,1
0.052037,4,4,1
0.062558,4,3,1
0.06329,5,3,1
0.033843,5,3,1
0.04061,5,3,1
0.081291,5,3,1
0.070396,6,3,1
0.041292,5,3,1
0.034894,4,3,1
0.023479,4,3,1
0.026439,3,10,1
0.018724,6,3,1
0.02402,6,3,1
0.015979,3,13,1
0.018583,1,16,1
0.030248,3,10,1
0.028165,5,9,1
0.028113,4,9,1
0.031485,5,3,1
0.027402,6,3,1
0.031229,5,3,1
0.038766,5,3,1
0.031055,5,3,1
0.040565,4,3,1
0.033351,3,10,1
0.018724,3,10,1
0.020762,3,5,1
0.028497,4,10,1
0.018166,4,10,1
0.058588,6,3,1
0.058139,5,3,1
0.070164,5,3,1
0.056207,6,3,1
0.05256,6,3,1
0.076923,6,3,1
0.071812,6,3,1
0.048965,4,10,1
0.04978,6,3,1
0.043311,7,3,1
0.048817,7,4,1
0.077548,6,4,1
0.079158,3,4,1
0.026401,5,4,1
0.017249,1,29,1
0.010938,1,29,0
0.0073087,0,0,0
0.010115,1,29,0
0.0079377,0,0,0
0.0028291,0,0,0
0.0031852,0,0,0
0.0052129,0,0,0
0.0053329,0,0,0
0.0019846,0,0,0
0.0046129,0,0,0
0.0025296,0,0,0
0.0017654,0,0,0
0.00589,0,0,0
0.0083794,0,0,0
0.0039364,0,0,0
0.0019063,0,0,0
0.0030774,0,0,0
0.0031999,0,0,0
0.0025981,0,0,0
0.0022543,0,0,0
0.027237,4,3,0
0.05289,4,4,1
0.079673,4,4,1
0.068689,4,4,1
0.051449,4,3,1
0.063357,5,3,1
0.071976,5,3,1
0.053126,5,3,1
0.034661,5,3,1
0.038343,3,3,1
0.040275,3,10,1
0.030772,3,10,1
0.10748,6,3,1
0.098199,5,8,1
0.10441,5,8,1
0.10404,6,3,1
0.12965,3,13,1
0.14427,3,13,1
0.13535,6,4,1
0.11291,4,10,1
0.14267,5,10,1
0.13438,4,13,1
0.14166,5,5,1
0.14447,4,13,1
0.11479,5,10,1
0.13665,4,9,1
0.088321,6,3,1
0.060063,7,3,1
0.081875,6,3,1
0.086654,6,3,1
0.088333,6,3,1
0.085067,5,3,1
0.089237,6,3,1
0.10408,6,3,1
0.12508,7,3,1
0.08512,6,3,1
0.067171,4,13,1
0.08392,5,4,1
0.10337,5,4,1
0.069201,4,4,1
0.0060845,0,0,1
0.0015958,0,0,1
0.0022721,0,0,1
0.0060067,0,0,1
0.0048209,0,0,1
0.0083678,0,0,1
0.0041575,0,0,0
0.0015484,0,0,0
0.0060951,0,0,0
0.001623,0,0,0
0.00072366,0,0,0
0.0045159,0,0,0
0.0061201,0,0,0
0.0026074,0,0,0
0.0020962,0,0,0
0.0017305,0,0,0
0.0018742,0,0,0
0.0029876,0,0,0
0.0036314,0,0,0
0.00018157,0,0,0
0.00086853,0,0,0
0.0011645,0,0,0
0.007528,0,0,0
0.084477,4,4,1
0.12155,5,4,1
0.1057,5,4,1
0.11686,5,4,1
0.057942,5,3,1
0.047269,5,3,1
0.059313,5,3,1
0.06786,4,3,1
0.086954,5,3,1
0.091774,4,3,1
0.090618,5,3,1
0.09065,5,9,1
0.096202,5,5,1
0.1148,7,2,1
0.096063,5,5,1
0.094955,6,2,1
0.11672,5,2,1
0.10192,6,9,1
0.10236,6,5,1
0.1267,6,5,1
0.10948,6,5,1
0.091479,6,5,1
0.090917,5,5,1
0.10269,5,6,1
0.089853,6,5,1
0.095287,5,9,1
0.090776,5,9,1
0.079486,6,6,1
0.062957,5,9,1
0.06235,7,3,1
0.072945,6,5,1
0.096957,3,13,1
0.094343,3,13,1
0.10609,5,6,1
0.090313,5,6,1
0.08642,7,10,1
0.067859,5,3,1
0.05608,5,6,1
0.053814,4,6,1
0.031564,5,6,1
0.079899,3,10,1
0.060851,4,11,1
0.065959,5,11,1
0.045872,5,4,1
0.031977,4,4,1
0.0076009,0,0,1
0.0095844,0,0,1
0.011112,2,4,1
0.052747,5,4,1
0.051021,5,4,1
0.023653,4,4,1
0.0049247,0,0,1
0.0025124,0,0,1
0.0010487,0,0,0
0.0031485,0,0,0
0.0012147,0,0,0
0.0019947,0,0,0
0.0025075,0,0,0
0.0002384,0,0,0
0.00062458,0,0,0
0,0,0,0
0.00092427,0,0,0
0.0019661,0,0,0
0.0039839,0,0,0
0.0025558,0,0,0
0.00032967,0,0,0
0.028049,3,3,1
0.062702,5,3,1
0.10607,5,4,1
0.094264,4,4,1
0.0371,4,4,1
0.047993,4,4,1
0.045756,4,4,1
0.040854,5,4,1
0.05272,5,3,1
0.065554,4,3,1
0.062894,7,3,1
0.048308,7,3,1
0.062332,6,3,1
0.074173,7,3,1
0.085175,5,3,1
0.10149,7,3,1
0.078759,6,3,1
0.080677,4,2,1
0.074142,6,2,1
0.076105,7,2,1
0.083674,7,2,1
0.080841,6,5,1
0.080787,5,5,1
0.1188,6,5,1
0.11921,7,3,1
0.1205,7,3,1
0.10558,8,3,1
0.10981,7,3,1
0.10597,8,3,1
0.088019,6,3,1
0.094652,6,3,1
0.099333,7,3,1
0.10052,6,3,1
0.096564,5,3,1
0.10983,6,3,1
0.078124,5,3,1
0.060789,6,4,1
0.077817,5,3,1
0.091637,5,4,1
0.067125,3,4,1
0.0070486,0,0,1
0.0012043,0,0,1
0.0027988,0,0,1
0.033648,3,4,1
0.06011,4,4,1
0.04415,4,4,1
0.02867,4,4,0
0.0083695,0,0,0
0.005211,0,0,0
0.0051233,0,0,0
0.0032306,0,0,0
0.0002408,0,0,0
0.001846,0,0,0
0.00065,0,0,0
0.0019848,0,0,0
0.002271,0,0,0
0.00092901,0,0,0
0.0012385,0,0,0
0.00054163,0,0,0
0.0023563,0,0,1
0.003505,0,0,1
0.038786,4,3,1
0.067383,5,4,1
0.070833,5,3,1
0.072143,4,4,1
0.064198,4,4,1
0.060051,5,3,1
0.059876,4,3,1
0.063058,4,3,1
0.056125,5,3,1
0.066328,5,3,1
0.062273,5,3,1
0.067493,5,3,1
0.081349,5,3,1
0.093847,5,3,1
0.071403,4,3,1
0.071386,6,3,1
0.074774,6,2,1
0.059284,5,9,1
0.084732,5,10,1
0.10462,6,9,1
0.1212,8,2,1
0.10774,6,9,1
0.11117,6,3,1
0.1253,7,3,1
0.099771,5,5,1
0.14738,6,3,1
0.17288,7,3,1
0.13906,7,3,1
0.099124,7,3,1
0.093708,6,3,1
0.10076,5,3,1
0.10797,6,3,1
0.1096,7,3,1
0.13166,6,3,1
0.12025,6,3,1
0.11666,5,3,1
0.10491,3,9,1
0.10191,4,9,1
0.08803,6,3,1
0.087729,5,9,1
0.064513,6,4,1
0.086608,5,4,1
0.067126,6,4,1
0.02062,2,4,1
0.00070111,0,0,1
0.001688,0,0,1
0.032764,3,4,1
0.049063,4,4,1
0.041081,4,4,1
0.021123,1,4,0
0.0042278,0,0,0
0.0039893,0,0,0
0.0030257,0,0,0
0.00041846,0,0,0
0.00096134,0,0,0
0.0025984,0,0,0
0.0015313,0,0,0
0.0019442,0,0,0
0.0059476,0,0,0
0.0021359,0,0,0
0.0056242,0,0,0
0.0014128,0,0,0
0.0040599,0,0,0
0.0030198,0,0,0
0.04242,4,4,1
0.088509,4,4,1
0.098847,4,4,1
0.070187,4,4,1
0.040738,4,4,1
0.046853,4,4,1
0.051494,4,3,1
0.071398,5,3,1
0.064775,5,3,1
0.077263,5,3,1
0.088314,3,3,1
0.076589,5,5,1
0.084836,6,2,1
0.094652,7,2,1
0.12159,6,2,1
0.11936,6,3,1
0.10324,5,5,1
0.094295,5,5,1
0.076321,5,5,1
0.11114,4,5,1
0.086515,6,5,1
0.092268,6,5,1
0.095031,6,5,1
0.1118,5,5,1
0.097486,5,5,1
0.098913,5,5,1
0.094959,5,9,1
0.091568,6,5,1
0.11124,7,3,1
0.12115,7,3,1
0.11462,8,3,1
0.11864,6,3,1
0.11449,8,3,1
0.1104,7,3,1
0.10434,6,3,1
0.1217,7,3,1
0.13334,10,3,1
0.12367,6,3,1
0.094752,5,3,1
0.090801,6,3,1
0.079415,6,4,1
0.072956,4,4,1
0.047942,4,4,1
0.019301,1,12,1
0.00064596,0,0,1
0.0017472,0,0,1
0.019898,3,4,1
0.041034,4,4,1
0.035833,4,4,0
0.016759,2,4,0
0.0065142,0,0,0
0.0035843,0,0,0
0.0052764,0,0,0
0.005,0,0,0
0.0028042,0,0,0
0.0015575,0,0,0
0.0042921,0,0,0
0.0030263,0,0,0
0.0024281,0,0,0
0.007538,0,0,0
0.0095037,0,0,0
0.0095972,0,0,0
0.0054354,0,0,0
0.0060947,0,0,0
0.02451,3,3,0
0.04463,5,4,1
0.050657,4,4,1
0.050004,4,4,1
0.028525,2,3,1
0.023004,3,3,1
0.019001,2,3,1
0.01003,1,6,1
0.01409,2,6,1
0.0225,1,6,1
0.032396,2,6,1
0.037062,2,6,1
0.03448,3,7,1
0.036785,3,7,1
0.042033,3,7,1
0.044078,2,7,1
0.04718,2,7,1
0.029569,2,7,1
0.041422,2,6,1
0.038815,2,6,1
0.035084,2,9,1
0.026227,1,15,1
0.031829,2,7,1
0.063508,2,13,1
0.09868,2,13,1
0.076444,3,13,1
0.091618,2,12,1
0.076547,2,12,1
0.071165,4,13,1
0.055691,4,12,1
0.081592,4,4,1
0.079378,4,4,1
0.097164,3,12,1
0.066915,4,4,1
0.10629,3,4,1
0.096305,3,13,1
0.11295,4,14,1
0.090342,6,9,1
0.09545,3,6,1
0.07384,4,3,1
0.078355,5,3,1
0.073483,5,3,1
0.094333,4,3,1
0.10087,3,9,1
0.074465,3,9,1
0.066384,2,13,1
0.062092,2,13,1
0.061307,3,13,1
0.037816,2,13,1
0.01136,2,4,1
0.01317,1,25,1
0.0004162,0,0,1
0.0029817,0,0,1
0.028763,4,4,1
0.073831,5,4,1
0.086215,5,4,0
0.051465,5,4,0
0.027046,3,4,0
0.014694,1,19,0
0.010021,1,20,0
0.0078149,0,0,0
0.0054378,0,0,0
0.003531,0,0,0
0.0031266,0,0,0
0.0021424,0,0,0
0.0015064,0,0,0
0.0016604,0,0,0
0.0044385,0,0,0
0.00071562,0,0,0
0.02082,4,4,1
0.091242,5,4,1
0.10738,4,4,1
0.075367,4,4,1
0.058901,4,4,1
0.071002,4,4,1
0.063454,4,4,1
0.10273,5,4,1
0.077211,4,4,1
0.060209,6,4,1
0.059502,5,4,1
0.067209,4,4,1
0.076667,4,4,1
0.080692,4,3,1
0.070474,5,3,1
0.086715,5,3,1
0.071298,5,3,1
0.097317,8,3,1
0.076047,6,3,1
0.097071,6,5,1
0.10235,5,5,1
0.12641,5,5,1
0.14048,5,5,1
0.1181,5,5,1
0.11438,6,5,1
0.10721,5,3,1
0.13313,6,3,1
0.13396,5,3,1
0.10893,7,3,1
0.12533,7,3,1
0.14597,5,3,1
0.1093,6,3,1
0.10201,6,3,1
0.081356,6,3,1
0.097964,6,3,1
0.098189,6,3,1
0.11381,4,4,1
0.090473,4,4,1
0.081321,4,4,1
0.028321,2,9,1
0.0034505,0,0,1
0.0053657,0,0,1
0.01493,2,18,1
0.059809,4,4,1
0.053509,4,4,1
0.037235,5,4,1
0.012529,1,4,1
0.006277,0,0,0
0.010918,1,29,0
0.0066653,0,0,0
0.011154,1,20,0
0.0060586,0,0,0
0.0029273,0,0,0
0.0052878,0,0,0
0.0020518,0,0,0
0.0042134,0,0,0
0.0028912,0,0,0
0.0080716,0,0,0
0.049008,6,3,1
0.086054,5,4,1
0.076186,4,4,1
0.075993,4,4,1
0.080557,5,4,1
0.075155,5,4,1
0.070682,5,4,1
0.079866,5,4,1
0.04932,6,4,1
0.06535,6,4,1
0.037614,5,4,1
0.064361,5,4,1
0.068177,5,4,1
0.072689,5,4,1
0.11199,4,4,1
0.1165,5,4,1
0.10987,4,14,1
0.12061,4,3,1
0.094241,5,3,1
0.12386,6,3,1
0.14051,6,3,1
0.12693,6,5,1
0.15369,6,5,1
0.1309,6,5,1
0.16614,6,5,1
0.12915,6,5,1
0.14976,5,5,1
0.12498,7,5,1
0.13837,5,5,1
0.13785,6,5,1
0.13788,6,5,1
0.10851,6,5,1
0.12163,6,3,1
0.12527,7,3,1
0.1011,7,3,1
0.076883,7,3,1
0.065364,4,9,1
0.052184,3,9,1
0.031466,4,9,1
0.020997,3,9,1
0.012544,1,25,1
0.0023914,0,0,1
0.0088325,0,0,1
0.0067145,0,0,0
0.03731,4,4,0
0.059754,4,4,0
0.033127,5,4,0
0.0149,2,4,0
0.063752,2,12,1
0.09746,3,12,1
0.092856,4,4,1
0.1151,3,4,1
0.1262,4,4,1
0.12377,4,4,1
0.099316,3,4,1
0.099514,4,4,1
0.081735,5,4,1
0.078254,5,4,1
0.070237,3,13,1
0.099514,4,12,1
0.08481,5,13,1
0.087483,4,13,1
0.087765,3,13,1
0.085423,3,12,1
0.082068,2,16,1
0.086786,3,12,1
0.094842,2,12,1
0.098886,3,12,1
0.10777,3,12,1
0.12554,4,8,1
0.078397,4,8,1
0.069943,4,9,1
0.071913,5,9,1
0.057113,4,9,1
0.025779,2,13,1
0.0070622,0,0,1
0.0031882,0,0,1
0.0010932,0,0,0
0.0075644,0,0,0
0.012869,1,18,0
0.011071,1,18,0
0.0075314,0,0,0
0.007659,0,0,0
0.0029962,0,0,0
0.0030753,0,0,0
0.00049285,0,0,0
0.00079223,0,0,0
0.0008474,0,0,0
0.00064658,0,0,0
0.013205,1,29,0
0.0033954,0,0,0
0.0036894,0,0,0
0.0023767,0,0,0
0.013786,1,27,0
0.0034523,0,0,0
0.0054191,0,0,0
0.0059078,0,0,0
0.0048512,0,0,0
0.0098115,0,0,0
0.016643,1,12,0
0.024643,1,14,0
0.021456,1,13,0
0.031576,1,20,0
0.013127,1,12,0
0.010576,1,16,0
0.014006,1,16,0
0.0041023,0,0,0
0.0087172,0,0,0
0.012752,2,16,1
0.015266,2,16,1
0.010743,1,25,1
0.0064919,0,0,1
0.00078675,0,0,1
0.0041227,0,0,1
0.0025501,0,0,1
0.010316,1,25,1
0.029359,3,6,1
0.022466,3,6,1
0.032463,3,6,1
0.035524,3,6,1
0.033297,3,5,1
0.033866,3,5,1
0.02726,3,5,1
0.038271,3,5,1
0.029193,3,5,1
0.032268,3,5,1
0.035053,3,5,1
0.025979,3,5,1
0.032177,3,5,1
0.046087,3,5,1
0.031309,3,5,1
0.03687,3,5,1
0.028127,3,6,1
0.021725,3,6,1
0.032246,3,6,1
0.027282,3,6,1
0.026877,3,6,1
0.030037,3,6,1
0.030223,3,6,1
0.027692,2,6,1
0.034016,3,6,1
0.022863,3,5,1
0.023582,2,6,1
0.026041,3,5,1
0.017983,3,5,1
0.019916,3,5,1
0.025276,3,5,1
0.02207,3,5,1
0.026129,2,19,1
0.026714,3,5,1
0.028452,2,5,1
0.026589,3,6,1
0.032167,2,5,1
0.018456,3,5,1
0.016317,2,5,1
0.015152,2,5,1
0.015264,2,5,1
0.016306,1,26,1
0.020968,1,26,1
0.023068,2,5,1
0.0068115,0,0,1
0.0096934,0,0,1
0.012462,1,27,1
0.017327,1,28,1
0.018805,2,14,1
0.020234,2,14,1
0.038632,2,5,1
0.038583,2,5,1
0.035447,2,5,1
0.036296,2,5,1
0.021157,3,5,1
0.02057,2,15,1
0.016052,2,16,1
0.013643,2,8,1
0.012432,1,8,1
0.011707,1,7,1
0.016796,2,7,1
0.0069695,0,0,1
0.0044806,0,0,1
0.021251,2,7,1
0.01506,1,16,1
0.024695,2,16,1
0.027802,1,16,1
0.027307,2,7,1
0.018972,3,7,1
0.025536,2,16,1
0.023009,3,7,1
0.041989,3,7,1
0.037515,3,7,1
0.039919,3,7,1
0.068847,3,7,1
0.04659,3,7,1
0.029364,3,6,1
0.023143,2,6,1
0.044399,3,6,1
0.028178,2,6,1
0.023054,2,6,1
0.019025,2,7,1
0.010908,1,15,1
0.0073163,0,0,1
0.016434,2,15,1
0.0044222,0,0,1
0.0032089,0,0,1
0.0023113,0,0,0
0.0056192,0,0,0
0.0032845,0,0,0
0.0042866,0,0,0
0.0037157,0,0,0
0.014541,1,17,0
0.014344,1,19,0
0.0076543,0,0,0
0.0018674,0,0,0
0.0039483,0,0,0
0.0071294,0,0,1
0.0077639,0,0,1
0.0058369,0,0,1
0.01571,1,15,1
0.012499,1,15,1
0.0097603,0,0,1
0.0047597,0,0,1
0.0076522,0,0,1
0.011519,1,15,1
0.010869,1,16,1
0.0049518,0,0,1
0.0099495,0,0,1
0.0067071,0,0,1
0.0073097,0,0,1
0.0062745,0,0,1
0.012607,1,15,1
0.031006,3,7,1
0.018016,2,6,1
0.023318,2,6,1
0.033646,3,6,1
0.037472,3,6,1
0.044959,3,6,1
0.044308,2,6,1
0.044808,3,6,1
0.039416,2,7,1
0.036293,2,6,1
0.039503,3,7,1
0.050903,2,5,1
0.050023,2,6,1
0.043351,1,6,1
0.050404,4,6,1
0.057586,3,5,1
0.062029,4,5,1
0.056806,3,5,1
0.055631,5,5,1
0.061964,3,5,1
0.057961,3,6,1
0.055481,3,6,1
0.049315,2,5,1
0.056417,2,6,1
0.039646,2,6,1
0.047054,2,6,1
0.046709,3,6,1
0.032001,2,6,1
0.020439,1,16,1
0.029634,2,5,1
0.014748,1,14,1
0.010062,1,23,1
0.024302,1,15,1
0.017858,2,15,1
0.02147,1,15,1
0.016613,1,14,1
0.016538,3,5,1
0.020734,3,5,1
0.019617,3,5,1
0.019981,1,14,1
0.026787,1,14,1
0.04333,3,5,1
0.027043,2,6,1
0.031855,3,6,1
0.036815,2,6,1
0.028729,3,6,1
0.038621,2,6,1
0.043778,3,5,1
0.025607,3,5,1
0.05132,1,13,1
0.047416,3,6,1
0.043414,3,5,1
0.024852,2,6,1
0.031912,3,6,1
0.043648,2,5,1
0.029079,4,5,1
0.037027,3,5,1
0.038805,2,5,1
0.041331,2,5,1
0.040129,3,6,1
0.045696,3,5,1
0.052089,2,5,1
0.040138,3,5,1
0.052473,3,5,1
0.056914,3,6,1
0.057812,3,6,1
0.063863,2,5,1
0.058568,3,6,1
0.050663,2,5,1
0.056437,3,6,1
0.057987,3,5,1
0.053801,3,6,1
0.044601,3,5,1
0.050246,3,6,1
0.049,3,6,1
0.051281,3,5,1
0.061933,3,5,1
0.053884,3,6,1
0.044477,3,5,1
0.046775,3,5,1
0.054347,3,6,1
0.052682,3,5,1
0.055764,2,6,1
0.056934,3,6,1
0.073139,3,6,1
0.059895,3,6,1
0.059753,2,6,1
0.068998,3,6,1
0.060106,2,6,1
0.051962,2,6,1
0.044525,2,6,1
0.060062,3,6,1
0.059033,4,6,1
0.0582,2,6,1
0.059781,3,6,1
0.048779,3,5,1
0.055099,3,5,1
0.061298,3,5,1
0.052562,5,6,1
0.053105,5,5,1
0.056023,5,5,1
0.054311,4,5,1
0.067936,5,5,1
0.061326,5,5,1
0.073377,4,5,1
0.06105,5,5,1
0.062933,5,5,1
0.06135,5,5,1
0.064841,4,5,1
0.063506,4,5,1
0.062923,4,5,1
0.0718,3,5,1
0.076737,3,5,1
0.060104,4,5,1
0.055897,5,5,1
0.048533,4,5,1
0.031653,3,5,1
0.029017,4,5,1
0.025842,2,5,1
0.028979,4,5,1
0.021921,4,5,1
0.016168,3,5,1
0.017027,3,5,1
0.019936,4,5,1
0.022812,4,5,1
0.021255,4,5,1
0.021367,3,5,1
0.016871,3,17,1
0.036969,3,12,1
0.018409,4,5,1
0.030148,3,5,1
0.044221,4,5,1
0.053344,5,5,1
0.05981,4,5,1
0.037175,4,5,1
0.048041,4,5,1
0.041101,3,5,1
0.03502,3,5,1
0.029914,4,5,1
0.031806,4,5,1
0.042435,2,5,1
0.022289,3,5,1
0.014647,1,5,1
0.014282,2,5,1
0.0159,2,5,1
0.023049,3,5,1
0.015481,1,17,1
0.013224,1,31,1
0.014611,1,7,1
0.017865,2,7,1
0.010443,1,30,1
0.018584,3,7,1
0.012643,1,30,1
0.0098956,0,0,1
0.024183,1,27,1
0.016517,1,29,1
0.01441,1,30,1
0.024709,2,11,1
0.012705,1,27,1
0.018956,1,28,1
0.025428,1,27,1
0.007865,0,0,1
0.0099941,0,0,1
0.0077156,0,0,1
0.0156,1,28,1
0.0063017,0,0,1
0.0039515,0,0,1
0.013634,2,14,1
0.015915,2,13,1
0.014872,2,13,1
0.013433,1,26,1
0.0020052,0,0,1
0.0023697,0,0,1
0.0071896,0,0,1
0.0072491,0,0,1
0.0072914,0,0,1
0.0042529,0,0,1
0,0,0,1
0.01095,1,27,1
0.0038455,0,0,1
0.0057335,0,0,1
0.0043362,0,0,1
0.0089911,0,0,1
0.0061011,0,0,1
0.016702,1,13,1
0.012998,1,13,1
0.004436,0,0,1
0.013636,1,15,1
0.030134,3,5,1
0.020236,2,14,1
0.01752,2,14,1
0.031118,2,14,1
0.022243,1,15,1
0.023278,1,14,1
0.010812,2,5,1
0.022734,2,15,1
0.011229,2,15,1
0.0090331,0,0,1
0.0070178,0,0,1
0.018864,1,21,1
0.0043303,0,0,1
0.0053464,0,0,1
0.007297,0,0,1
0.0052409,0,0,0
0.0094542,0,0,0
0.003921,0,0,0
0.0099102,0,0,0
0.013325,1,25,0
0.0082705,0,0,0
0.020083,1,24,0
0.01689,1,20,0
0.006636,0,0,0
0.0064376,0,0,0
0.0059081,0,0,0
0.0037539,0,0,0
0.0067751,0,0,0
0.0090609,0,0,0
0.0171,2,13,0
0.01429,1,20,0
0.011035,1,24,0
0.010207,1,10,0
0.012681,1,11,0
0.0091354,0,0,0
0.0038125,0,0,0
0.0039113,0,0,0
0.0026411,0,0,0
0.014709,1,22,0
0.026393,2,11,1
0.038928,3,11,1
0.031727,3,13,1
0.049282,3,13,1
0.051941,3,14,1
0.071011,3,13,1
0.11032,4,4,1
0.089029,3,4,1
0.097255,4,10,1
0.10873,3,10,1
0.1171,2,10,1
0.091915,5,10,1
0.091911,3,10,1
0.10313,3,5,1
0.11877,3,5,1
0.1177,3,5,1
0.11271,4,5,1
0.12509,3,5,1
0.1067,3,5,1
0.097772,3,13,1
0.1065,3,13,1
0.12066,4,5,1
0.10677,4,4,1
0.1142,4,4,1
0.10202,4,4,1
0.078835,4,5,1
0.11925,4,5,1
0.10578,4,4,1
0.096355,4,4,1
0.099977,4,4,1
0.089889,4,4,1
0.10906,4,5,1
0.13465,4,4,1
0.15955,4,4,1
0.1429,4,4,1
0.135,4,5,1
0.10492,5,4,1
0.12877,5,5,1
0.13677,4,4,1
0.12513,5,4,1
0.11087,5,4,1
0.10135,4,4,1
0.10223,4,4,1
0.088995,5,4,1
0.11784,5,4,1
0.11342,5,4,1
0.10671,5,4,1
0.10168,5,4,1
0.094892,5,4,1
0.077923,4,10,1
0.082641,4,10,1
0.080568,4,10,1
0.073036,4,4,1
0.094111,4,5,1
0.099668,4,5,1
0.070666,2,13,1
0.024977,2,13,1
0.030044,2,13,1
0.018372,1,13,1
0.010546,1,13,1
0.032098,2,15,1
0.063768,3,6,1
0.071513,3,5,1
0.076979,3,6,1
0.075169,3,6,1
0.073183,4,7,1
0.075853,3,7,1
0.042172,3,5,1
0.029626,3,5,1
0.040659,3,5,1
0.015942,2,5,1
0.018864,1,12,1
0.013965,1,27,1
0.021006,2,13,1
0.02546,2,14,1
0.024521,4,5,1
0.026505,2,13,1
0.021509,1,12,1
0.028487,2,14,1
0.035062,1,13,1
0.019508,1,12,1
0.021752,1,13,1
0.017318,2,12,1
0.025029,1,13,1
0.017674,4,5,1
0.032313,4,5,1
0.03462,3,5,1
