@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.060253,0.05919,89,-67,1
0.05875,0.057687,94,-62,1
0.045376,0.044313,106,-50,1
0.052968,0.051905,97,-59,1
0.042818,0.041755,87,-69,1
0.039795,0.038732,95,-61,1
0.027172,0.026109,92,-64,1
0.018834,0.017771,103,-53,1
0.01095,0.0098866,99,-57,0
0.004961,0.003898,70,-86,0
0.0024244,0.0013614,96,-60,0
0.0025105,0.0014476,94,-62,0
0.0021563,0.0010933,108,-48,0
0.0038984,0.0028355,82,-74,0
0.0060374,0.0049745,26,-130,0
0.012341,0.011278,51,-105,0
0.015006,0.013943,104,-52,0
0.015376,0.014313,21,-135,0
0.017063,0.016,132,-24,0
0.01437,0.013307,23,-133,0
0.013022,0.011959,47,-109,0
0.012538,0.011475,60,-96,0
0.016786,0.015723,39,-117,0
0.013644,0.012581,71,-85,0
0.015116,0.014053,53,-103,0
0.0094666,0.0084037,109,-47,0
0.0076849,0.006622,67,-89,0
0.0074027,0.0063398,41,-115,0
0.0072977,0.0062347,68,-88,0
0.0038558,0.0027929,68,-88,0
0.0015605,0.00049754,103,-53,0
0.0014824,0.00041946,108,-48,0
0.0028463,0.0017834,79,-77,0
0.0058681,0.0048052,20,-136,0
0.0025201,0.0014572,116,-40,0
0.0017904,0,64,0,0
0.0023146,0.00052422,57,-7,0
0.0018085,1.8138e-05,95,0,0
0.0016366,0,105,0,0
0.0023101,0.00067358,47,-58,0
0.0038279,0.0021913,99,-6,0
0.0075805,0.005944,57,-48,0
0.019192,0.017555,118,0,0
0.024103,0.022466,100,-18,1
0.045602,0.043966,76,-42,1
0.062137,0.060501,64,-54,1
0.080716,0.079079,57,-61,1
0.091517,0.089881,54,-64,1
0.085531,0.083894,52,-66,1
0.086182,0.084545,51,-67,1
0.073494,0.071858,52,-66,1
0.073621,0.071984,53,-65,1
0.080539,0.078903,55,-63,1
0.077769,0.076132,56,-62,1
0.083084,0.081447,56,-62,1
0.085223,0.083587,56,-62,1
0.077873,0.076236,56,-62,1
0.083589,0.081952,56,-62,1
0.082708,0.081071,56,-62,1
0.08313,0.081493,56,-62,1
0.0786,0.076964,56,-62,1
0.078043,0.076406,56,-62,1
0.083863,0.082227,56,-62,1
0.085463,0.083827,55,-63,1
0.078288,0.076651,55,-63,1
0.077624,0.075988,54,-64,1
0.091368,0.089731,54,-64,1
0.087624,0.085987,54,-64,1
0.080606,0.078969,54,-64,1
0.088961,0.087324,54,-64,1
0.099285,0.097648,54,-64,1
0.088103,0.086466,54,-64,1
0.089946,0.08831,53,-65,1
0.087988,0.086352,54,-64,1
0.094551,0.092915,54,-64,1
0.086394,0.084757,54,-64,1
0.093781,0.092144,54,-64,1
0.077638,0.076001,54,-64,1
0.070399,0.068762,54,-64,1
0.043689,0.042052,53,-65,1
0.055113,0.053476,53,-65,1
0.04746,0.045824,62,-56,1
0.044418,0.042781,58,-60,1
0.042991,0.041355,58,-60,1
0.048666,0.04703,57,-61,1
0.043256,0.04162,68,-50,1
0.04311,0.041473,69,-49,1
0.04282,0.041183,70,-48,1
0.04675,0.045113,62,-56,1
0.046666,0.045029,59,-59,1
0.043319,0.041682,58,-60,1
0.045773,0.044136,59,-59,1
0.052691,0.051054,24,-94,1
0.054746,0.053109,61,-57,1
0.050568,0.048932,56,-62,1
0.058035,0.056398,73,-45,1
0.040969,0.039333,72,-46,1
0.078558,0.076921,72,-46,1
0.055265,0.053628,102,-16,1
0.065939,0.064303,68,-50,1
0.066431,0.064794,72,-46,1
0.058065,0.056428,72,-46,1
0.062609,0.060973,71,-47,1
0.075569,0.073932,71,-47,1
0.052991,0.051355,85,-33,1
0.048652,0.047015,75,-43,1
0.062036,0.060399,71,-47,1
0.057845,0.056208,11,-107,1
0.063702,0.062066,74,-44,1
0.059109,0.057473,84,-34,1
0.072332,0.070696,77,-41,1
0.071812,0.070175,77,-41,1
0.054906,0.05327,73,-45,1
0.092927,0.091291,79,-39,1
0.078899,0.077262,75,-43,1
0.075245,0.073608,82,-36,1
0.077098,0.075462,86,-32,1
0.080122,0.078485,85,-33,1
0.1117,0.11006,84,-34,1
0.071632,0.069996,87,-31,1
0.13314,0.1315,89,-29,1
0.11182,0.11018,92,-26,1
0.11547,0.11384,94,-24,1
0.17489,0.17326,95,-23,1
0.15432,0.15268,97,-21,1
0.13234,0.1307,96,-22,1
0.17591,0.17428,100,-18,1
0.1353,0.13366,100,-18,1
0.16058,0.15894,101,-17,1
0.18829,0.18666,102,-16,1
0.16882,0.16718,105,-13,1
0.18353,0.18189,106,-12,1
0.1882,0.18656,104,-14,1
0.22646,0.22482,102,-16,1
0.23194,0.2303,102,-16,1
0.21203,0.2104,103,-15,1
0.16295,0.16132,106,-12,1
0.15212,0.15048,109,-9,1
0.12783,0.12619,111,-7,1
0.14211,0.14048,115,-3,1
0.1356,0.13396,116,-2,1
0.096454,0.094817,121,0,1
0.079674,0.078037,126,0,1
0.032509,0.030873,144,0,1
0.015729,0.014093,112,-32,1
0.013517,0.011881,87,-57,1
0.03529,0.033653,155,0,1
0.042278,0.040641,147,-8,1
0.079986,0.07835,141,-14,1
0.057853,0.056216,136,-19,1
0.062025,0.060389,118,-37,1
0.10001,0.098371,114,-41,1
0.1098,0.10816,113,-42,1
0.095216,0.093579,113,-42,1
0.092354,0.090718,103,-52,1
0.12131,0.11967,101,-54,1
0.11436,0.11272,104,-51,1
0.10566,0.10402,108,-47,1
0.10979,0.10815,103,-52,1
0.12292,0.12128,103,-52,1
0.1057,0.10406,104,-51,1
0.091106,0.08947,107,-48,1
0.074916,0.073279,107,-48,1
0.044194,0.042557,124,-31,1
0.051341,0.049705,119,-36,1
0.072371,0.070734,107,-48,1
0.091647,0.09001,107,-48,1
0.077765,0.076128,104,-51,1
0.097669,0.096033,106,-49,1
0.086843,0.085206,107,-48,1
0.083117,0.08148,103,-52,1
0.08312,0.081483,98,-57,1
0.094233,0.092596,96,-59,1
0.086702,0.085066,91,-64,1
0.098006,0.096369,89,-66,1
0.10165,0.10001,89,-66,1
0.075913,0.074277,90,-65,1
0.059122,0.057485,99,-56,1
0.076263,0.074627,102,-53,1
0.073892,0.072255,102,-53,1
0.039396,0.03776,109,-46,1
0.017539,0.015903,140,-15,1
0.011608,0.0099718,15,-140,1
0.0089266,0.00729,24,-131,0
0.0074735,0.0058369,103,-52,0
0.0045065,0.0028699,108,-47,0
0.0047035,0.0030669,39,-116,0
0.0028843,0.0012477,93,-62,0
0.0022489,0.00061238,45,-110,0
0.00157,0,100,-55,0
0.0018913,0.00032134,108,-47,0
0.0016478,7.7865e-05,30,-125,0
0.0019091,0.00033911,123,-32,0
0.0016025,3.2557e-05,27,-128,0
0.001801,0.00023104,42,-113,0
0.0015925,2.2566e-05,54,-101,0
0.0020836,0.0005136,102,-53,0
0.0018413,0.00027128,92,-63,0
0.0020771,0.00050713,26,-129,0
0.0071781,0.0056081,160,0,0
0.025482,0.023912,142,-18,0
0.046362,0.044792,129,-31,0
0.012394,0.010824,156,-4,0
0.0035269,0.0019569,25,-135,0
0.0047528,0.0031829,26,-134,0
0.010029,0.008459,42,-118,0
0.010636,0.0090657,160,0,0
0.0076301,0.0060601,41,-119,0
0.0058116,0.0042416,111,-49,0
0.0071043,0.0055343,24,-136,0
0.0037339,0.0021639,102,-58,0
0.0020892,0.00051925,96,-64,0
0.0020727,0.0005027,21,-139,0
0.0031997,0.0016297,103,-57,0
0.0025931,0.0010231,41,-119,0
0.0025382,0.00096818,30,-130,0
0.0061,0.0045301,109,-51,0
0.024593,0.023023,143,-17,0
0.042576,0.041006,127,-33,0
0.042486,0.040916,120,-40,0
0.0468,0.04523,108,-52,0
0.042992,0.041422,113,-47,0
0.024951,0.023381,140,-20,0
0.022061,0.020491,156,-4,0
0.0058418,0.0042719,98,-62,0
0.0086585,0.0070885,21,-139,0
0.032626,0.031056,153,-7,0
0.0080582,0.0064882,24,-136,0
0.0060962,0.0045262,38,-122,0
0.0045191,0.0029491,38,-122,0
0.0029106,0.0013406,110,-50,0
0.0058827,0.0043127,38,-122,0
0.011335,0.0097646,24,-136,0
0.0217,0.02013,121,-39,0
0.034071,0.032501,101,-59,0
0.027705,0.026135,107,-53,0
0.0071635,0.0055935,111,-49,0
0.0067767,0.0052068,98,-62,0
0.0038312,0.0022612,103,-57,0
0.0046624,0.0030924,94,-66,0
0.0043975,0.0028275,100,-60,0
0.0086023,0.0070323,32,-128,0
0.0067265,0.0051566,14,-146,0
0.0071895,0.0056195,52,-108,0
0.0062537,0.0046837,19,-141,0
0.0074579,0.0058879,116,-44,0
0.010682,0.0091117,91,-69,0
0.0077567,0.0061867,90,-70,0
0.0087254,0.0071555,126,-34,0
0.0095843,0.0080143,76,-84,0
0.01321,0.01164,90,-70,0
0.0099988,0.0084288,90,-70,0
0.0093099,0.00774,105,-55,0
0.00816,0.00659,113,-47,0
0.0065107,0.0049407,65,-95,0
0.0093444,0.0077744,106,-54,0
0.0071189,0.0055489,110,-50,0
0.0034724,0.0019025,109,-51,0
0.0056657,0.0040957,76,-84,0
0.0027549,0.001185,52,-108,0
0.0018361,0.00026612,99,-61,0
0.0016796,0.00010962,99,-61,0
0.0013959,0,79,-81,0
0.0014607,6.4729e-05,52,-108,0
0.0021779,0.000782,26,-134,0
0.0025084,0.0011125,68,-92,0
0.0018342,0.00043832,83,-77,0
0.0016248,0.00022887,79,-81,0
0.0024065,0.0010106,68,-92,0
0.0022979,0.00090198,78,-82,0
0.0017726,0.00037671,16,-144,0
0.03156,0.030164,81,-79,0
0.055994,0.054598,73,-87,1
0.087596,0.0862,67,-93,1
0.0984,0.097005,65,-95,1
0.10546,0.10407,62,-98,1
0.089929,0.088533,61,-99,1
0.067001,0.065605,62,-98,1
0.077862,0.076467,68,-92,1
0.079797,0.078401,70,-90,1
0.088748,0.087352,72,-88,1
0.081731,0.080335,74,-86,1
0.082328,0.080932,74,-86,1
0.097604,0.096208,75,-85,1
0.092792,0.091396,73,-87,1
0.099406,0.09801,72,-88,1
0.095787,0.094392,73,-87,1
0.08438,0.082984,72,-88,1
0.07624,0.074845,73,-87,1
0.087323,0.085927,78,-82,1
0.075972,0.074576,82,-78,1
0.087951,0.086555,82,-78,1
0.080519,0.079123,82,-78,1
0.081653,0.080258,82,-78,1
0.082626,0.081231,81,-79,1
0.070776,0.06938,81,-79,1
0.10666,0.10526,85,-75,1
0.080453,0.079057,86,-74,1
0.07535,0.073954,81,-79,1
0.086418,0.085022,80,-80,1
0.082172,0.080777,81,-79,1
0.079714,0.078318,82,-78,1
0.089436,0.08804,82,-78,1
0.09473,0.093334,82,-78,1
0.082938,0.081542,80,-80,1
0.10054,0.099144,81,-79,1
0.10539,0.104,82,-78,1
0.094517,0.093122,81,-79,1
0.09272,0.091325,82,-78,1
0.0883,0.086904,83,-77,1
0.090943,0.089547,82,-78,1
0.083368,0.081972,82,-78,1
0.079162,0.077766,83,-77,1
0.084676,0.08328,83,-77,1
0.081624,0.080228,84,-76,1
0.075955,0.074559,86,-74,1
0.082452,0.081056,89,-71,1
0.075804,0.074408,87,-73,1
0.082266,0.08087,88,-72,1
0.055922,0.054526,93,-67,1
0.052532,0.051136,96,-64,1
0.031527,0.030131,18,-142,1
0.023466,0.02207,102,-58,1
0.01588,0.014484,92,-68,0
0.01645,0.015054,98,-62,0
0.007704,0.006308,103,-57,0
0.0072528,0.0058568,113,-47,0
0.0042517,0.0028557,106,-54,0
0.0035635,0.0021676,97,-63,0
0.00252,0.0011241,102,-58,0
0.0044782,0.0030822,83,-77,0
0.02077,0.019374,87,-73,0
0.028645,0.027249,55,-105,0
0.039482,0.038086,92,-68,0
0.042671,0.041275,58,-102,0
0.034326,0.03293,120,-40,0
0.038775,0.037379,58,-102,0
0.025258,0.023862,48,-112,0
0.021299,0.019903,24,-136,0
0.020656,0.019261,136,-24,0
0.026895,0.025499,21,-139,0
0.021935,0.020539,70,-90,0
0.016175,0.014779,26,-134,0
0.013774,0.012378,23,-137,0
0.0086346,0.0072387,129,-31,0
0.0086121,0.0072161,3,-157,0
0.0035986,0.0022026,47,-113,0
0.0013695,0,121,-39,0
0.0015556,0.00018609,42,-118,0
0.0056958,0.0043263,65,-95,0
0.010147,0.0087773,103,-57,0
0.042912,0.041543,108,-52,1
0.044465,0.043096,86,-74,1
0.061522,0.060152,71,-89,1
0.10029,0.098916,63,-97,1
0.11362,0.11225,59,-101,1
0.11166,0.11029,55,-105,1
0.11363,0.11226,56,-104,1
0.10557,0.1042,58,-102,1
0.093059,0.091689,61,-99,1
0.10442,0.10305,64,-96,1
0.11301,0.11164,65,-95,1
0.12376,0.12239,66,-94,1
0.11938,0.11801,68,-92,1
0.12511,0.12374,69,-91,1
0.11565,0.11428,68,-92,1
0.11049,0.10912,70,-90,1
0.11584,0.11447,71,-89,1
0.12275,0.12138,72,-88,1
0.1241,0.12273,73,-87,1
0.13505,0.13368,72,-88,1
0.12358,0.12221,71,-89,1
0.1253,0.12393,69,-91,1
0.1246,0.12323,70,-90,1
0.13006,0.1287,71,-89,1
0.13904,0.13767,69,-91,1
0.15492,0.15355,68,-92,1
0.15434,0.15297,69,-91,1
0.16082,0.15945,69,-91,1
0.16119,0.15982,68,-92,1
0.16156,0.16019,68,-92,1
0.15944,0.15807,68,-92,1
0.17318,0.17181,68,-92,1
0.17303,0.17166,67,-93,1
0.18228,0.18091,67,-93,1
0.1843,0.18293,67,-93,1
0.18575,0.18438,67,-93,1
0.19394,0.19257,68,-92,1
0.19158,0.19021,68,-92,1
0.18993,0.18856,68,-92,1
0.16585,0.16448,68,-92,1
0.13327,0.1319,67,-93,1
0.12063,0.11926,67,-93,1
0.10358,0.10221,67,-93,1
0.10027,0.098898,68,-92,1
0.0732,0.071831,71,-89,1
0.098998,0.097629,70,-90,1
0.13629,0.13493,76,-84,1
0.11246,0.11109,74,-86,1
0.10593,0.10456,74,-86,1
0.12135,0.11998,74,-86,1
0.093715,0.092345,76,-84,1
0.14179,0.14042,77,-83,1
0.099895,0.098526,75,-85,1
0.061157,0.059788,72,-88,1
0.11455,0.11318,72,-88,1
0.087034,0.085664,75,-85,1
0.092434,0.091064,70,-90,1
0.10441,0.10304,71,-89,1
0.11674,0.11537,74,-86,1
0.14124,0.13987,76,-84,1
0.094122,0.092753,80,-80,1
0.090085,0.088715,72,-88,1
0.12953,0.12816,72,-88,1
0.11434,0.11297,85,-75,1
0.11994,0.11857,84,-76,1
0.097735,0.096366,72,-88,1
0.080539,0.07917,85,-75,1
0.095284,0.093915,72,-88,1
0.10443,0.10306,72,-88,1
0.094216,0.092846,72,-88,1
0.079688,0.078318,74,-86,1
0.083591,0.082221,72,-88,1
0.081415,0.080045,73,-87,1
0.11633,0.11497,74,-86,1
0.15931,0.15794,77,-83,1
0.13023,0.12886,78,-82,1
0.14763,0.14626,82,-78,1
0.12251,0.12114,82,-78,1
0.097217,0.095848,83,-77,1
0.15552,0.15415,87,-73,1
0.11447,0.1131,88,-72,1
0.1314,0.13003,88,-72,1
0.15819,0.15682,85,-75,1
0.25047,0.2491,84,-76,1
0.2327,0.23133,85,-75,1
0.32776,0.32639,86,-74,1
0.39411,0.39274,87,-73,1
0.39822,0.39685,87,-73,1
0.33693,0.33556,87,-73,1
0.23879,0.23742,89,-71,1
0.23033,0.22896,92,-68,1
0.19339,0.19203,94,-66,1
0.14462,0.14325,98,-62,1
0.15747,0.1561,101,-59,1
0.15736,0.15599,104,-56,1
0.1457,0.14434,105,-51,1
0.13564,0.13428,107,-49,1
0.1263,0.12493,109,-47,1
0.14275,0.14138,109,-47,1
0.15203,0.15066,107,-49,1
0.14021,0.13884,108,-48,1
0.14111,0.13974,109,-47,1
0.12232,0.12095,108,-48,1
0.12661,0.12524,106,-50,1
0.12968,0.12831,106,-50,1
0.12195,0.12058,106,-50,1
0.12282,0.12145,105,-51,1
0.11984,0.11847,105,-51,1
0.12121,0.11984,104,-52,1
0.10983,0.10847,106,-50,1
0.098842,0.097473,108,-48,1
0.086683,0.085313,111,-45,1
0.093385,0.092016,111,-42,1
0.086531,0.085162,109,-44,1
0.087377,0.086007,107,-46,1
0.084293,0.082924,107,-29,1
0.073182,0.071812,105,-31,1
0.072634,0.071264,107,-29,1
0.070282,0.068912,107,-29,1
0.077423,0.076054,101,-35,1
0.074059,0.07269,101,-35,1
0.085518,0.084148,101,-35,1
0.083354,0.081984,99,-37,1
0.084399,0.08303,97,-39,1
0.084032,0.082662,96,-40,1
0.085239,0.083869,99,-37,1
0.09317,0.091801,99,-37,1
0.08749,0.08612,97,-39,1
0.083731,0.082362,97,-39,1
0.092326,0.090957,98,-38,1
0.097563,0.096193,98,-38,1
0.09286,0.091491,99,-37,1
0.091598,0.090228,99,-37,1
0.090224,0.088854,100,-36,1
0.087056,0.085687,101,-35,1
0.098444,0.097074,99,-37,1
0.094889,0.093519,99,-37,1
0.092825,0.091455,95,-41,1
0.1061,0.10473,95,-41,1
0.10011,0.098743,96,-40,1
0.096061,0.094692,93,-43,1
0.10866,0.10729,91,-45,1
0.11301,0.11164,92,-44,1
0.093152,0.091782,92,-44,1
0.035718,0.034349,98,-38,1
0.0090085,0.007639,120,-16,1
0.011625,0.010256,94,-42,0
0.010996,0.0096265,91,-45,0
0.0085354,0.0071659,94,-42,0
0.0059241,0.0045546,97,-39,0
0.0044347,0.0030652,91,-45,0
0.0039206,0.0025511,93,-43,0
0.0025904,0.0012209,79,-57,0
0.0038211,0.0024515,95,-41,0
0.0035589,0.0021894,100,-36,0
0.0049899,0.0036204,104,-32,0
0.0085903,0.0072207,29,-107,0
0.0097989,0.0084294,53,-83,0
0.0095432,0.0081737,31,-105,0
0.010462,0.0090929,26,-110,0
0.015387,0.014018,29,-107,0
0.01182,0.010451,123,-13,0
0.015556,0.014187,46,-90,0
0.010641,0.0092717,64,-72,0
0.014242,0.012873,95,-41,0
0.0059928,0.0046232,116,-20,0
0.0068037,0.0054341,91,-45,0
0.0057248,0.0043553,82,-54,0
0.0064206,0.0050511,100,-36,0
0.0049444,0.0035749,86,-50,0
0.0028043,0.0014348,123,-13,0
0.0032032,0.0018337,70,-66,0
0.0020793,0.00070975,114,-22,0
0.0016842,0.00031464,94,-42,0
0.0013997,3.0171e-05,75,-61,0
0.0027172,0.0013477,79,-57,0
0.0099069,0.0085374,107,-29,0
0.0075095,0.00614,95,-41,1
0.007056,0.0056865,94,-42,1
0.01002,0.0086508,153,0,1
0.021069,0.0197,96,-57,1
0.05479,0.053421,81,-72,1
0.09167,0.090301,77,-76,1
0.093853,0.092484,77,-76,1
0.097905,0.096535,77,-76,1
0.094633,0.093264,76,-77,1
0.091446,0.090077,75,-78,1
0.088474,0.087104,78,-75,1
0.091713,0.090344,80,-73,1
0.076329,0.07496,79,-74,1
0.080008,0.078638,78,-75,1
0.085404,0.084035,78,-75,1
0.082982,0.081612,78,-75,1
0.077236,0.075867,76,-77,1
0.069948,0.068579,73,-80,1
0.072714,0.071344,73,-80,1
0.072488,0.071119,74,-79,1
0.064144,0.062774,71,-82,1
0.065267,0.063898,72,-81,1
0.069959,0.068589,75,-78,1
0.07536,0.07399,73,-80,1
0.07457,0.0732,70,-83,1
0.082914,0.081544,70,-83,1
0.080089,0.07872,70,-83,1
0.079826,0.078457,71,-82,1
0.079971,0.078602,73,-80,1
0.06963,0.06826,74,-79,1
0.060036,0.058667,75,-78,1
0.058764,0.057394,82,-71,1
0.065445,0.064076,87,-66,1
0.063461,0.062091,87,-66,1
0.063352,0.061982,88,-65,1
0.067224,0.065854,90,-63,1
0.060277,0.058908,90,-63,1
0.063567,0.062198,89,-64,1
0.067496,0.066127,89,-64,1
0.067003,0.065634,93,-60,1
0.04874,0.047371,93,-60,1
0.053652,0.052282,97,-56,1
0.047573,0.046203,100,-53,1
0.030873,0.029503,109,-44,1
0.016887,0.015517,95,-58,1
0.0094134,0.0080438,55,-98,1
0.006422,0.0050525,23,-130,1
0.0024538,0.0010842,52,-101,1
0.0024853,0.0011158,146,-7,1
0.0010384,0,53,-100,1
0.001399,0.00036065,16,-137,1
0.0031494,0.002111,138,-15,1
0.012034,0.010996,18,-135,0
0.018517,0.017478,132,-21,0
0.018656,0.017618,60,-93,0
0.013234,0.012196,39,-114,0
0.014007,0.012968,93,-60,0
0.011177,0.010139,95,-58,0
0.015954,0.014916,89,-64,0
0.015785,0.014747,44,-109,0
0.017839,0.016801,27,-126,0
0.011845,0.010806,21,-132,0
0.010847,0.0098082,14,-139,0
0.010118,0.0090799,14,-139,0
0.0089132,0.0078748,70,-83,0
0.0030677,0.0020294,69,-84,0
0.0029352,0.0018968,59,-94,0
0.0023745,0.0013361,81,-72,0
0.0030997,0.0020613,35,-118,0
0.006007,0.0049687,97,-56,0
0.020123,0.019085,110,-43,0
0.043579,0.04254,107,-46,1
0.045167,0.044129,96,-57,1
0.075857,0.074819,79,-74,1
0.091847,0.090808,72,-81,1
0.093025,0.091987,65,-88,1
0.065317,0.064278,63,-90,1
0.071403,0.070364,65,-88,1
0.078636,0.077597,71,-82,1
0.081541,0.080503,74,-79,1
0.075032,0.073993,76,-77,1
0.081667,0.080629,77,-76,1
0.071613,0.070575,79,-74,1
0.071901,0.070863,79,-74,1
0.070842,0.069804,83,-70,1
0.066553,0.065515,82,-71,1
0.069367,0.068329,79,-74,1
0.071577,0.070539,76,-77,1
0.08976,0.088722,76,-77,1
0.088784,0.087746,76,-77,1
0.087438,0.086399,76,-77,1
0.080644,0.079606,76,-77,1
0.088571,0.087532,76,-77,1
0.088751,0.087712,77,-76,1
0.083973,0.082935,78,-75,1
0.066861,0.065822,82,-71,1
0.075932,0.074894,83,-70,1
0.072581,0.071543,83,-70,1
0.072539,0.0715,84,-69,1
0.065582,0.064543,85,-68,1
0.072158,0.07112,86,-67,1
0.067193,0.066155,86,-67,1
0.070849,0.069811,86,-67,1
0.068654,0.067615,88,-65,1
0.071034,0.069996,88,-65,1
0.064218,0.06318,82,-71,1
0.069914,0.068875,84,-69,1
0.066492,0.065454,84,-69,1
0.064692,0.063654,86,-67,1
0.061367,0.060329,85,-68,1
0.064357,0.063319,86,-67,1
0.068586,0.067548,86,-67,1
0.065674,0.064636,84,-69,1
0.075597,0.074559,83,-70,1
0.075128,0.07409,84,-69,1
0.069371,0.068332,87,-66,1
0.064319,0.06328,89,-64,1
0.06916,0.068121,90,-63,1
0.067202,0.066164,91,-62,1
0.060911,0.059872,92,-61,1
0.058156,0.057118,95,-58,1
0.045481,0.044443,103,-50,1
0.02435,0.023312,118,-35,1
0.014429,0.013391,92,-61,0
0.0091448,0.0081065,95,-58,0
0.0046315,0.0035931,102,-51,0
0.0023398,0.0013014,110,-43,0
0.017907,0.016869,111,-42,0
0.015856,0.014818,109,-44,0
0.017274,0.016236,46,-107,0
0.021805,0.020767,50,-103,0
0.016442,0.015403,47,-106,0
0.018187,0.017148,44,-109,0
0.020169,0.01913,50,-103,0
0.02064,0.019602,84,-69,0
0.019855,0.018817,45,-108,0
0.022072,0.021033,50,-103,0
0.02458,0.023542,5,-148,0
0.014385,0.013347,90,-63,0
0.019325,0.018287,90,-63,0
0.010946,0.009908,80,-73,0
0.010848,0.0098099,75,-78,0
0.0026029,0.0015645,33,-120,0
0.0021388,0.0011005,102,-51,0
0.0016885,0.00065012,66,-87,0
0.007745,0.0067066,62,-91,0
0.01349,0.012451,152,-1,0
0.015849,0.01481,12,-141,1
0.03815,0.037112,93,-60,1
0.068378,0.06734,76,-77,1
0.093478,0.092439,71,-82,1
0.092349,0.09131,65,-88,1
0.073297,0.072259,61,-92,1
0.076702,0.075663,64,-89,1
0.077838,0.0768,68,-85,1
0.076344,0.075306,71,-82,1
0.070038,0.069,75,-78,1
0.076007,0.074969,75,-78,1
0.067394,0.066356,74,-79,1
0.076546,0.075508,73,-80,1
0.079814,0.078776,72,-81,1
0.082786,0.081748,72,-81,1
0.085644,0.084605,75,-78,1
0.083938,0.082899,75,-78,1
0.088648,0.08761,74,-79,1
0.082435,0.081396,75,-78,1
0.083823,0.082785,75,-78,1
0.085325,0.084286,75,-78,1
0.080629,0.07959,75,-78,1
0.077242,0.076203,76,-77,1
0.080427,0.079388,77,-76,1
0.082432,0.081394,75,-78,1
0.080193,0.079155,78,-75,1
0.085642,0.084604,77,-76,1
0.086989,0.085951,77,-76,1
0.087643,0.086605,77,-76,1
0.071344,0.070306,77,-76,1
0.071514,0.070476,79,-74,1
0.070029,0.06899,82,-71,1
0.072653,0.071615,82,-71,1
0.067314,0.066276,88,-65,1
0.068209,0.067171,91,-62,1
0.050938,0.049899,93,-60,1
0.059941,0.058902,93,-60,1
0.054335,0.053296,94,-59,1
0.045405,0.044366,100,-53,1
0.040184,0.039146,118,-35,1
0.026609,0.025571,36,-117,1
0.014954,0.013916,58,-95,1
0.009015,0.0079766,45,-108,1
0.0070056,0.0059672,124,-29,0
0.0051431,0.0041047,91,-62,0
0.001584,0.00054564,62,-91,0
0.0022758,0.0012374,111,-42,0
0.0022231,0.0011847,17,-136,0
0.011836,0.010798,50,-103,0
0.014487,0.013449,148,-5,0
0.016708,0.015669,24,-129,0
0.0099139,0.0088755,33,-120,0
0.010444,0.0094059,67,-86,0
0.014518,0.01348,86,-67,0
0.009369,0.0083306,150,-3,0
0.01125,0.010212,17,-136,0
0.012546,0.011508,68,-85,0
0.011264,0.010226,70,-83,0
0.011562,0.010523,48,-105,0
0.011255,0.010217,67,-86,0
0.0096928,0.0086544,52,-101,0
0.0068959,0.0058575,67,-86,0
0.0040637,0.0030253,72,-81,0
0.0026999,0.0016616,111,-42,0
0.0023486,0.0013102,67,-86,0
0.0017692,0.0007308,67,-86,0
0.0044891,0.0034507,26,-127,0
0.0086711,0.0076327,75,-78,0
0.029373,0.028335,98,-55,1
0.05105,0.050012,86,-67,1
0.081704,0.080665,79,-74,1
0.082474,0.081435,70,-83,1
0.099459,0.098421,63,-90,1
0.085164,0.084126,60,-93,1
0.082827,0.081789,63,-90,1
0.067351,0.066312,64,-89,1
0.075757,0.074718,72,-81,1
0.067901,0.066862,72,-81,1
0.063984,0.062946,80,-73,1
0.060236,0.059197,83,-70,1
0.055799,0.054761,84,-69,1
0.057456,0.056417,86,-67,1
0.048539,0.047501,84,-69,1
0.048361,0.047322,88,-65,1
0.057279,0.056241,91,-62,1
0.056485,0.055447,92,-61,1
0.059227,0.058188,89,-64,1
0.066715,0.065676,90,-63,1
0.064215,0.063176,90,-63,1
0.06408,0.063041,87,-66,1
0.066,0.064962,87,-66,1
0.068187,0.067148,88,-65,1
0.060274,0.059236,89,-64,1
0.058867,0.057828,94,-59,1
0.045465,0.044426,106,-47,1
0.052668,0.05163,97,-55,1
0.042985,0.041946,87,-65,1
0.04019,0.039151,95,-57,1
0.02694,0.025901,92,-60,1
0.018913,0.017874,103,-49,1
0.010944,0.0099052,99,-53,0
0.004943,0.0039047,98,-54,0
0.0026263,0.0015879,96,-56,0
0.0026129,0.0015745,106,-46,0
0.0021381,0.0010997,102,-50,0
0.0041187,0.0030803,82,-70,0
0.0059496,0.0049112,26,-126,0
0.011934,0.010896,51,-101,0
0.01489,0.013852,104,-48,0
0.015228,0.01419,21,-131,0
0.017083,0.016045,132,-20,0
0.014506,0.013468,23,-129,0
0.01278,0.011741,47,-105,0
0.012644,0.011606,60,-92,0
0.016808,0.01577,39,-113,0
0.01383,0.012792,71,-81,0
0.015378,0.014339,53,-99,0
0.0094291,0.0083908,109,-43,0
0.0075624,0.006524,67,-85,0
0.0075722,0.0065338,41,-111,0
0.006951,0.0059126,68,-84,0
0.0037963,0.0027579,68,-84,0
