@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.36709,77,0
0.30066,79,0
0.47895,74,0
0.42778,59,0
0.36947,56,0
0.31189,79,0
0.39709,110,0
0.31241,166,0
0.30347,210,0
0.26092,225,0
0.23011,241,0
0.23019,194,0
0.18717,187,0
0.28132,205,0
0.36594,217,0
0.41195,226,0
0.37886,229,0
0.22035,239,0
0.76015,48,0
1.0311,14,1
1.2155,13,1
1.2255,14,1
1.2715,14,1
1.3435,14,1
1.3931,7,1
1.424,7,1
1.4595,7,1
1.4082,7,1
1.3101,10,1
1.2752,12,1
1.3084,12,1
1.2709,13,1
1.2816,13,1
1.2789,13,1
1.2729,13,1
1.2958,12,1
1.3159,8,1
1.3463,6,1
1.2913,8,1
1.268,11,1
1.2986,11,1
1.2731,12,1
1.2691,12,1
1.3631,11,1
1.3096,11,1
1.2663,12,1
1.3216,12,1
1.2666,12,1
1.2902,11,1
1.2913,11,1
1.2816,12,1
1.2847,12,1
1.3822,12,1
1.4016,12,1
1.3545,12,1
1.34,12,1
1.361,12,1
1.3269,11,1
1.3003,11,1
1.2844,11,1
1.282,12,1
1.2899,11,1
1.2911,9,1
1.2561,13,1
1.274,9,1
1.2254,14,1
1.2476,11,1
1.1895,35,1
0.92959,153,1
0.38247,211,1
0.77313,182,0
0.97044,140,0
0.83202,152,0
1.0031,138,0
0.64734,161,0
0.77905,149,0
0.79048,158,0
0.25569,189,0
0.25589,199,0
0.29773,128,0
0.52754,55,0
0.72952,55,0
0.25955,143,0
0.25945,156,0
0.21416,169,0
0.49069,152,0
0.29712,142,0
0.27212,152,0
0.2072,157,0
0.18689,154,0
0.23585,155,0
0.22331,155,0
0.25302,165,0
0.30777,169,0
0.35755,199,0
0.16256,186,0
0.22917,185,0
0.65706,47,0
1.1975,10,1
0.80453,19,1
0.99411,13,1
1.1786,14,1
1.2595,9,1
1.379,8,1
1.4138,8,1
1.4241,7,1
1.4429,7,1
1.4532,7,1
1.3392,14,1
1.3133,12,1
1.2635,13,1
1.2534,14,1
1.2815,16,1
1.2696,13,1
1.2672,13,1
1.3064,13,1
1.3102,13,1
1.3257,13,1
1.2862,13,1
1.2859,13,1
1.2604,13,1
1.2895,13,1
1.3391,13,1
1.3615,13,1
1.3411,13,1
1.3442,13,1
1.3423,13,1
1.3563,13,1
1.349,13,1
1.3669,13,1
1.369,13,1
1.3806,13,1
1.3827,13,1
1.3585,13,1
1.3913,13,1
1.3745,13,1
1.3723,13,1
1.3342,19,1
1.2876,28,1
1.2305,23,1
1.2112,26,1
1.2289,21,1
1.1758,19,1
1.0101,42,1
0.95822,37,1
1.185,44,1
1.2742,45,1
1.3016,45,1
1.2876,45,1
1.17,33,1
1.1693,42,1
1.1658,40,1
1.0749,45,1
1.0051,46,1
0.88513,49,1
0.99764,46,1
1.0084,45,1
1.0604,45,1
0.95178,48,1
0.80443,54,1
1.0359,47,1
1.1063,46,1
1.0671,50,1
1.0147,57,1
1.0142,53,1
0.76875,53,1
0.75464,56,1
0.79254,55,1
0.70396,61,1
0.71444,71,1
0.62759,93,1
0.73547,66,1
0.91014,55,1
1.0592,56,1
0.93113,58,1
0.96004,54,1
1.0068,53,1
1.0987,52,1
1.1656,52,1
1.0615,52,1
0.96534,53,1
1.0753,53,1
1.1216,89,1
1.1543,100,1
1.2524,99,1
1.2515,104,1
1.1567,93,1
1.0286,64,1
1.2354,32,1
1.3249,18,1
1.381,17,1
1.3879,17,1
1.4878,15,1
1.4694,15,1
1.5424,15,1
1.5262,15,1
1.5738,15,1
1.607,15,1
1.5941,15,1
1.6103,15,1
1.5731,15,1
1.6332,15,1
1.5903,15,1
1.6012,15,1
1.5473,15,1
1.565,15,1
1.5025,15,1
1.5009,15,1
1.4644,15,1
1.4952,15,1
1.4773,15,1
1.405,15,1
1.4618,15,1
1.4273,15,1
1.4108,15,1
1.4044,15,1
1.314,15,1
1.3845,11,1
1.4364,11,1
1.4116,11,1
1.4457,11,1
1.447,11,1
1.4751,11,1
1.3925,11,1
1.3745,11,1
1.4259,11,1
1.4419,11,1
1.3819,11,1
1.386,11,1
1.4157,11,1
1.422,11,1
1.399,11,1
1.3658,11,1
1.3843,11,1
1.4092,11,1
1.4125,16,1
1.4271,10,1
1.3924,11,1
1.4149,11,1
1.491,11,1
1.516,11,1
1.4789,11,1
1.2357,11,1
0.74601,11,1
1.0584,11,0
1.254,12,0
0.86653,17,0
1.0008,43,0
0.93481,31,0
0.76258,50,0
0.54336,108,0
0.49272,104,0
0.47586,119,0
0.35487,90,0
0.3215,110,0
0.28494,118,0
0.3931,108,0
0.40808,51,0
0.38774,61,0
0.36753,61,0
0.32921,100,0
0.28158,114,0
0.34167,113,0
0.32921,107,0
0.38583,109,0
0.29613,110,0
0.35287,109,0
0.3787,93,0
0.24495,122,0
0.38851,115,0
0.30102,213,0
0.21108,226,0
0.20262,231,0
0.36534,149,0
0.66989,13,0
0.56787,10,1
0.4308,13,1
0.43977,13,1
0.88597,12,1
1.2965,11,1
1.5355,12,1
1.5332,12,1
1.504,12,1
1.5238,12,1
1.5232,12,1
1.4941,12,1
1.4878,12,1
1.4321,12,1
1.4393,12,1
1.4669,12,1
1.4349,12,1
1.4381,12,1
1.4227,12,1
1.3294,12,1
1.345,12,1
1.2871,13,1
1.3273,7,1
1.339,6,1
1.3407,7,1
1.3831,7,1
1.3876,7,1
1.3796,9,1
1.3305,13,1
1.2874,13,1
1.3125,12,1
1.3333,6,1
1.3333,6,1
1.3352,6,1
1.4156,6,1
1.3537,6,1
1.3142,12,1
1.328,8,1
1.359,9,1
1.2876,6,1
1.2728,10,1
1.3511,7,1
1.3902,11,1
1.3081,15,1
0.94126,68,1
0.49747,45,1
0.74816,7,1
0.85874,3,1
0.58103,3,1
0.92397,3,1
0.43485,2,1
0.33647,15,1
0.22328,185,1
0.49008,132,0
0.49294,115,0
0.2871,132,0
0.20343,159,0
0.24413,146,0
0.35199,102,0
0.35275,116,0
0.29551,121,0
0.22229,127,0
0.21054,121,0
0.3549,133,0
0.3609,128,0
0.37088,138,0
0.23475,145,0
0.2951,178,0
0.19824,236,0
0.19356,223,0
0.12704,193,0
0.96116,33,0
1.1834,10,1
1.1564,10,1
1.2557,12,1
1.3639,13,1
1.2899,13,1
1.3501,7,1
1.4192,7,1
1.3591,7,1
1.3602,6,1
1.3044,12,1
1.371,6,1
1.3906,6,1
1.2747,12,1
1.2577,12,1
1.2704,13,1
1.3071,12,1
1.2785,12,1
1.2571,12,1
1.3454,12,1
1.3537,12,1
1.3277,12,1
1.278,12,1
1.3588,12,1
1.3623,12,1
1.2636,12,1
1.2667,11,1
1.2879,11,1
1.2792,11,1
1.2824,11,1
1.3139,8,1
1.2906,11,1
1.2737,11,1
1.2529,11,1
1.2878,11,1
1.3073,12,1
1.2927,12,1
1.2695,11,1
1.2911,11,1
1.2872,11,1
1.2811,11,1
1.2444,11,1
1.3217,12,1
1.3102,12,1
1.2935,11,1
1.2689,11,1
1.2666,11,1
1.262,11,1
1.2483,12,1
1.2534,11,1
1.2737,7,1
1.2406,10,1
1.0785,12,1
0.62532,71,0
0.82661,22,0
0.58429,8,0
0.58484,25,0
0.36955,76,0
0.47395,54,0
0.56284,65,0
0.80829,75,0
0.49737,110,0
0.25485,116,0
0.37857,112,0
0.37861,123,0
0.26339,133,0
0.28196,140,0
0.24248,141,0
0.24259,165,0
0.25723,152,0
0.25125,144,0
0.24,163,0
0.31083,154,0
0.21704,185,0
0.18827,186,0
0.36044,41,0
1.0175,11,0
0.33059,11,1
0.83645,12,1
1.2385,12,1
1.2764,13,1
1.2193,13,1
1.4158,8,1
1.4538,7,1
1.4836,7,1
1.5244,7,1
1.4379,6,1
1.4102,7,1
1.4198,6,1
1.3884,8,1
1.4297,7,1
1.4513,6,1
1.4154,6,1
1.3818,7,1
1.3812,6,1
1.3717,6,1
1.3368,11,1
1.3244,11,1
1.3473,6,1
1.3316,12,1
1.3072,9,1
1.2753,12,1
1.3101,12,1
1.2863,12,1
1.2817,12,1
1.2763,12,1
1.2934,12,1
1.2803,12,1
1.288,13,1
1.3111,12,1
1.3013,9,1
1.3344,9,1
1.3596,6,1
1.3763,9,1
1.3936,6,1
0.85754,40,1
0.46741,145,1
0.53555,108,1
0.64562,29,1
0.55706,16,1
0.4513,122,0
0.65363,37,0
0.85287,14,0
0.39979,39,0
0.29939,190,0
0.26179,151,0
0.43879,90,0
0.22623,114,0
0.24306,145,0
0.24146,144,0
0.33713,131,0
0.22561,116,0
0.28361,112,0
0.32184,121,0
0.29988,125,0
0.307,116,0
0.37516,117,0
0.31704,117,0
0.26736,116,0
0.23877,126,0
0.36103,152,0
0.33392,215,0
0.19309,216,0
0.20201,192,0
0.3071,153,0
1.0676,35,1
1.1345,11,1
1.256,12,1
1.2412,13,1
1.2626,14,1
1.4205,7,1
1.4629,7,1
1.518,7,1
1.5149,7,1
1.4381,6,1
1.3083,8,1
1.3772,14,1
1.3398,8,1
1.3863,8,1
0.61886,11,1
0.54506,13,1
1.2281,20,1
1.2716,7,1
1.2017,25,1
1.2771,13,1
1.1974,12,1
1.1318,11,1
1.1704,11,1
1.1782,11,1
1.2009,13,1
1.2436,14,1
1.2982,11,1
1.3188,11,1
1.247,18,1
1.4457,13,1
1.0807,22,1
0.72175,18,1
0.41054,9,0
0.52475,6,0
0.39433,19,0
0.70459,57,0
0.76432,130,0
0.31278,170,0
0.25291,200,0
0.20256,195,0
0.1818,181,0
0.13498,148,0
0.26356,138,0
0.24307,134,0
0.31165,134,0
0.26035,150,0
0.2187,166,0
0.22394,157,0
0.20284,136,0
0.25362,156,0
0.20865,164,0
0.24412,155,0
0.30776,171,0
0.35379,142,0
0.23409,205,0
0.24421,229,0
0.23594,219,0
0.36099,42,0
0.34348,18,0
0.21272,183,0
0.31762,201,0
0.3467,206,0
0.29948,168,0
0.3173,129,0
0.6966,37,0
0.8757,12,0
0.63786,15,0
0.32092,28,0
1.0243,11,0
1.3952,11,0
1.4944,12,1
1.6357,12,1
1.6231,12,1
1.5998,12,1
1.5829,12,1
1.5462,12,1
1.576,11,1
1.5142,11,1
1.5528,11,1
1.5332,11,1
1.5617,11,1
1.5064,11,1
1.4689,11,1
1.4748,11,1
1.4318,11,1
1.4691,11,1
1.5153,11,1
1.4836,11,1
1.4498,11,1
1.5264,11,1
1.5128,11,1
1.5799,12,1
1.5192,12,1
1.5318,11,1
1.5501,12,1
1.5061,12,1
1.3906,11,1
1.3829,16,1
1.414,15,1
1.428,15,1
1.434,15,1
1.4404,15,1
1.4128,15,1
1.5285,15,1
1.4934,14,1
1.5005,14,1
1.5143,14,1
1.4674,14,1
1.3852,14,1
1.3494,13,1
0.73623,13,1
1.2822,17,1
0.69966,18,1
1.4075,13,1
1.3888,13,1
1.3403,13,1
1.1183,12,1
0.89309,20,1
1.1005,17,1
0.87893,21,1
1.1046,18,1
0.59105,21,1
0.41774,33,1
0.71113,23,1
1.2739,13,1
1.1155,16,1
1.3639,15,1
1.3792,15,1
1.3905,15,1
1.3008,15,1
1.433,16,1
1.4153,16,1
1.4312,16,1
1.3812,16,1
1.3675,16,1
1.3738,16,1
1.4128,17,1
1.3733,16,1
1.334,16,1
1.3358,16,1
1.3657,19,1
1.4054,33,1
1.4102,44,1
1.2905,27,1
1.2379,27,1
1.3177,32,1
1.36,37,1
1.3537,35,1
1.385,27,1
1.3993,25,1
1.3709,20,1
1.3586,25,1
1.3974,28,1
1.4088,28,1
1.4187,15,1
1.4211,13,1
1.3778,26,1
1.3275,25,1
1.3749,27,1
1.3282,21,1
1.3226,22,1
1.4021,12,1
1.3984,11,1
1.3549,11,1
1.2883,11,1
1.343,11,1
1.3307,17,1
1.2835,13,1
1.2994,12,1
1.2582,12,1
1.3491,14,1
1.0965,40,1
0.75491,35,1
0.80216,32,1
0.67282,33,1
0.76933,33,1
0.6564,35,1
0.87442,39,1
0.86824,39,1
0.78739,39,1
0.60625,42,1
0.57562,45,1
0.6321,45,1
0.57988,46,1
0.43627,44,1
0.4962,42,1
0.82778,46,1
0.6834,47,1
0.97385,48,1
1.0977,48,1
1.1456,48,1
1.0751,48,1
1.0368,43,1
0.99366,37,1
0.92108,28,1
0.92736,29,1
0.96543,33,1
0.98003,40,1
0.98024,37,1
0.98948,34,1
0.9973,38,1
0.94784,41,1
0.91955,36,1
0.93381,38,1
0.95355,33,1
0.84812,36,1
0.84226,51,1
0.89892,51,1
0.7518,51,1
0.7614,51,1
0.46605,50,1
0.66229,53,1
0.5915,51,1
0.82934,53,1
0.82737,51,1
1.0232,37,1
0.8188,33,1
0.88833,33,1
0.82679,39,1
0.9245,39,1
0.79755,31,1
0.92812,35,1
0.95424,29,1
0.87577,38,1
1.1678,52,1
1.0406,52,1
0.89268,51,1
0.80504,50,1
1.2499,50,1
1.3093,49,1
0.85657,45,1
1.3319,53,1
1.3261,53,1
1.2834,53,1
1.1863,52,1
1.3116,48,1
1.2703,48,1
1.2029,49,1
1.2484,49,1
1.2142,49,1
1.2279,49,1
1.2369,50,1
1.2539,50,1
1.2919,49,1
1.2738,49,1
1.1283,48,1
1.3471,49,1
1.297,48,1
1.0852,38,1
1.0762,45,1
1.1211,49,1
1.3325,49,1
1.2589,49,1
1.2287,48,1
1.2903,48,1
1.2068,48,1
1.2,48,1
1.172,48,1
1.1525,46,1
1.093,43,1
1.1038,35,1
1.1373,30,1
1.2312,33,1
1.3208,32,1
1.3821,28,1
1.3412,23,1
1.3443,28,1
1.3396,36,1
1.3634,36,1
1.3521,41,1
1.34,43,1
1.3256,30,1
1.3011,29,1
1.3254,27,1
1.3603,18,1
1.4472,18,1
1.4323,18,1
1.3886,18,1
1.4225,17,1
1.4404,17,1
1.4213,17,1
1.4773,17,1
1.4589,17,1
1.4374,17,1
1.3008,16,1
1.4071,16,1
1.0793,16,1
1.093,15,1
1.0118,16,1
1.3251,17,1
1.3269,17,1
1.1538,17,1
1.2481,18,1
1.2896,18,1
1.3286,18,1
1.3456,19,1
1.3354,24,1
1.2645,18,1
1.3106,13,1
1.2774,14,1
1.2415,20,1
1.2678,17,1
1.3444,13,1
1.3944,14,1
1.4582,14,1
1.4238,14,1
1.4198,14,1
1.3376,13,1
1.3522,13,1
1.3429,13,1
1.3081,18,1
1.2622,18,1
1.3282,15,1
1.2888,13,1
1.3303,13,1
1.3595,13,1
1.4218,13,1
1.4658,14,1
1.2044,20,1
0.30016,22,0
1.002,15,0
1.181,13,0
0.85514,21,0
0.35848,102,0
0.85564,64,0
1.0398,60,0
0.85719,85,0
0.5661,101,0
0.42506,122,0
0.40225,121,0
0.52166,109,0
0.61993,82,0
0.48493,97,0
0.37656,107,0
0.29558,111,0
0.34142,112,0
0.32316,92,0
0.34477,106,0
0.39338,92,0
0.31827,108,0
0.36869,104,0
0.3656,137,0
0.48828,131,0
0.46788,133,0
0.30942,131,0
0.34566,140,0
0.64895,126,0
0.27194,199,0
0.19852,91,0
1.0356,45,0
1.1516,16,0
1.4084,12,1
1.3671,13,1
1.4309,13,1
1.4474,14,1
1.4658,14,1
1.4375,14,1
1.4675,14,1
1.4917,14,1
1.4838,21,1
1.4742,21,1
1.4559,17,1
1.4483,14,1
1.5023,14,1
1.5023,14,1
1.4118,14,1
1.2602,14,1
1.2318,14,1
1.0617,14,1
1.0222,22,1
0.94045,19,1
0.89823,18,1
0.93937,18,1
0.71136,28,1
0.58027,36,1
0.44969,39,1
0.40696,42,1
0.60156,40,1
0.47619,41,1
0.69683,45,1
0.46618,43,1
0.70627,44,1
0.6785,43,1
0.48278,46,1
0.34958,43,1
0.39067,44,1
0.29513,45,1
0.45439,39,1
0.51251,37,1
0.56688,40,1
0.35598,44,1
0.51425,49,1
0.4209,49,1
0.4364,40,1
0.51656,46,1
0.48661,43,1
0.41173,49,1
0.44098,54,1
0.3793,53,1
0.53408,55,1
0.52066,47,1
0.79579,54,1
0.83271,28,1
0.80733,31,1
0.56107,55,1
0.52422,47,1
0.86331,34,1
0.86061,35,1
0.73127,32,1
0.56737,32,1
0.64095,51,1
0.75634,51,1
0.7928,49,1
0.91667,46,1
0.42908,49,1
0.74053,52,1
0.53405,57,1
0.69589,56,1
0.85475,55,1
0.80386,54,1
0.623,53,1
0.57887,48,1
0.38375,54,1
0.56632,52,1
0.74224,46,1
0.75707,45,1
0.69434,46,1
0.66781,54,1
0.67135,53,1
0.52006,52,1
0.77181,48,1
0.70858,46,1
0.95853,37,1
1.0568,51,1
1.0326,46,1
0.86,34,1
0.92594,46,1
0.8889,40,1
0.8809,35,1
0.9373,45,1
1.0523,53,1
0.91221,51,1
0.84086,50,1
1.2018,53,1
0.84863,49,1
1.0887,43,1
1.1429,40,1
1.126,40,1
1.3093,55,1
1.0257,55,1
1.0377,53,1
1.1865,52,1
1.1687,53,1
1.2428,43,1
0.91291,36,1
1.107,53,1
1.2512,53,1
0.97531,52,1
1.2816,51,1
1.2429,51,1
1.2222,51,1
1.2434,47,1
1.3154,19,1
1.4071,18,1
1.4124,18,1
1.3798,18,1
1.4774,17,1
1.2446,17,1
0.74808,20,1
0.86945,18,1
1.2259,18,1
0.7739,21,1
0.5208,24,1
0.45677,27,1
0.75008,27,1
0.6144,44,1
0.47989,30,1
0.43096,28,1
1.202,17,1
1.1763,16,1
0.66153,33,1
0.89472,19,1
1.082,18,1
1.288,21,1
1.2444,19,1
1.1911,15,1
1.3331,15,1
1.4454,16,1
1.459,16,1
1.4922,16,1
1.4864,16,1
1.5697,16,1
1.5702,16,1
1.5742,16,1
1.5794,17,1
1.5676,16,1
1.5756,16,1
1.587,16,1
1.5657,16,1
1.5503,16,1
1.4933,16,1
1.4102,16,1
1.4715,15,1
1.4423,15,1
1.4452,15,1
1.3466,15,1
1.4456,15,1
1.4224,17,1
1.4529,16,1
1.4383,20,1
1.4583,25,1
1.4516,20,1
1.4784,15,1
1.4611,15,1
1.5047,15,1
1.5096,15,1
1.5051,15,1
1.4415,15,1
1.4402,15,1
1.433,15,1
1.3351,15,1
1.3296,17,1
1.423,16,1
0.97158,17,0
0.44174,16,0
0.73679,19,0
0.81201,17,0
0.40401,57,0
0.72248,64,0
0.91491,53,0
0.66881,103,0
0.37766,114,0
0.40162,110,0
0.36641,116,0
0.30461,120,0
0.21766,125,0
0.2915,119,0
0.30261,114,0
0.28003,119,0
0.7368,73,0
0.71494,72,0
0.89002,68,0
0.61232,47,0
0.27572,100,0
0.37786,95,0
0.2491,103,0
0.29816,148,0
0.21506,158,0
0.28417,117,0
0.45731,75,0
0.3253,112,0
0.27798,135,0
0.26622,137,0
0.32728,125,0
0.65867,43,0
0.60581,16,0
0.38919,15,0
0.7395,38,0
1.1455,17,1
1.4074,12,1
1.4457,13,1
1.3848,14,1
1.4216,14,1
1.3928,14,1
1.3391,14,1
1.2907,14,1
1.2938,14,1
1.2895,14,1
1.3214,14,1
1.307,15,1
1.3676,9,1
1.3701,12,1
1.3256,16,1
1.3301,21,1
1.3402,20,1
1.3258,22,1
1.3516,8,1
1.2743,7,1
1.2088,7,1
1.195,9,1
1.2017,7,1
1.0263,7,1
1.0058,7,1
1.0657,10,1
1.0611,7,1
0.85447,8,1
1.0021,9,1
0.8805,8,1
0.77269,17,1
0.87265,18,1
1.0538,23,1
0.53412,33,1
0.69911,23,1
0.46652,31,1
0.58562,31,1
0.39184,43,1
0.3833,38,1
0.64471,42,1
0.7919,45,1
0.82423,37,1
0.27056,41,1
0.47863,47,1
0.5094,48,1
0.62684,46,1
0.44904,40,1
0.42799,45,1
0.37536,50,1
0.35609,52,1
0.45071,44,1
0.55266,41,1
0.37195,44,1
0.40171,42,1
0.58897,47,1
0.50442,36,1
0.30747,42,1
0.35293,45,1
0.51378,51,1
0.51178,46,1
0.3634,45,1
0.45716,37,1
0.46561,36,1
0.65211,40,1
1.059,26,1
0.99677,31,1
0.94661,49,1
0.84657,55,1
0.89013,55,1
0.88737,54,1
0.91702,54,1
0.90547,53,1
0.81074,52,1
0.77896,50,1
0.83676,52,1
0.76087,54,1
0.75254,54,1
0.73822,54,1
0.75751,47,1
0.46164,50,1
0.47609,52,1
0.4612,56,1
0.62292,54,1
0.54562,50,1
0.58848,39,1
0.40654,50,1
0.44546,44,1
0.76331,52,1
0.8203,41,1
0.79492,33,1
0.65462,39,1
0.62477,34,1
0.89144,28,1
0.68243,27,1
0.56629,37,1
0.75913,34,1
0.52937,33,1
0.70435,40,1
0.61311,44,1
0.64317,49,1
0.56544,38,1
0.63216,33,1
0.57413,41,1
0.63293,33,1
0.71211,34,1
0.48991,50,1
0.50183,44,1
0.48637,42,1
0.52506,47,1
0.5308,48,1
0.71655,41,1
0.57428,56,1
0.53881,57,1
0.66012,35,1
0.66097,46,1
0.44914,54,1
0.43399,45,1
0.47663,54,1
0.42764,58,1
0.59382,54,1
0.69453,46,1
0.60291,43,1
0.58395,42,1
0.57404,39,1
0.78238,39,1
0.60452,43,1
0.58273,45,1
0.6612,52,1
0.69233,50,1
0.79552,37,1
1.1578,28,1
0.73886,48,1
0.75636,37,1
0.71676,53,1
0.56477,51,1
0.50446,54,1
0.84523,54,1
1.3875,54,1
1.3508,53,1
1.4529,53,1
1.3887,49,1
1.3872,17,1
1.4322,17,1
1.5401,17,1
1.5074,17,1
1.526,17,1
1.3454,17,1
1.3183,16,1
0.95249,16,1
0.79212,14,1
0.91208,15,0
1.1632,14,0
1.0588,15,0
1.0723,11,0
0.48583,17,0
0.45774,16,0
0.38212,81,0
0.32006,162,0
0.55739,146,0
0.39943,151,0
0.36589,174,0
0.3649,196,0
0.42101,217,0
0.56604,177,0
0.33121,113,0
0.62409,14,0
0.75847,13,0
0.6637,56,0
0.4724,98,0
0.42939,104,0
0.58715,145,0
0.25696,152,0
0.22801,87,0
0.28613,59,0
0.30866,117,0
0.33545,109,0
0.37256,102,0
0.4412,74,0
0.3962,110,0
0.29672,126,0
0.41404,118,0
0.42986,126,0
0.37566,123,0
0.3111,119,0
0.41265,110,0
0.2859,107,0
0.2952,108,0
0.34325,113,0
0.43903,115,0
0.41689,127,0
0.39463,159,0
0.51423,175,0
0.60791,185,0
0.23777,216,0
0.25771,191,0
0.5121,202,0
0.47843,186,0
0.30793,191,0
0.20907,213,0
0.24141,236,0
0.35167,241,0
0.26233,230,0
0.31279,201,0
0.27694,202,0
0.22882,223,0
0.49697,171,0
0.10684,65,0
1.0576,15,0
1.2994,16,0
1.3032,12,0
1.4095,13,1
1.4168,14,1
1.3297,14,1
1.3229,14,1
1.3222,14,1
1.2978,13,1
1.299,13,1
1.2956,13,1
1.3144,13,1
1.3047,13,1
1.3191,13,1
1.3391,13,1
1.3329,13,1
1.3255,14,1
1.3212,14,1
1.3545,14,1
1.428,14,1
1.503,14,1
1.5045,14,1
1.4884,14,1
1.5012,14,1
1.5443,14,1
1.561,14,1
1.5692,14,1
1.5231,14,1
1.4279,14,1
1.0899,14,1
0.96169,14,1
0.98468,14,1
1.0101,16,1
0.91418,15,1
0.82981,16,1
0.94662,15,1
0.77419,14,1
0.71589,23,1
0.76479,13,1
0.6171,18,1
0.51537,23,1
0.39668,33,1
0.41979,35,1
0.3968,39,1
0.32861,43,1
0.44227,46,1
0.41773,45,1
0.39087,45,1
0.31775,47,1
0.4296,45,1
0.55637,41,1
0.43915,39,1
0.49122,47,1
0.41626,54,1
0.3254,44,1
0.39005,48,1
0.52228,49,1
0.28317,44,1
0.52282,38,1
0.62355,49,1
0.40814,43,1
0.48901,48,1
0.74801,49,1
0.49904,37,1
0.42775,44,1
0.43781,48,1
0.60733,49,1
0.58272,44,1
0.63027,39,1
0.74628,29,1
1.1923,43,1
1.1669,27,1
1.2441,31,1
1.1377,20,1
0.99174,23,1
1.085,40,1
1.0871,37,1
1.1934,25,1
1.4408,18,1
1.53,18,1
1.5763,18,1
1.5875,18,1
1.5705,18,1
1.6023,17,1
1.6138,17,1
1.6581,17,1
1.617,17,1
1.4814,17,1
1.4914,17,1
1.5103,17,1
1.5315,17,1
1.5182,17,1
1.4907,17,1
1.448,17,1
1.4597,17,1
1.4767,18,1
1.4353,13,1
1.3902,11,1
1.4175,11,1
1.4428,11,1
1.4411,11,1
1.542,11,1
1.4693,11,1
1.5496,11,1
1.5897,11,1
1.5347,10,1
1.3998,10,1
1.468,10,1
1.4452,10,1
1.4063,10,1
1.4022,10,1
1.3595,10,1
1.4033,9,1
1.3138,10,1
1.0984,13,1
0.89176,12,1
0.68861,18,1
0.58708,13,1
0.70886,11,1
0.59436,11,0
0.51248,12,0
0.627,11,0
0.2929,16,0
0.51078,71,0
0.77383,38,0
0.86996,39,0
0.32998,184,0
0.2312,134,0
0.23385,132,0
0.269,155,0
0.38188,98,0
0.37573,89,0
0.23022,128,0
0.23455,125,0
0.36396,116,0
0.21996,135,0
0.26698,116,0
0.30814,83,0
0.34061,79,0
0.3582,116,0
0.44877,103,0
0.25726,110,0
0.41595,119,0
0.29696,123,0
0.42016,129,0
0.373,168,0
0.22478,188,0
0.33396,184,0
0.44102,111,0
0.12385,188,0
0.14546,224,0
0.12465,225,0
0.13134,171,0
0.25306,130,0
0.70027,42,0
0.88393,12,0
0.6344,15,0
0.31929,29,0
1.0244,11,0
1.3939,11,0
1.4936,12,1
1.6365,12,1
1.6241,12,1
1.5995,12,1
1.5807,12,1
1.5459,12,1
1.5784,11,1
1.5143,11,1
1.5539,11,1
1.5333,11,1
1.5599,11,1
1.5074,11,1
1.4686,11,1
1.4753,11,1
1.4322,11,1
1.4697,11,1
1.5149,11,1
1.4836,11,1
1.4505,11,1
1.5266,11,1
1.513,11,1
1.5795,12,1
1.5195,12,1
1.5328,11,1
1.5495,12,1
1.5056,12,1
1.3891,11,1
1.383,16,1
1.4142,15,1
1.4277,15,1
1.4352,15,1
1.4406,15,1
1.4114,15,1
1.5283,15,1
1.494,14,1
1.4995,14,1
1.5153,14,1
1.4679,14,1
1.3853,14,1
1.3489,13,1
0.73558,13,1
1.2845,17,1
0.69839,18,1
1.4073,13,1
1.3875,13,1
1.3392,13,1
1.1184,12,1
0.89079,20,1
1.101,17,1
0.87977,22,1
1.1087,18,1
0.59057,20,1
0.41182,33,1
0.71176,23,1
1.2727,13,1
1.1157,16,1
1.3656,15,1
1.38,15,1
1.3901,15,1
1.3093,15,1
1.4282,16,1
1.4151,16,1
1.4316,16,1
1.3862,16,1
1.3696,16,1
1.3765,16,1
1.4156,18,1
1.3728,16,1
1.3344,16,1
1.3358,16,1
1.3663,19,1
1.406,32,1
1.4096,44,1
1.2899,27,1
1.2377,27,1
1.3184,33,1
1.3598,37,1
1.353,35,1
1.3847,27,1
1.3988,25,1
1.3709,20,1
1.3607,24,1
1.3968,28,1
1.4083,28,1
1.4194,16,1
1.42,13,1
1.3781,25,1
1.3302,25,1
1.3748,27,1
1.3288,21,1
1.323,21,1
1.4036,12,1
1.3987,11,1
1.355,11,1
1.288,12,1
1.3431,11,1
1.3317,17,1
1.2833,13,1
1.2996,12,1
1.2579,12,1
1.3488,14,1
1.097,40,1
0.7545,35,1
0.8025,32,1
0.67269,33,1
0.76922,33,1
0.65617,35,1
0.87415,39,1
0.86843,39,1
0.78739,39,1
0.6063,42,1
0.57553,45,1
0.63213,45,1
0.5799,46,1
0.43625,44,1
0.49619,42,1
0.82787,46,1
0.68336,47,1
0.97388,48,1
1.0977,48,1
1.1454,48,1
1.0751,48,1
1.0368,43,1
0.99374,37,1
0.92109,28,1
0.92735,29,1
0.9655,33,1
0.98008,40,1
0.98024,37,1
0.9894,34,1
0.99729,38,1
0.94785,41,1
0.91946,36,1
0.93375,38,1
0.95355,33,1
0.84817,36,1
0.8422,51,1
0.89896,51,1
0.75182,51,1
0.76146,51,1
0.46603,50,1
0.66222,53,1
