@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0075687,0.16878,0.0094695,123,1
0.0057831,0.15789,0.0076898,54,1
0.0036028,0.12886,0.0049648,149,0
0.0014608,0.098004,0.0016388,76,0
0.00055935,0.097096,0.00071982,128,0
0.00025377,0.10889,0.00021666,137,0
0.00073789,0.096189,0.0028127,19,0
0.00059338,0.11978,0.0011236,17,0
0.00064081,0.1588,0.001312,110,0
0.00093444,0.14428,0.0010128,25,0
0.00043766,0.11615,0.0010033,119,0
0.00032992,0.11525,0,126,0
0.00058788,0.13521,0.0018215,60,0
0.00071522,0.15064,0.0016146,75,0
0.00061254,0.12795,0.00089313,56,0
0.00032811,0.10889,0.00096639,77,0
0.00024,0.12795,0.00040867,105,0
0.00023603,0.13158,0.00075728,62,0
0.00025558,0.11343,0.00096321,92,0
0,0.060799,0,90,0
0,0.20962,0,64,0
1.8642e-05,0.20599,0,68,0
0,0.22505,0,122,0
0,0.23866,0,154,0
0.00027766,0.25499,0.00079589,57,0
0.0013518,0.2314,0.00207,99,0
0.016591,0.13249,0.0060545,57,0
0.037105,0.049002,0.017631,118,0
0.062777,0.033575,0.022658,100,1
0.092363,0.030853,0.043893,76,1
0.11093,0.03176,0.060985,64,1
0.12585,0.034483,0.079248,57,1
0.135,0.040835,0.090205,54,1
0.13435,0.044465,0.083312,52,1
0.14112,0.03176,0.084985,51,1
0.1475,0.020871,0.071815,52,1
0.14809,0.018149,0.072274,53,1
0.14593,0.022686,0.078575,55,1
0.14304,0.023593,0.075616,56,1
0.14884,0.018149,0.081193,56,1
0.15676,0.021779,0.083654,56,1
0.15999,0.023593,0.07568,56,1
0.15984,0.026316,0.082192,56,1
0.15808,0.025408,0.081271,56,1
0.15925,0.019056,0.081615,56,1
0.16275,0.019964,0.077235,56,1
0.16598,0.021779,0.076232,56,1
0.17129,0.019056,0.082447,56,1
0.17505,0.018149,0.083926,55,1
0.17399,0.019056,0.076741,55,1
0.16841,0.018149,0.076557,54,1
0.17061,0.018149,0.090313,54,1
0.17699,0.019056,0.086415,54,1
0.17629,0.020871,0.079257,54,1
0.17724,0.021779,0.087616,54,1
0.18088,0.026316,0.097743,54,1
0.18727,0.026316,0.087417,54,1
0.18824,0.019964,0.088172,53,1
0.18534,0.019056,0.086685,54,1
0.18893,0.018149,0.09366,54,1
0.19776,0.017241,0.085208,54,1
0.19961,0.021779,0.092744,54,1
0.19375,0.024501,0.076628,54,1
0.19274,0.020871,0.069332,54,1
0.19553,0.018149,0.042031,53,1
0.19475,0.018149,0.053867,53,1
0.19737,0.018149,0.046088,62,1
0.20358,0.018149,0.043666,58,1
0.20114,0.020871,0.041647,58,1
0.20373,0.026316,0.047425,57,1
0.2003,0.029946,0.041917,68,1
0.1981,0.032668,0.041662,69,1
0.19533,0.03176,0.041323,70,1
0.18402,0.029946,0.045359,62,1
0.18952,0.03176,0.045289,59,1
0.19414,0.03539,0.041782,58,1
0.2144,0.047187,0.044552,59,1
0.24975,0.07078,0.051466,24,1
0.27646,0.098911,0.053121,61,1
0.30359,0.097096,0.048955,56,1
0.34132,0.094374,0.056799,73,1
0.34618,0.093466,0.039901,72,1
0.34896,0.091652,0.077313,72,1
0.36571,0.10345,0.054124,102,1
0.37155,0.098004,0.064296,68,1
0.38264,0.097096,0.065128,72,1
0.38934,0.11343,0.056705,72,1
0.38661,0.11887,0.06149,71,1
0.39078,0.11252,0.074656,71,1
0.3993,0.11071,0.051983,85,1
0.38626,0.096189,0.047666,75,1
0.36771,0.088022,0.060592,71,1
0.33969,0.093466,0.056428,11,1
0.33607,0.10254,0.062137,74,1
0.34441,0.10799,0.058574,84,1
0.34364,0.10436,0.070786,77,1
0.37518,0.1098,0.070615,77,1
0.40121,0.11797,0.053409,73,1
0.39696,0.11525,0.092183,79,1
0.39454,0.11887,0.077927,75,1
0.38742,0.1225,0.073658,82,1
0.36106,0.11797,0.075528,86,1
0.34194,0.11252,0.078653,85,1
0.32561,0.11252,0.11031,84,1
0.34332,0.12069,0.070008,87,1
0.35073,0.12432,0.13195,89,1
0.33135,0.12523,0.11058,92,1
0.31742,0.11343,0.11402,94,1
0.29354,0.11162,0.17422,95,1
0.28975,0.11887,0.15296,97,1
0.29387,0.11525,0.13068,96,1
0.2928,0.11615,0.1746,100,1
0.29634,0.12341,0.13402,100,1
0.28767,0.11162,0.15952,101,1
0.25183,0.092559,0.18686,102,1
0.24215,0.098004,0.16725,105,1
0.25567,0.10254,0.18237,106,1
0.24594,0.10073,0.18666,104,1
0.22892,0.11162,0.22526,102,1
0.22746,0.11706,0.23069,102,1
0.2215,0.11434,0.21075,103,1
0.21742,0.1098,0.16161,106,1
0.21765,0.11162,0.15083,109,1
0.2145,0.095281,0.12654,111,1
0.21514,0.067151,0.14101,115,1
0.19787,0.058076,0.13389,116,1
0.17634,0.049909,0.094999,121,1
0.14455,0.044465,0.07859,126,1
0.10267,0.044465,0.031218,144,1
0.073772,0.050817,0.014494,112,1
0.06528,0.051724,0.012691,87,1
0.067135,0.046279,0.034124,155,1
0.079389,0.044465,0.04086,147,1
0.088306,0.041742,0.07851,141,1
0.086156,0.046279,0.05615,136,1
0.088529,0.057169,0.0607,118,1
0.10197,0.071688,0.098576,114,1
0.10736,0.069873,0.10845,113,1
0.10677,0.058076,0.093675,113,1
0.13167,0.050817,0.091093,103,1
0.1458,0.040835,0.11957,101,1
0.13632,0.039927,0.11307,104,1
0.1243,0.047187,0.10438,108,1
0.11647,0.054446,0.10829,103,1
0.10373,0.077132,0.12162,103,1
0.085095,0.10526,0.10444,104,1
0.072606,0.10073,0.089834,107,1
0.063177,0.096189,0.073725,107,1
0.054925,0.089837,0.042902,124,1
0.049722,0.077132,0.049952,119,1
0.055721,0.089837,0.070734,107,1
0.059245,0.094374,0.089882,107,1
0.061472,0.080762,0.076636,104,1
0.062742,0.087114,0.096307,106,1
0.062027,0.098911,0.085427,107,1
0.06738,0.099819,0.081653,103,1
0.079865,0.089837,0.082092,98,1
0.084537,0.067151,0.092637,96,1
0.087164,0.044465,0.085264,91,1
0.093391,0.034483,0.096485,89,1
0.091098,0.036298,0.099873,89,1
0.079278,0.03176,0.075012,90,1
0.064411,0.029038,0.057947,99,1
0.05782,0.026316,0.074888,102,1
0.057442,0.024501,0.072787,102,1
0.046697,0.043557,0.038011,109,1
0.029538,0.048094,0.016464,140,1
0.019372,0.044465,0.010125,15,1
0.013337,0.068058,0.0067836,24,0
0.0087885,0.095281,0.0058935,103,0
0.0035686,0.14338,0.0032962,108,0
0.0012228,0.15971,0.0027077,47,0
0.00079178,0.16243,0.001726,114,0
3.1553e-05,0.21416,0.00084217,45,0
0,0.25862,0.00017671,100,0
2.695e-05,0.27132,0.00054821,86,0
8.629e-06,0.28675,0.00045503,30,0
0,0.2922,0.00044008,29,0
7.8331e-05,0.27132,0.0011624,27,0
0.00011923,0.26225,0.00068315,42,0
6.5426e-05,0.27314,0.00045132,94,0
0.00012571,0.25771,0.0011433,102,0
0.00015394,0.23593,0.00019375,34,0
9.1755e-05,0.22142,0.0010341,26,0
0.0098902,0.14701,0.0058424,160,0
0.020351,0.08167,0.02395,142,0
0.024308,0.062613,0.045265,129,0
0.017064,0.092559,0.01112,156,0
0.0041621,0.1343,0.0026911,25,0
0.0057831,0.12886,0.0029449,42,0
0.012091,0.088929,0.008506,26,0
0.013727,0.071688,0.010731,160,0
0.011166,0.078947,0.0096825,111,0
0.0089126,0.090744,0.0039393,64,0
0.0067476,0.10889,0.0067287,24,0
0.0041932,0.098911,0.0032547,121,0
0.0022342,0.10526,0.0026995,131,0
0.0026579,0.11525,0.0014851,126,0
0.0029764,0.10889,0.002479,34,0
0.0019544,0.14247,0.0024285,52,0
0.0022136,0.14882,0.0015385,18,0
0.0097249,0.098004,0.0049307,109,0
0.017564,0.077132,0.022889,143,0
0.024422,0.069873,0.040737,127,0
0.032051,0.04265,0.040585,120,0
0.041687,0.029946,0.04551,108,0
0.042065,0.038113,0.041753,113,0
0.030324,0.053539,0.023752,140,0
0.020472,0.058076,0.020807,156,0
0.015416,0.066243,0.0044277,23,0
0.01402,0.078947,0.0076137,21,0
0.017096,0.068966,0.030999,153,0
0.014725,0.067151,0.0072092,24,0
0.0091401,0.080762,0.0055777,38,0
0.0057079,0.11615,0.0035206,38,0
0.0048066,0.14247,0.0014265,42,0
0.012334,0.10163,0.004347,38,0
0.020318,0.060799,0.0094107,24,0
0.039692,0.03902,0.020444,121,0
0.069646,0.026316,0.03259,101,0
0.067276,0.026316,0.026703,107,0
0.031446,0.04265,0.0060739,111,0
0.0040375,0.10345,0.0054095,101,0
0.0015742,0.11343,0.0024428,103,0
0.0020578,0.063521,0.0029827,94,0
0.0046858,0.07078,0.0031934,98,0
0.011385,0.11615,0.0072252,32,0
0.010938,0.14973,0.0054422,14,0
0.004295,0.1706,0.0060143,52,0
0.0044002,0.17604,0.0051192,19,0
0.0049286,0.16969,0.0064916,116,0
0.0051597,0.16697,0.0090032,91,0
0.0052721,0.18603,0.0066433,90,0
0.0058553,0.18966,0.0065817,126,0
0.0075493,0.16425,0.0079971,76,0
0.0078546,0.15426,0.012556,90,0
0.0068158,0.16969,0.0085769,90,0
0.0062466,0.18149,0.0079962,105,0
0.0054531,0.17332,0.0069057,113,0
0.0043029,0.16788,0.0052486,65,0
0.0043143,0.15245,0.0077343,106,0
0.0042261,0.14882,0.0056803,110,0
0.0029583,0.14973,0.0025454,109,0
0.0019235,0.15336,0.0044786,77,0
0.0011581,0.1833,0.00076629,119,0
0.0004447,0.22323,0.00092036,99,0
9.4263e-05,0.25227,0.00070142,92,0
0,0.28312,0,79,0
2.4045e-05,0.28584,0.00013994,20,0
0.00033672,0.26225,0.0010426,48,0
0.00039129,0.26588,0.0016133,68,0
0.00011137,0.29401,0.00029598,14,0
0.00014606,0.27858,0.00063117,71,0
0.00022253,0.24682,0.00078426,68,0
0.00011286,0.2686,0.00086076,108,0
0.00010987,0.27223,0.00060629,65,0
0.037212,0.16062,0.03058,81,0
0.08038,0.047187,0.054614,73,1
0.12071,0.033575,0.085965,67,1
0.15397,0.036298,0.097163,65,1
0.18572,0.03176,0.10403,62,1
0.20688,0.027223,0.088382,61,1
0.2087,0.022686,0.065469,62,1
0.20233,0.016334,0.076566,68,1
0.1974,0.016334,0.078287,70,1
0.18927,0.016334,0.087108,72,1
0.18303,0.015426,0.080449,74,1
0.18913,0.024501,0.081051,74,1
0.19617,0.036298,0.096444,75,1
0.20139,0.026316,0.09153,73,1
0.2065,0.019964,0.098229,72,1
0.20133,0.026316,0.094406,73,1
0.19749,0.021779,0.082898,72,1
0.20153,0.015426,0.075095,73,1
0.20194,0.015426,0.08564,78,1
0.19674,0.018149,0.074544,82,1
0.1838,0.019056,0.086827,82,1
0.18702,0.016334,0.079392,82,1
0.20426,0.014519,0.080365,82,1
0.204,0.021779,0.08115,81,1
0.19831,0.029946,0.069427,81,1
0.20784,0.029038,0.10592,85,1
0.21283,0.027223,0.078673,86,1
0.21222,0.022686,0.072441,81,1
0.2094,0.016334,0.085417,80,1
0.19886,0.024501,0.081635,81,1
0.19469,0.028131,0.078776,82,1
0.2018,0.019964,0.087961,82,1
0.20568,0.023593,0.093472,82,1
0.20594,0.028131,0.081572,80,1
0.21267,0.028131,0.099228,81,1
0.21355,0.029946,0.10423,82,1
0.21154,0.029946,0.093059,81,1
0.21422,0.033575,0.091294,82,1
0.21313,0.03539,0.086865,83,1
0.20554,0.029946,0.089504,82,1
0.20515,0.021779,0.082057,82,1
0.21216,0.014519,0.077827,83,1
0.21174,0.016334,0.083222,83,1
0.21276,0.016334,0.080276,84,1
0.21643,0.014519,0.07398,86,1
0.21212,0.013612,0.081184,89,1
0.19802,0.013612,0.074459,87,1
0.18054,0.013612,0.080278,88,1
0.16323,0.044465,0.054981,93,1
0.12184,0.10889,0.050851,96,1
0.059412,0.24047,0.030572,18,1
0.017722,0.32668,0.022883,102,1
0.011787,0.25408,0.014454,92,0
0.0095076,0.21869,0.014688,98,0
0.0057749,0.2078,0.006697,103,0
0.0039357,0.16697,0.0060212,113,0
0.0020463,0.16425,0.0027817,106,0
0.00075243,0.16788,0.001784,87,0
0.00044657,0.21869,0.000934,102,0
0.0049502,0.29673,0.0031501,83,0
0.0145,0.34392,0.019586,87,0
0.046437,0.31488,0.026954,55,0
0.074877,0.22142,0.038232,92,0
0.066693,0.23593,0.041187,58,0
0.043212,0.29673,0.032946,71,0
0.036439,0.33212,0.037273,58,0
0.025926,0.33303,0.023727,48,0
0.028694,0.26588,0.019897,24,0
0.026214,0.25953,0.019135,136,0
0.02165,0.31397,0.025251,21,0
0.017732,0.34483,0.020558,70,0
0.012722,0.35481,0.014926,26,0
0.0099718,0.37387,0.012388,23,0
0.0063501,0.3902,0.0074291,84,0
0.0040071,0.37659,0.0071108,3,0
0.001633,0.34846,0.0023088,79,0
0.00015292,0.30762,9.8668e-05,10,0
0.00044016,0.2804,0.00027906,42,0
0.0036186,0.25318,0.0046744,65,0
0.038587,0.15426,0.0088671,103,0
0.084375,0.058984,0.041498,108,1
0.1241,0.030853,0.043242,86,1
0.15861,0.033575,0.060158,71,1
0.19832,0.039927,0.098982,63,1
0.23459,0.03539,0.11238,59,1
0.25946,0.026316,0.11025,55,1
0.2682,0.020871,0.11242,56,1
0.25891,0.017241,0.10419,58,1
0.23966,0.020871,0.091772,61,1
0.2295,0.021779,0.10314,64,1
0.22075,0.017241,0.11157,65,1
0.2101,0.025408,0.12249,66,1
0.21396,0.030853,0.11805,68,1
0.2058,0.020871,0.12362,69,1
0.19761,0.019056,0.11432,68,1
0.19077,0.032668,0.10921,70,1
0.18288,0.039927,0.11471,71,1
0.18333,0.040835,0.12125,72,1
0.18526,0.040835,0.12257,73,1
0.19251,0.039927,0.13381,72,1
0.19251,0.041742,0.12234,71,1
0.19285,0.040835,0.12415,69,1
0.18332,0.041742,0.12323,70,1
0.18405,0.04265,0.12898,71,1
0.20165,0.048094,0.13762,69,1
0.2216,0.050817,0.15374,68,1
0.2275,0.054446,0.15313,69,1
0.22255,0.047187,0.15976,69,1
0.22471,0.036298,0.16002,68,1
0.22376,0.043557,0.15998,68,1
0.22468,0.055354,0.15842,68,1
0.22262,0.048094,0.17161,68,1
0.23164,0.039927,0.17184,67,1
0.23575,0.047187,0.1808,67,1
0.23458,0.048094,0.18314,67,1
0.23677,0.061706,0.18461,67,1
0.23103,0.075318,0.19241,68,1
0.23403,0.067151,0.19035,68,1
0.22723,0.066243,0.18852,68,1
0.22725,0.058076,0.16487,68,1
0.23098,0.058984,0.1321,67,1
0.22928,0.061706,0.11922,67,1
0.22795,0.055354,0.1019,67,1
0.2155,0.048094,0.099072,68,1
0.20481,0.060799,0.071758,71,1
0.2309,0.089837,0.09773,71,1
0.30959,0.093466,0.13505,76,1
0.36736,0.085299,0.1112,74,1
0.39439,0.076225,0.10472,74,1
0.41078,0.071688,0.12011,74,1
0.42276,0.080762,0.092472,76,1
0.44066,0.092559,0.14055,77,1
0.46136,0.098004,0.098635,75,1
0.47983,0.094374,0.059751,72,1
0.49422,0.092559,0.1133,72,1
0.49541,0.10436,0.085689,75,1
0.4821,0.11615,0.091168,70,1
0.48924,0.12432,0.10314,71,1
0.50385,0.12886,0.11541,74,1
0.50377,0.13612,0.14013,76,1
0.49804,0.14791,0.092788,80,1
0.4998,0.14428,0.088925,72,1
0.49725,0.12976,0.12823,72,1
0.48979,0.12523,0.11299,85,1
0.48393,0.12613,0.11854,84,1
0.48311,0.11797,0.096611,72,1
0.49289,0.12613,0.079263,85,1
0.49172,0.13249,0.094035,72,1
0.48869,0.12523,0.10324,72,1
0.48628,0.12613,0.092894,72,1
0.48363,0.13612,0.078429,74,1
0.47938,0.15517,0.082333,72,1
0.47048,0.16515,0.080038,73,1
0.46107,0.15971,0.11501,74,1
0.46221,0.14701,0.15804,77,1
0.46062,0.13884,0.12901,78,1
0.43003,0.14882,0.14631,82,1
0.39623,0.17604,0.12118,82,1
0.37815,0.16515,0.09611,83,1
0.37636,0.13249,0.15426,87,1
0.37267,0.12704,0.1131,88,1
0.34267,0.1343,0.13009,88,1
0.32557,0.13975,0.15707,85,1
0.33736,0.13702,0.24939,84,1
0.36934,0.16152,0.23161,85,1
0.40487,0.18784,0.32623,86,1
0.4301,0.18421,0.39288,87,1
0.4364,0.17604,0.39688,87,1
0.4215,0.16425,0.33571,87,1
0.39806,0.15064,0.23756,89,1
0.37583,0.11615,0.22904,92,1
0.35754,0.071688,0.19203,94,1
0.33856,0.056261,0.1434,98,1
0.32966,0.049909,0.15622,101,1
0.30938,0.041742,0.15614,104,1
0.29165,0.037205,0.14434,105,1
0.27995,0.037205,0.1342,107,1
0.27339,0.036298,0.12501,109,1
0.29774,0.037205,0.14154,109,1
0.30534,0.037205,0.15065,107,1
0.29632,0.036298,0.13888,108,1
0.28149,0.036298,0.1394,109,1
0.27321,0.037205,0.12114,108,1
0.27487,0.038113,0.12576,106,1
0.25979,0.037205,0.12819,106,1
0.24425,0.037205,0.12059,106,1
0.22996,0.038113,0.12175,105,1
0.21199,0.038113,0.11864,105,1
0.19217,0.038113,0.12006,104,1
0.17098,0.038113,0.10852,106,1
0.14517,0.037205,0.097161,108,1
0.12658,0.036298,0.085519,111,1
0.11566,0.036298,0.091959,111,1
0.10396,0.037205,0.085198,109,1
0.10869,0.037205,0.085533,107,1
0.10447,0.03902,0.083255,107,1
0.098614,0.040835,0.072371,105,1
0.09207,0.044465,0.071318,107,1
0.088237,0.049909,0.068991,107,1
0.096488,0.048094,0.076125,101,1
0.10719,0.039927,0.072219,101,1
0.11289,0.03539,0.083631,101,1
0.11337,0.03176,0.081943,98,1
0.12279,0.027223,0.082385,97,1
0.12038,0.03176,0.082463,96,1
0.10214,0.037205,0.083363,99,1
0.10205,0.039927,0.092017,99,1
0.1131,0.038113,0.086276,97,1
0.11136,0.03539,0.082282,97,1
0.10677,0.039927,0.090796,98,1
0.1055,0.040835,0.096102,98,1
0.10672,0.03902,0.09166,99,1
0.10792,0.03902,0.089603,99,1
0.097639,0.039927,0.088653,100,1
0.095797,0.040835,0.085175,101,1
0.10714,0.040835,0.096878,99,1
0.11587,0.044465,0.093642,99,1
0.12815,0.049002,0.09108,95,1
0.13164,0.054446,0.1046,95,1
0.1274,0.056261,0.098449,96,1
0.14737,0.052632,0.094306,93,1
0.18843,0.043557,0.10721,91,1
0.21627,0.032668,0.11149,92,1
0.21017,0.030853,0.092022,92,1
0.16307,0.025408,0.034595,98,1
0.08627,0.029038,0.0078574,120,1
0.011996,0.036298,0.010981,94,0
0.0085988,0.050817,0.0095202,91,0
0.0044754,0.060799,0.0072462,94,0
0.0031497,0.068966,0.0043019,97,0
0.0023764,0.089837,0.0033517,86,0
0.0017285,0.12523,0.0026403,96,0
0.0011444,0.16878,0.0018208,95,0
0.0010967,0.19056,0.0029794,82,0
0.0015909,0.18512,0.0020376,87,0
0.0025426,0.17423,0.0021489,25,0
0.0045516,0.18966,0.0068717,29,0
0.0061315,0.20145,0.0077714,53,0
0.0077362,0.17151,0.0082144,31,0
0.0098782,0.13158,0.0095892,26,0
0.01166,0.11615,0.014498,29,0
0.011794,0.12704,0.010428,122,0
0.0098114,0.16697,0.014054,46,0
0.0082736,0.19147,0.0083697,64,0
0.0075856,0.1833,0.013276,95,0
0.0058266,0.18058,0.0048812,116,0
0.0045361,0.18058,0.0059108,54,0
0.0036806,0.18149,0.0042592,82,0
0.002746,0.16334,0.0045797,100,0
0.0020873,0.14973,0.0025946,86,0
0.0011218,0.16697,0.0013266,123,0
0.00065322,0.19147,0.0015498,123,0
5.4487e-05,0.23412,0.00087571,114,0
0.00021959,0.22958,0.00094971,28,0
0.00042779,0.20236,0.0013167,82,0
0.0012402,0.18058,0.0014657,79,0
0.022918,0.098004,0.008548,107,0
0.04531,0.034483,0.0064041,95,1
0.043042,0.03176,0.0058684,94,1
0.031476,0.038113,0.009627,153,1
0.06738,0.03902,0.019892,96,1
0.11092,0.03176,0.053629,81,1
0.13834,0.030853,0.090154,77,1
0.15298,0.030853,0.092348,77,1
0.17429,0.030853,0.096685,77,1
0.20337,0.029946,0.093143,76,1
0.21369,0.029946,0.089945,75,1
0.20982,0.030853,0.087261,78,1
0.19878,0.030853,0.090175,80,1
0.18339,0.029946,0.074642,79,1
0.17895,0.029946,0.078757,78,1
0.17695,0.030853,0.083887,78,1
0.17777,0.029946,0.081365,78,1
0.18986,0.029946,0.0756,76,1
0.19855,0.030853,0.068636,73,1
0.19291,0.03176,0.071275,73,1
0.19441,0.029946,0.070948,74,1
0.19428,0.021779,0.062799,71,1
0.19197,0.016334,0.063892,72,1
0.19673,0.016334,0.068812,75,1
0.19534,0.015426,0.073919,73,1
0.20469,0.015426,0.073157,70,1
0.20784,0.016334,0.081421,70,1
0.20066,0.016334,0.078817,70,1
0.19534,0.016334,0.078247,71,1
0.19295,0.015426,0.07835,73,1
0.19646,0.015426,0.068203,74,1
0.19659,0.014519,0.058047,75,1
0.18609,0.013612,0.057943,82,1
0.1808,0.016334,0.064302,87,1
0.18793,0.017241,0.062163,87,1
0.18006,0.017241,0.06216,88,1
0.16995,0.017241,0.065924,90,1
0.17038,0.019056,0.058726,90,1
0.17462,0.021779,0.062166,89,1
0.1772,0.029038,0.065527,89,1
0.16919,0.03539,0.065654,93,1
0.15586,0.051724,0.047476,93,1
0.15416,0.068058,0.052048,97,1
0.12728,0.067151,0.046094,100,1
0.064265,0.11978,0.02947,109,1
0.056333,0.1225,0.015634,95,1
0.085915,0.049909,0.0082671,55,1
0.080946,0.016334,0.0052606,23,1
0.070451,0.008167,0.0010908,117,1
0.082442,0.0090744,0.0012866,146,1
0.062546,0.008167,0,46,1
0.012586,0.10526,0.00029491,107,1
0.0028233,0.26316,0.0019124,156,1
0.014376,0.28857,0.010801,18,0
0.016722,0.26316,0.018078,132,0
0.010701,0.28857,0.01744,60,0
0.0081169,0.29855,0.011626,39,0
0.0072716,0.26134,0.012676,93,0
0.0077573,0.22142,0.010066,95,0
0.0097259,0.21688,0.01459,89,0
0.0095691,0.24229,0.01459,44,0
0.011009,0.24864,0.016623,27,0
0.010303,0.25045,0.010677,21,0
0.0067751,0.30218,0.0095416,15,0
0.0066057,0.32123,0.0087727,14,0
0.0046371,0.28403,0.0078447,70,0
0.0022248,0.22868,0.0016872,69,0
0.00032917,0.27132,0.0010924,59,0
0.00019651,0.36207,0.0010073,81,0
0.0019387,0.35572,0.0022595,129,0
0.0098586,0.30762,0.0048334,97,0
0.051702,0.15426,0.019389,110,0
0.11025,0.024501,0.04259,108,1
0.1709,0.025408,0.044387,96,1
0.20253,0.029038,0.074788,79,1
0.21627,0.03176,0.090648,72,1
0.23764,0.029946,0.091867,65,1
0.24383,0.021779,0.064272,63,1
0.23947,0.017241,0.070342,65,1
0.23267,0.016334,0.077507,71,1
0.22015,0.015426,0.080373,74,1
0.20813,0.016334,0.073946,76,1
0.19969,0.015426,0.080762,77,1
0.19068,0.014519,0.070535,79,1
0.17639,0.014519,0.070244,79,1
0.17227,0.015426,0.069692,83,1
0.18264,0.015426,0.065612,82,1
0.19142,0.015426,0.068154,79,1
0.18781,0.020871,0.070438,76,1
0.19213,0.027223,0.088505,76,1
0.21018,0.029946,0.087524,76,1
0.21602,0.032668,0.086251,76,1
0.20739,0.024501,0.079439,76,1
0.20341,0.019056,0.087558,76,1
0.20926,0.026316,0.087824,77,1
0.2028,0.028131,0.082612,78,1
0.18457,0.020871,0.06566,82,1
0.18552,0.016334,0.074771,83,1
0.19656,0.016334,0.070934,83,1
0.19765,0.014519,0.071169,84,1
0.19736,0.014519,0.063921,85,1
0.19952,0.014519,0.070876,86,1
0.19702,0.014519,0.066022,86,1
0.19142,0.013612,0.069679,86,1
0.18515,0.013612,0.067322,88,1
0.18337,0.013612,0.069664,88,1
0.18716,0.016334,0.063236,82,1
0.19243,0.016334,0.068844,84,1
0.19495,0.014519,0.06541,84,1
0.1937,0.014519,0.063171,87,1
0.18941,0.014519,0.060412,85,1
0.18264,0.014519,0.062913,86,1
0.18523,0.014519,0.067333,86,1
0.19404,0.014519,0.064099,84,1
0.19404,0.014519,0.074327,83,1
0.18874,0.014519,0.073844,84,1
0.18272,0.014519,0.06805,87,1
0.17859,0.013612,0.063513,89,1
0.17427,0.013612,0.067721,90,1
0.16967,0.014519,0.06591,91,1
0.16439,0.013612,0.059804,92,1
0.14871,0.012704,0.056883,95,1
0.11815,0.03539,0.044456,103,1
0.069671,0.064428,0.023433,118,1
0.01632,0.079855,0.013072,92,0
0.0081444,0.058076,0.007516,95,0
0.011392,0.024501,0.0042247,102,0
0.010553,0.020871,0.0017966,110,0
0.017763,0.079855,0.017275,111,0
0.019527,0.14519,0.014865,109,0
0.013817,0.1343,0.016091,46,0
0.015104,0.14428,0.020267,50,0
0.01616,0.17241,0.015628,47,0
0.015044,0.19964,0.016906,44,0
0.012861,0.23866,0.01837,50,0
0.013383,0.28221,0.019321,84,0
0.015875,0.29764,0.018605,45,0
0.018306,0.3049,0.020959,83,0
0.017126,0.34392,0.023442,5,0
0.013912,0.3539,0.013157,90,0
0.012023,0.36116,0.018111,90,0
0.0088911,0.35481,0.0094029,80,0
0.0050201,0.30672,0.0095068,75,0
0.0019672,0.23049,0.0015994,114,0
0,0.20508,0.0005163,102,0
1.3507e-05,0.23684,0.00053175,66,0
0.02187,0.16515,0.0062255,62,0
0.057231,0.055354,0.012317,152,0
0.083509,0.030853,0.014649,12,1
0.12593,0.030853,0.037124,93,1
0.16786,0.03176,0.067557,76,1
0.19516,0.033575,0.092585,71,1
0.22195,0.027223,0.091088,65,1
0.24172,0.019964,0.071931,61,1
0.23504,0.017241,0.075535,64,1
0.2147,0.016334,0.076902,68,1
0.20102,0.014519,0.075236,71,1
0.19146,0.014519,0.068827,75,1
0.18984,0.016334,0.074748,75,1
0.18837,0.015426,0.066106,74,1
0.19829,0.015426,0.07549,73,1
0.21055,0.016334,0.078524,72,1
0.21307,0.016334,0.081761,72,1
0.2196,0.017241,0.084566,75,1
0.21838,0.017241,0.082771,75,1
0.21214,0.017241,0.087571,74,1
0.21756,0.017241,0.081236,75,1
0.22005,0.016334,0.083092,75,1
0.21922,0.015426,0.084257,75,1
0.22377,0.015426,0.079424,75,1
0.21986,0.016334,0.076181,76,1
0.21013,0.015426,0.078961,77,1
0.21169,0.014519,0.08037,75,1
0.21691,0.015426,0.078767,78,1
0.21071,0.015426,0.084008,77,1
0.20412,0.015426,0.08581,77,1
0.20367,0.014519,0.085814,77,1
0.203,0.015426,0.069578,77,1
0.20309,0.017241,0.070299,79,1
0.20191,0.016334,0.068911,82,1
0.20137,0.016334,0.071235,82,1
0.19459,0.016334,0.0663,88,1
0.18357,0.022686,0.066857,91,1
0.17249,0.048094,0.049777,93,1
0.163,0.04265,0.058516,93,1
0.17378,0.037205,0.05343,94,1
0.15292,0.099819,0.044113,100,1
0.098058,0.14338,0.039127,118,1
0.06818,0.1343,0.025588,36,1
0.074852,0.094374,0.013834,58,1
0.066433,0.075318,0.0080048,45,1
0.013896,0.11071,0.0056603,124,0
0.011112,0.082577,0.0037132,91,0
0.0099215,0.049909,0.00022931,62,0
0.0051614,0.093466,0.00081717,111,0
0.0022224,0.21506,0.0010573,47,0
0.010478,0.26316,0.010404,50,0
0.019754,0.21325,0.013074,148,0
0.017706,0.25136,0.015688,24,0
0.0072356,0.28857,0.0085546,33,0
0.0056174,0.27405,0.0092756,67,0
0.0062694,0.26588,0.01304,86,0
0.0098377,0.24682,0.0083603,150,0
0.010133,0.22958,0.010037,17,0
