@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.075686,76,1
0.068693,73,1
0.071079,73,1
0.070931,74,1
0.062681,71,1
0.063877,72,1
0.068604,75,1
0.073905,73,1
0.072986,70,1
0.081353,70,1
0.078661,70,1
0.078454,71,1
0.078276,73,1
0.068209,74,1
0.058306,75,1
0.057588,82,1
0.064188,87,1
0.06204,87,1
0.062057,88,1
0.06581,90,1
0.058631,90,1
0.062332,89,1
0.065871,89,1
0.065557,93,1
0.047352,93,1
0.052089,97,1
0.046124,100,1
0.029511,109,1
0.015568,95,1
0.0080625,51,1
0.0049596,23,1
0.0010851,52,1
0.0011647,146,1
0,46,1
0.00032184,16,1
0.0019782,14,1
0.011038,18,0
0.017726,132,0
0.017655,60,0
0.012129,39,0
0.013032,93,0
0.010198,95,0
0.01484,89,0
0.014793,44,0
0.016728,27,0
0.010805,21,0
0.0098611,14,0
0.0089163,14,0
0.0077793,70,0
0.0017839,69,0
0.001438,59,0
0.0011033,81,0
0.0025138,35,0
0.0048486,97,0
0.019138,110,0
0.042686,107,1
0.044377,96,1
0.074915,79,1
0.090625,72,1
0.091868,65,1
0.06436,63,1
0.070377,65,1
0.077449,71,1
0.080339,74,1
0.0742,76,1
0.080571,77,1
0.070672,79,1
0.07042,79,1
0.069743,83,1
0.065505,82,1
0.06821,79,1
0.070473,76,1
0.088641,76,1
0.08787,76,1
0.086331,76,1
0.079451,76,1
0.087508,76,1
0.087677,77,1
0.083028,78,1
0.06599,82,1
0.074929,83,1
0.071601,83,1
0.071646,84,1
0.064635,85,1
0.071082,86,1
0.0661,86,1
0.069697,86,1
0.067848,88,1
0.06989,88,1
0.063262,82,1
0.068876,84,1
0.065317,84,1
0.063472,86,1
0.060469,85,1
0.063224,86,1
0.067503,86,1
0.064527,84,1
0.074687,83,1
0.074044,84,1
0.068364,87,1
0.063233,89,1
0.067871,90,1
0.065981,91,1
0.059835,92,1
0.05686,95,1
0.044496,103,1
0.023661,118,1
0.013517,92,0
0.0083822,95,0
0.0038015,102,0
0.0012682,111,0
0.016861,111,0
0.01469,109,0
0.016581,46,0
0.020818,50,0
0.015469,47,0
0.016951,44,0
0.018931,50,0
0.019294,84,0
0.018727,45,0
0.020978,83,0
0.023532,5,0
0.013405,90,0
0.01825,90,0
0.0097261,80,0
0.0097453,75,0
0.0016176,33,0
0.00052568,72,0
0.00055228,112,0
0.0065407,62,0
0.012439,152,0
0.014754,12,1
0.037054,93,1
0.067462,76,1
0.092536,71,1
0.091183,65,1
0.072114,61,1
0.075639,64,1
0.076886,68,1
0.075246,71,1
0.068978,75,1
0.074866,75,1
0.066278,74,1
0.075463,73,1
0.078783,72,1
0.081804,72,1
0.084532,75,1
0.082998,75,1
0.087804,74,1
0.081356,75,1
0.083007,75,1
0.0845,75,1
0.079534,75,1
0.076291,76,1
0.079714,77,1
0.081548,75,1
0.079027,78,1
0.084858,77,1
0.086029,77,1
0.086594,77,1
0.070367,77,1
0.070287,79,1
0.068899,82,1
0.071429,82,1
0.066133,88,1
0.066865,91,1
0.049746,93,1
0.05877,93,1
0.053255,94,1
0.044363,100,1
0.039124,118,1
0.025532,36,1
0.013946,58,1
0.0081518,45,1
0.0056989,124,0
0.0042359,91,0
0.00050537,62,0
0.00075271,111,0
0.0010881,47,0
0.010596,50,0
0.013642,148,0
0.015691,24,0
0.0087665,33,0
0.0094891,67,0
0.013289,86,0
0.0082939,150,0
0.010085,17,0
0.011327,68,0
0.010474,70,0
0.010383,48,0
0.009969,32,0
0.008702,52,0
0.0057649,129,0
0.0028677,36,0
0.0016617,111,0
0.0013152,67,0
0.00066386,156,0
0.0035318,26,0
0.0078854,75,0
0.028077,98,1
0.04973,86,1
0.080745,79,1
0.081403,70,1
0.098364,63,1
0.084428,60,1
0.081846,63,1
0.066287,64,1
0.074677,72,1
0.066949,72,1
0.062893,80,1
0.059092,83,1
0.054791,84,1
0.056379,86,1
0.047458,84,1
0.047208,88,1
0.056437,91,1
0.055733,92,1
0.058325,89,1
0.065767,90,1
0.063049,90,1
0.063029,87,1
0.064799,87,1
0.067021,88,1
0.05919,89,1
0.057687,94,1
0.044313,106,1
0.051905,97,1
0.041755,87,1
0.038732,95,1
0.026109,92,1
0.017771,103,1
0.0098866,99,0
0.003898,70,0
0.0013614,96,0
0.0014476,94,0
0.0010933,108,0
0.0028355,82,0
0.0049745,26,0
0.011278,51,0
0.013943,104,0
0.014313,21,0
0.016,132,0
0.013307,23,0
0.011959,47,0
0.011475,60,0
0.015723,39,0
0.012581,71,0
0.014053,53,0
0.0084037,109,0
0.006622,67,0
0.0063398,41,0
0.0062347,68,0
0.0027929,68,0
0.00049754,103,0
0.00041946,108,0
0.0017834,79,0
0.0048052,20,0
0.0014572,116,0
0,64,0
0.00052422,57,0
1.8138e-05,95,0
0,105,0
0.00067358,47,0
0.0021913,99,0
0.005944,57,0
0.017555,118,0
0.022466,100,1
0.043966,76,1
0.060501,64,1
0.079079,57,1
0.089881,54,1
0.083894,52,1
0.084545,51,1
0.071858,52,1
0.071984,53,1
0.078903,55,1
0.076132,56,1
0.081447,56,1
0.083587,56,1
0.076236,56,1
0.081952,56,1
0.081071,56,1
0.081493,56,1
0.076964,56,1
0.076406,56,1
0.082227,56,1
0.083827,55,1
0.076651,55,1
0.075988,54,1
0.089731,54,1
0.085987,54,1
0.078969,54,1
0.087324,54,1
0.097648,54,1
0.086466,54,1
0.08831,53,1
0.086352,54,1
0.092915,54,1
0.084757,54,1
0.092144,54,1
0.076001,54,1
0.068762,54,1
0.042052,53,1
0.053476,53,1
0.045824,62,1
0.042781,58,1
0.041355,58,1
0.04703,57,1
0.04162,68,1
0.041473,69,1
0.041183,70,1
0.045113,62,1
0.045029,59,1
0.041682,58,1
0.044136,59,1
0.051054,24,1
0.053109,61,1
0.048932,56,1
0.056398,73,1
0.039333,72,1
0.076921,72,1
0.053628,102,1
0.064303,68,1
0.064794,72,1
0.056428,72,1
0.060973,71,1
0.073932,71,1
0.051355,85,1
0.047015,75,1
0.060399,71,1
0.056208,11,1
0.062066,74,1
0.057473,84,1
0.070696,77,1
0.070175,77,1
0.05327,73,1
0.091291,79,1
0.077262,75,1
0.073608,82,1
0.075462,86,1
0.078485,85,1
0.11006,84,1
0.069996,87,1
0.1315,89,1
0.11018,92,1
0.11384,94,1
0.17326,95,1
0.15268,97,1
0.1307,96,1
0.17428,100,1
0.13366,100,1
0.15894,101,1
0.18666,102,1
0.16718,105,1
0.18189,106,1
0.18656,104,1
0.22482,102,1
0.2303,102,1
0.2104,103,1
0.16132,106,1
0.15048,109,1
0.12619,111,1
0.14048,115,1
0.13396,116,1
0.094817,121,1
0.078037,126,1
0.030873,144,1
0.014093,112,1
0.011881,87,1
0.033653,155,1
0.040641,147,1
0.07835,141,1
0.056216,136,1
0.060389,118,1
0.098371,114,1
0.10816,113,1
0.093579,113,1
0.090718,103,1
0.11967,101,1
0.11272,104,1
0.10402,108,1
0.10815,103,1
0.12128,103,1
0.10406,104,1
0.08947,107,1
0.073279,107,1
0.042557,124,1
0.049705,119,1
0.070734,107,1
0.09001,107,1
0.076128,104,1
0.096033,106,1
0.085206,107,1
0.08148,103,1
0.081483,98,1
0.092596,96,1
0.085066,91,1
0.096369,89,1
0.10001,89,1
0.074277,90,1
0.057485,99,1
0.074627,102,1
0.072255,102,1
0.03776,109,1
0.015903,140,1
0.0099718,15,1
0.00729,24,0
0.0058369,103,0
0.0028699,108,0
0.0030669,39,0
0.0012477,93,0
0.00061238,45,0
0,100,0
0.00032134,108,0
7.7865e-05,30,0
0.00033911,123,0
3.2557e-05,27,0
0.00023104,42,0
2.2566e-05,54,0
0.0005136,102,0
0.00027128,92,0
0.00050713,26,0
0.0056081,160,0
0.023912,142,0
0.044792,129,0
0.010824,156,0
0.0019569,25,0
0.0031829,26,0
0.008459,42,0
0.0090657,160,0
0.0060601,41,0
0.0042416,111,0
0.0055343,24,0
0.0021639,102,0
0.00051925,96,0
0.0005027,21,0
0.0016297,103,0
0.0010231,41,0
0.00096818,30,0
0.0045301,109,0
0.023023,143,0
0.041006,127,0
0.040916,120,0
0.04523,108,0
0.041422,113,0
0.023381,140,0
0.020491,156,0
0.0042719,98,0
0.0070885,21,0
0.031056,153,0
0.0064882,24,0
0.0045262,38,0
0.0029491,38,0
0.0013406,110,0
0.0043127,38,0
0.0097646,24,0
0.02013,121,0
0.032501,101,0
0.026135,107,0
0.0055935,111,0
0.0052068,98,0
0.0022612,103,0
0.0030924,94,0
0.0028275,100,0
0.0070323,32,0
0.0051566,14,0
0.0056195,52,0
0.0046837,19,0
0.0058879,116,0
0.0091117,91,0
0.0061867,90,0
0.0071555,126,0
0.0080143,76,0
0.01164,90,0
0.0084288,90,0
0.00774,105,0
0.00659,113,0
0.0049407,65,0
0.0077744,106,0
0.0055489,110,0
0.0019025,109,0
0.0040957,76,0
0.001185,52,0
0.00026612,99,0
0.00010962,99,0
0,79,0
6.4729e-05,52,0
0.000782,26,0
0.0011125,68,0
0.00043832,83,0
0.00022887,79,0
0.0010106,68,0
0.00090198,78,0
0.00037671,16,0
0.030164,81,0
0.054598,73,1
0.0862,67,1
0.097005,65,1
0.10407,62,1
0.088533,61,1
0.065605,62,1
0.076467,68,1
0.078401,70,1
0.087352,72,1
0.080335,74,1
0.080932,74,1
0.096208,75,1
0.091396,73,1
0.09801,72,1
0.094392,73,1
0.082984,72,1
0.074845,73,1
0.085927,78,1
0.074576,82,1
0.086555,82,1
0.079123,82,1
0.080258,82,1
0.081231,81,1
0.06938,81,1
0.10526,85,1
0.079057,86,1
0.073954,81,1
0.085022,80,1
0.080777,81,1
0.078318,82,1
0.08804,82,1
0.093334,82,1
0.081542,80,1
0.099144,81,1
0.104,82,1
0.093122,81,1
0.091325,82,1
0.086904,83,1
0.089547,82,1
0.081972,82,1
0.077766,83,1
0.08328,83,1
0.080228,84,1
0.074559,86,1
0.081056,89,1
0.074408,87,1
0.08087,88,1
0.054526,93,1
0.051136,96,1
0.030131,18,1
0.02207,102,1
0.014484,92,0
0.015054,98,0
0.006308,103,0
0.0058568,113,0
0.0028557,106,0
0.0021676,97,0
0.0011241,102,0
0.0030822,83,0
0.019374,87,0
0.027249,55,0
0.038086,92,0
0.041275,58,0
0.03293,120,0
0.037379,58,0
0.023862,48,0
0.019903,24,0
0.019261,136,0
0.025499,21,0
0.020539,70,0
0.014779,26,0
0.012378,23,0
0.0072387,129,0
0.0072161,3,0
0.0022026,47,0
0,121,0
0.00018609,42,0
0.0043263,65,0
0.0087773,103,0
0.041543,108,1
0.043096,86,1
0.060152,71,1
0.098916,63,1
0.11225,59,1
0.11029,55,1
0.11226,56,1
0.1042,58,1
0.091689,61,1
0.10305,64,1
0.11164,65,1
0.12239,66,1
0.11801,68,1
0.12374,69,1
0.11428,68,1
0.10912,70,1
0.11447,71,1
0.12138,72,1
0.12273,73,1
0.13368,72,1
0.12221,71,1
0.12393,69,1
0.12323,70,1
0.1287,71,1
0.13767,69,1
0.15355,68,1
0.15297,69,1
0.15945,69,1
0.15982,68,1
0.16019,68,1
0.15807,68,1
0.17181,68,1
0.17166,67,1
0.18091,67,1
0.18293,67,1
0.18438,67,1
0.19257,68,1
0.19021,68,1
0.18856,68,1
0.16448,68,1
0.1319,67,1
0.11926,67,1
0.10221,67,1
0.098898,68,1
0.071831,71,1
0.097629,70,1
0.13493,76,1
0.11109,74,1
0.10456,74,1
0.11998,74,1
0.092345,76,1
0.14042,77,1
0.098526,75,1
0.059788,72,1
0.11318,72,1
0.085664,75,1
0.091064,70,1
0.10304,71,1
0.11537,74,1
0.13987,76,1
0.092753,80,1
0.088715,72,1
0.12816,72,1
0.11297,85,1
0.11857,84,1
0.096366,72,1
0.07917,85,1
0.093915,72,1
0.10306,72,1
0.092846,72,1
0.078318,74,1
0.082221,72,1
0.080045,73,1
0.11497,74,1
0.15794,77,1
0.12886,78,1
0.14626,82,1
0.12114,82,1
0.095848,83,1
0.15415,87,1
0.1131,88,1
0.13003,88,1
0.15682,85,1
0.2491,84,1
0.23133,85,1
0.32639,86,1
0.39274,87,1
0.39685,87,1
0.33556,87,1
0.23742,89,1
0.22896,92,1
0.19203,94,1
0.14325,98,1
0.1561,101,1
0.15599,104,1
0.14434,105,1
0.13428,107,1
0.12493,109,1
0.14138,109,1
0.15066,107,1
0.13884,108,1
0.13974,109,1
0.12095,108,1
0.12524,106,1
0.12831,106,1
0.12058,106,1
0.12145,105,1
0.11847,105,1
0.11984,104,1
0.10847,106,1
0.097473,108,1
0.085313,111,1
0.092016,111,1
0.085162,109,1
0.086007,107,1
0.082924,107,1
0.071812,105,1
0.071264,107,1
0.068912,107,1
0.076054,101,1
0.07269,101,1
0.084148,101,1
0.081984,99,1
0.08303,97,1
0.082662,96,1
0.083869,99,1
0.091801,99,1
0.08612,97,1
0.082362,97,1
0.090957,98,1
0.096193,98,1
0.091491,99,1
0.090228,99,1
0.088854,100,1
0.085687,101,1
0.097074,99,1
0.093519,99,1
0.091455,95,1
0.10473,95,1
0.098743,96,1
0.094692,93,1
0.10729,91,1
0.11164,92,1
0.091782,92,1
0.034349,98,1
0.007639,120,1
0.010256,94,0
0.0096265,91,0
0.0071659,94,0
0.0045546,97,0
0.0030652,91,0
0.0025511,93,0
0.0012209,79,0
0.0024515,95,0
0.0021894,100,0
0.0036204,104,0
0.0072207,29,0
0.0084294,53,0
0.0081737,31,0
0.0090929,26,0
0.014018,29,0
0.010451,123,0
0.014187,46,0
0.0092717,64,0
0.012873,95,0
0.0046232,116,0
0.0054341,91,0
0.0043553,82,0
0.0050511,100,0
0.0035749,86,0
0.0014348,123,0
0.0018337,70,0
0.00070975,114,0
0.00031464,94,0
3.0171e-05,75,0
0.0013477,79,0
0.0085374,107,0
0.00614,95,1
0.0056865,94,1
0.0086508,153,1
0.0197,96,1
0.053421,81,1
0.090301,77,1
0.092484,77,1
0.096535,77,1
0.093264,76,1
0.090077,75,1
0.087104,78,1
0.090344,80,1
0.07496,79,1
0.078638,78,1
0.084035,78,1
0.081612,78,1
0.075867,76,1
0.068579,73,1
0.071344,73,1
0.071119,74,1
0.062774,71,1
0.063898,72,1
0.068589,75,1
0.07399,73,1
0.0732,70,1
0.081544,70,1
0.07872,70,1
0.078457,71,1
0.078602,73,1
0.06826,74,1
0.058667,75,1
0.057394,82,1
0.064076,87,1
0.062091,87,1
0.061982,88,1
0.065854,90,1
0.058908,90,1
0.062198,89,1
0.066127,89,1
0.065634,93,1
0.047371,93,1
0.052282,97,1
0.046203,100,1
0.029503,109,1
0.015517,95,1
0.0080438,55,1
0.0050525,23,1
0.0010842,52,1
0.0011158,146,1
0,53,1
0.00036065,16,1
0.002111,138,1
0.010996,18,0
0.017478,132,0
0.017618,60,0
0.012196,39,0
0.012968,93,0
0.010139,95,0
0.014916,89,0
0.014747,44,0
0.016801,27,0
0.010806,21,0
0.0098082,14,0
0.0090799,14,0
0.0078748,70,0
0.0020294,69,0
0.0018968,59,0
0.0013361,81,0
0.0020613,35,0
0.0049687,97,0
0.019085,110,0
0.04254,107,1
0.044129,96,1
0.074819,79,1
0.090808,72,1
0.091987,65,1
0.064278,63,1
0.070364,65,1
0.077597,71,1
0.080503,74,1
0.073993,76,1
0.080629,77,1
0.070575,79,1
0.070863,79,1
0.069804,83,1
0.065515,82,1
0.068329,79,1
0.070539,76,1
0.088722,76,1
0.087746,76,1
0.086399,76,1
0.079606,76,1
0.087532,76,1
0.087712,77,1
0.082935,78,1
0.065822,82,1
0.074894,83,1
0.071543,83,1
0.0715,84,1
0.064543,85,1
0.07112,86,1
0.066155,86,1
0.069811,86,1
0.067615,88,1
0.069996,88,1
0.06318,82,1
0.068875,84,1
0.065454,84,1
0.063654,86,1
0.060329,85,1
0.063319,86,1
0.067548,86,1
0.064636,84,1
0.074559,83,1
0.07409,84,1
0.068332,87,1
0.06328,89,1
0.068121,90,1
0.066164,91,1
0.059872,92,1
0.057118,95,1
0.044443,103,1
0.023312,118,1
0.013391,92,0
0.0081065,95,0
0.0035931,102,0
0.0013014,110,0
0.016869,111,0
0.014818,109,0
0.016236,46,0
0.020767,50,0
0.015403,47,0
0.017148,44,0
0.01913,50,0
0.019602,84,0
0.018817,45,0
0.021033,50,0
0.023542,5,0
0.013347,90,0
0.018287,90,0
0.009908,80,0
0.0098099,75,0
0.0015645,33,0
0.0011005,102,0
0.00065012,66,0
0.0067066,62,0
0.012451,152,0
0.01481,12,1
0.037112,93,1
0.06734,76,1
0.092439,71,1
0.09131,65,1
0.072259,61,1
0.075663,64,1
0.0768,68,1
0.075306,71,1
0.069,75,1
0.074969,75,1
0.066356,74,1
0.075508,73,1
0.078776,72,1
0.081748,72,1
0.084605,75,1
0.082899,75,1
0.08761,74,1
0.081396,75,1
0.082785,75,1
0.084286,75,1
0.07959,75,1
0.076203,76,1
0.079388,77,1
0.081394,75,1
0.079155,78,1
0.084604,77,1
0.085951,77,1
0.086605,77,1
0.070306,77,1
0.070476,79,1
0.06899,82,1
0.071615,82,1
0.066276,88,1
0.067171,91,1
0.049899,93,1
0.058902,93,1
0.053296,94,1
0.044366,100,1
0.039146,118,1
0.025571,36,1
0.013916,58,1
0.0079766,45,1
0.0059672,124,0
0.0041047,91,0
0.00054564,62,0
0.0012374,111,0
0.0011847,17,0
0.010798,50,0
0.013449,148,0
0.015669,24,0
0.0088755,33,0
0.0094059,67,0
0.01348,86,0
0.0083306,150,0
0.010212,17,0
0.011508,68,0
0.010226,70,0
0.010523,48,0
0.010217,67,0
0.0086544,52,0
0.0058575,67,0
0.0030253,72,0
0.0016616,111,0
0.0013102,67,0
0.0007308,67,0
0.0034507,26,0
0.0076327,75,0
0.028335,98,1
0.050012,86,1
0.080665,79,1
0.081435,70,1
0.098421,63,1
0.084126,60,1
0.081789,63,1
0.066312,64,1
0.074718,72,1
0.066862,72,1
0.062946,80,1
0.059197,83,1
0.054761,84,1
0.056417,86,1
0.047501,84,1
0.047322,88,1
0.056241,91,1
0.055447,92,1
0.058188,89,1
0.065676,90,1
0.063176,90,1
0.063041,87,1
0.064962,87,1
0.067148,88,1
0.059236,89,1
0.057828,94,1
0.044426,106,1
0.05163,97,1
0.041946,87,1
0.039151,95,1
0.025901,92,1
0.017874,103,1
0.0099052,99,0
0.0039047,98,0
0.0015879,96,0
0.0015745,106,0
0.0010997,102,0
0.0030803,82,0
0.0049112,26,0
0.010896,51,0
0.013852,104,0
0.01419,21,0
0.016045,132,0
0.013468,23,0
0.011741,47,0
0.011606,60,0
0.01577,39,0
0.012792,71,0
0.014339,53,0
0.0083908,109,0
0.006524,67,0
0.0065338,41,0
0.0059126,68,0
0.0027579,68,0
0.00094757,103,0
0.00061881,95,0
0.0017547,79,0
0.0050628,20,0
0.0014212,116,0
0,102,0
0.00015147,30,0
0.00016119,120,0
0.00017875,79,0
0.0011613,58,0
0.0058335,14,0
0.010066,149,0
0.014695,153,0
0.016012,119,0
0.038935,97,0
0.062882,87,0
0.080188,81,1
0.11388,78,1
0.109,77,1
0.070062,77,1
0.063154,77,1
0.069264,84,1
0.076843,85,1
0.072465,88,1
0.068195,88,1
0.069381,87,1
0.073871,86,1
0.074268,87,1
0.064771,88,1
0.067513,89,1
0.068351,90,1
0.070697,89,1
0.073352,90,1
0.066678,92,1
0.067564,91,1
0.071793,89,1
0.076052,89,1
0.074583,93,1
0.080707,94,1
0.078783,92,1
0.077039,92,1
0.080453,94,1
0.073531,97,1
0.087932,101,1
0.076059,106,1
0.10446,105,1
0.1044,106,1
0.094431,106,1
0.078993,109,1
0.092302,113,1
0.095827,113,1
0.092108,113,1
0.091163,115,1
0.08975,115,1
0.057041,117,1
0.052103,124,1
0.027861,144,1
0.046752,149,1
0.027356,138,1
0.058019,122,1
0.05828,127,1
0.063156,131,1
0.041645,136,1
0.038296,146,1
0.041529,158,1
0.027973,150,1
0.036013,145,1
0.0067084,164,1
0.0061706,103,1
0.025916,135,1
0.049991,123,1
0.041965,116,1
0.058765,109,1
0.074808,106,1
0.075458,107,1
0.064429,103,1
0.081356,101,1
0.083416,102,1
0.090234,102,1
0.089209,101,1
0.090495,99,1
0.097567,98,1
0.099343,99,1
0.095573,99,1
0.08584,99,1
0.091876,97,1
0.10167,95,1
0.11139,94,1
0.11189,94,1
0.096379,93,1
0.093204,90,1
0.11069,88,1
0.11899,86,1
0.12327,85,1
0.11981,85,1
0.12517,84,1
0.12318,85,1
0.11102,87,1
0.11015,87,1
0.10459,89,1
0.10332,91,1
0.10094,92,1
0.10064,94,1
0.10087,95,1
0.098512,96,1
0.098161,94,1
0.092279,91,1
0.082724,89,1
0.08152,86,1
0.082247,85,1
0.084419,85,1
0.083501,84,1
0.092159,82,1
0.090156,80,1
0.09699,77,1
0.102,74,1
0.1078,70,1
0.072489,69,1
0.055958,67,1
0.039787,67,1
0.034945,73,1
0.032247,69,1
0.035661,67,1
0.032991,66,1
0.033333,65,1
0.05923,65,1
0.055869,62,1
0.057718,30,1
0.054556,66,1
0.063984,65,1
0.051744,65,1
0.065088,60,1
0.04307,64,1
0.047964,64,1
0.070418,64,1
0.076555,65,1
0.10041,65,1
0.076432,65,1
0.076767,65,1
0.081326,65,1
0.08438,66,1
0.056864,66,1
0.051757,65,1
0.057218,64,1
0.063159,63,1
0.060164,66,1
0.056829,65,1
0.064453,66,1
0.068805,65,1
0.070249,65,1
0.051808,66,1
0.051443,67,1
0.060263,69,1
0.062654,70,1
0.048168,72,1
0.065036,75,1
0.070082,78,1
0.068942,83,1
0.085822,88,1
0.087388,85,1
0.081404,91,1
0.084451,89,1
0.078618,93,1
0.11844,91,1
0.085897,91,1
0.069468,92,1
0.091712,91,1
0.046313,94,1
0.11022,98,1
0.052778,102,1
0.11691,101,1
0.1146,104,1
0.090118,107,1
0.053311,110,1
0.1073,109,1
0.12246,111,1
0.053827,111,1
0.12723,115,1
0.12214,116,1
0.12216,118,1
0.11671,116,1
0.11334,114,1
0.14157,114,1
0.13846,112,1
0.14512,111,1
0.14479,111,1
0.14602,110,1
0.14608,110,1
0.14526,110,1
0.1438,111,1
0.13268,111,1
0.10287,114,1
0.13086,116,1
0.12599,117,1
0.10571,120,1
0.10949,124,1
0.10936,128,1
0.12433,129,1
0.11615,129,1
0.10873,132,1
0.10716,133,1
0.10589,133,1
0.10821,133,1
0.10673,132,1
0.11349,132,1
0.10042,132,1
0.09868,132,1
0.099008,133,1
0.097737,132,1
0.10072,131,1
0.087718,131,1
0.087979,129,1
0.086727,126,1
0.090007,125,1
0.095471,125,1
0.098545,124,1
0.099646,124,1
0.090111,124,1
0.087994,126,1
0.083309,127,1
0.070214,131,1
0.077156,132,1
0.080271,131,1
0.07132,132,1
0.071143,136,1
0.071584,136,1
0.065143,137,1
0.064327,138,1
0.063056,138,1
0.062919,139,1
0.049543,144,1
0.051444,148,1
0.031452,152,1
0.02899,159,1
0.028341,143,1
0.048446,138,1
0.046031,140,1
0.042421,137,1
0.051902,128,1
0.053068,130,1
0.050141,131,1
0.052543,132,1
0.055559,131,1
0.051815,130,1
0.05592,124,1
0.048139,125,1
0.046402,130,1
0.054849,127,1
0.058007,124,1
0.043951,122,1
0.055531,122,1
0.053387,122,1
0.051178,123,1
0.048525,125,1
0.049989,124,1
0.046053,127,1
0.046397,130,1
0.045793,128,1
0.042666,126,1
0.048452,128,1
0.047074,125,1
0.052766,125,1
0.053095,123,1
0.043838,123,1
0.019382,125,1
0,124,0
0,123,0
0.00017677,124,0
0,124,0
8.7834e-06,118,0
0.0070169,50,0
0.01775,46,0
0.010704,46,0
0.010075,38,0
0.011596,45,0
0.0064559,56,0
0.0052693,54,0
0.0045521,52,0
0.0033678,50,0
0,36,0
0.00073815,35,0
0.00041262,87,0
0,41,0
0.00031884,54,0
0,97,0
0.00018943,115,0
0,49,0
0.00041848,42,0
0,37,0
0.00018951,31,0
0,29,0
0.00026102,35,0
0.00041005,52,0
4.6109e-05,79,0
0.00044915,74,0
0.030329,95,0
0.041232,82,0
0.066601,73,1
0.070057,69,1
0.089321,65,1
0.091509,63,1
0.093712,62,1
0.10318,61,1
0.10397,62,1
0.10958,62,1
0.10935,62,1
0.1085,61,1
0.10601,61,1
0.10455,61,1
0.10229,62,1
0.097653,61,1
0.07031,59,1
0.045567,61,1
0.042614,61,1
0.044736,60,1
0.052845,57,1
0.054115,59,1
0.038333,57,1
0.035605,58,1
0.035645,57,1
0.061048,62,1
0.035647,161,1
0.033083,68,1
0.05962,58,1
0.048862,37,1
0.039436,18,1
0.04915,18,1
0.059046,61,1
0.058801,18,1
0.054846,65,1
0.053449,55,1
0.053129,39,1
0.048221,77,1
0.062155,56,1
0.045455,85,1
0.067691,64,1
0.048111,56,1
0.052352,55,1
0.072773,76,1
0.054852,71,1
0.063438,7,1
0.074403,65,1
0.056922,47,1
0.061644,72,1
0.070306,74,1
0.048053,54,1
0.078652,52,1
0.073226,66,1
0.048251,62,1
0.051822,61,1
0.048136,66,1
0.05257,64,1
0.059209,64,1
0.056783,34,1
0.049386,80,1
0.064898,72,1
0.045803,69,1
0.044254,73,1
0.046333,69,1
0.048104,71,1
0.049057,74,1
0.053719,75,1
0.050265,79,1
0.063325,80,1
0.1014,79,1
0.060098,79,1
0.055725,92,1
0.087389,84,1
0.056256,88,1
0.054734,91,1
0.060026,86,1
0.067633,89,1
0.052876,89,1
0.060377,86,1
0.045787,91,1
0.050337,94,1
0.10134,95,1
0.05083,91,1
0.09479,98,1
0.040519,96,1
0.05499,97,1
0.051496,99,1
0.089829,101,1
0.063728,99,1
0.10817,103,1
0.061122,98,1
0.082794,102,1
0.11457,100,1
0.062464,97,1
0.10398,100,1
0.053505,101,1
0.094233,106,1
0.11043,108,1
0.073347,109,1
0.13381,111,1
0.082456,110,1
0.081677,111,1
0.08684,109,1
0.11391,110,1
0.12923,110,1
0.055415,112,1
0.10492,116,1
0.11229,117,1
0.10539,119,1
0.12229,121,1
0.12728,122,1
0.12895,122,1
0.10554,122,1
0.10586,123,1
0.10881,124,1
0.09279,126,1
0.073705,131,1
0.080178,134,1
0.064977,139,1
0.031534,153,1
0.010649,35,1
0.011228,35,1
0.011682,33,1
0.0065079,43,1
0.0080175,36,1
0.006509,49,1
0.007179,35,1
0.0065574,36,1
0.013076,49,1
0.047475,157,1
0.044829,159,1
0.031963,150,1
0.03537,133,1
0.049061,123,1
0.076747,120,1
0.065027,116,1
0.064534,111,1
0.075742,105,1
0.085713,102,1
0.093791,100,1
0.09938,98,1
0.093838,97,1
0.10734,95,1
0.1118,95,1
0.10875,94,1
0.10886,94,1
0.10711,94,1
0.11141,94,1
0.10486,95,1
0.10671,96,1
0.10188,98,1
0.10398,99,1
0.099964,102,1
0.10614,104,1
0.10776,105,1
0.10804,106,1
0.10636,105,1
0.11142,104,1
0.11013,104,1
0.11061,104,1
0.11281,104,1
0.11062,104,1
0.10883,104,1
0.10816,105,1
0.10627,105,1
0.10459,105,1
0.099471,105,1
0.098505,105,1
0.095795,107,1
0.088213,109,1
0.074504,112,1
0.075174,116,1
0.065263,121,1
0.059424,122,1
0.019233,128,0
0.0044398,123,0
0.0032904,119,0
0.002458,120,0
0.002161,121,0
0.0051371,50,0
0.0088479,39,0
0.012778,55,0
0.0095746,40,0
0.0091923,45,0
0.0059808,116,0
0.0063002,37,0
0.0061301,36,0
0.0046122,41,0
0.0048051,98,0
0.0048912,12,0
0.0044892,50,0
0.0054216,46,0
0.0047602,114,0
0.0012332,63,0
0.0019449,52,0
0.00045413,107,0
0.00037195,39,0
0.00045388,55,0
0,41,0
0.00027163,33,0
0.00074079,46,0
0.00067514,39,0
0.00024276,84,0
0.00035344,80,0
0.0011359,29,0
0.0040379,28,0
