@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.44039,0.12795,0.11283,6,4,0.39841,0.11071,0.11221,6,4,1
0.44425,0.12886,0.12254,5,4,0.40227,0.11162,0.12193,5,4,1
0.43349,0.1461,0.13175,5,4,0.39151,0.12886,0.13113,5,4,1
0.43331,0.14519,0.15614,6,4,0.39133,0.12795,0.15553,6,4,1
0.43188,0.12886,0.12736,6,4,0.3899,0.11162,0.12674,6,4,1
0.42218,0.12523,0.098666,5,4,0.3802,0.10799,0.098049,5,4,1
0.41449,0.12976,0.14102,6,4,0.37251,0.11252,0.14041,6,4,1
0.41047,0.12886,0.11755,6,3,0.36849,0.11162,0.11693,6,3,1
0.41879,0.12432,0.13359,7,4,0.37681,0.10708,0.13297,7,4,1
0.42051,0.11978,0.1366,5,3,0.37852,0.10254,0.13598,5,3,1
0.41658,0.12069,0.14304,5,3,0.37459,0.10345,0.14242,5,3,1
0.41026,0.12795,0.13439,5,7,0.36828,0.11071,0.13377,5,7,1
0.40598,0.13975,0.11623,7,3,0.364,0.1225,0.11561,7,3,1
0.40384,0.15426,0.12303,4,7,0.36186,0.13702,0.12241,4,7,1
0.40091,0.16334,0.13656,7,3,0.35893,0.1461,0.13594,7,3,1
0.39445,0.15064,0.10662,6,3,0.35247,0.13339,0.106,6,3,1
0.38857,0.13975,0.10492,6,3,0.34658,0.1225,0.1043,6,3,1
0.38592,0.13884,0.10591,7,3,0.34393,0.1216,0.10529,7,3,1
0.36239,0.13975,0.11976,5,3,0.32041,0.1225,0.11915,5,3,1
0.33333,0.15154,0.097374,6,3,0.29135,0.1343,0.096757,6,3,1
0.31058,0.15245,0.1131,6,3,0.2686,0.13521,0.11248,6,3,1
0.29306,0.13793,0.089132,4,3,0.25107,0.12069,0.088515,4,3,1
0.28648,0.13249,0.10536,6,3,0.24449,0.11525,0.10475,6,3,1
0.26932,0.12704,0.076119,4,3,0.22733,0.1098,0.075502,4,3,1
0.26137,0.11706,0.08929,4,3,0.21939,0.099819,0.088673,4,3,1
0.27589,0.10889,0.068393,4,3,0.23391,0.091652,0.067776,4,3,1
0.30234,0.14519,0.16793,4,6,0.26036,0.12795,0.16731,4,6,1
0.32411,0.18966,0.16034,4,6,0.28213,0.17241,0.15972,4,6,1
0.34571,0.18784,0.14247,4,6,0.30373,0.16969,0.14185,4,6,1
0.35876,0.17241,0.10065,4,6,0.31677,0.15426,0.10004,4,6,1
0.34234,0.14973,0.14448,4,6,0.30036,0.13158,0.14306,4,6,1
0.31081,0.13249,0.11776,4,6,0.26883,0.11434,0.11634,4,6,1
0.28356,0.10708,0.12061,5,6,0.24158,0.088929,0.11918,5,6,1
0.26037,0.068058,0.11968,5,6,0.21839,0.049909,0.11825,5,6,1
0.23001,0.056261,0.11514,5,6,0.18802,0.038113,0.11372,5,6,1
0.23193,0.055354,0.096029,5,6,0.18995,0.037205,0.094606,5,6,1
0.2361,0.045372,0.071169,4,6,0.19411,0.027223,0.069747,4,6,1
0.22742,0.040835,0.053379,2,13,0.18543,0.022686,0.051957,2,13,1
0.21588,0.039927,0.044744,2,13,0.1739,0.021779,0.043321,2,13,1
0.20283,0.03539,0.030264,3,13,0.16085,0.017241,0.028841,3,13,1
0.21579,0.03902,0.022715,3,12,0.17381,0.020871,0.021292,3,12,1
0.21277,0.045372,0.027467,3,13,0.17078,0.027223,0.026044,3,13,1
0.19925,0.046279,0.022123,2,13,0.15726,0.028131,0.0207,2,13,1
0.19848,0.050817,0.01146,1,13,0.1565,0.032668,0.0087256,1,13,1
0.20398,0.057169,0.015149,1,19,0.162,0.03902,0.012414,1,19,1
0.20711,0.050817,0.014705,2,13,0.16513,0.032668,0.011971,2,13,1
0.19189,0.041742,0.010745,1,20,0.14991,0.023593,0.0080108,1,20,1
0.17284,0.041742,0.015067,2,12,0.13086,0.023593,0.012332,2,12,1
0.15363,0.043557,0.032537,1,12,0.11165,0.025408,0.029802,1,12,1
0.13861,0.049909,0.013678,1,28,0.09663,0.03176,0.010943,1,28,1
0.13459,0.051724,0.013727,1,13,0.092609,0.029038,0.010993,1,13,1
0.14275,0.047187,0.010468,1,13,0.10077,0.024501,0.0077334,1,13,1
0.14464,0.051724,0.023212,1,12,0.10265,0.027223,0.020477,1,12,1
0.12769,0.056261,0.016549,1,11,0.085706,0.03176,0.013814,1,11,1
0.11321,0.056261,0.014139,1,11,0.071223,0.03176,0.011405,1,11,1
0.22403,0.055354,0.033164,2,12,0.18204,0.030853,0.03043,2,12,1
0.26316,0.058984,0.02639,1,12,0.22117,0.034483,0.023656,1,12,1
0.19149,0.065336,0.022463,2,11,0.1495,0.040835,0.019728,2,11,1
0.14724,0.067151,0.024003,2,11,0.10526,0.04265,0.021268,2,11,1
0.13372,0.069873,0.022039,1,10,0.091735,0.045372,0.019305,1,10,1
0.12643,0.083485,0.034897,2,10,0.084444,0.058984,0.032162,2,10,1
0.11607,0.099819,0.046699,2,10,0.074082,0.075318,0.043965,2,10,1
0.12101,0.099819,0.035728,2,9,0.079028,0.075318,0.032993,2,9,1
0.1358,0.089837,0.061939,2,10,0.093817,0.065336,0.059204,2,10,1
0.14015,0.085299,0.048717,2,10,0.098162,0.060799,0.045983,2,10,1
0.15268,0.088022,0.054506,2,11,0.11069,0.063521,0.051771,2,11,1
0.15715,0.083485,0.02452,2,10,0.11517,0.058984,0.021785,2,10,1
0.13841,0.060799,0.025191,2,11,0.096428,0.036298,0.022457,2,11,1
0.11428,0.056261,0.016917,1,22,0.072298,0.03176,0.014182,1,22,1
0.11554,0.058076,0.015098,1,21,0.073557,0.033575,0.012363,1,21,1
0.11969,0.054446,0.014844,2,10,0.077711,0.029946,0.012109,2,10,1
0.10399,0.060799,0.030567,2,11,0.062005,0.036298,0.027832,2,11,1
0.11253,0.062613,0.010024,1,20,0.07055,0.038113,0.0072897,1,20,1
0.12744,0.056261,0.028298,2,11,0.085458,0.03176,0.025563,2,11,1
0.12269,0.054446,0.017875,3,8,0.080709,0.029946,0.01514,3,8,1
0.14108,0.051724,0.02217,2,8,0.099091,0.027223,0.017572,2,8,1
0.16569,0.041742,0.019856,1,18,0.12198,0.017241,0.015258,1,18,1
0.16109,0.041742,0.0078153,0,0,0.11738,0.017241,0.0029212,0,0,1
0.15762,0.044465,0.011642,1,25,0.11391,0.019964,0.0067476,1,25,1
0.15181,0.053539,0.016595,1,13,0.1081,0.029038,0.011701,1,13,1
0.14907,0.056261,0.018495,1,12,0.10536,0.03176,0.013601,1,12,1
0.17466,0.039927,0.010869,1,26,0.13095,0.015426,0.0059749,1,26,1
0.19775,0.037205,0.012242,1,11,0.15404,0.012704,0.0073483,1,11,1
0.1897,0.044465,0.005284,0,0,0.14599,0.019964,0.00038988,0,0,1
0.1831,0.046279,0.020731,2,12,0.1348,0.021779,0.015711,2,12,1
0.19069,0.049002,0.024923,2,13,0.14238,0.024501,0.019903,2,13,1
0.16832,0.062613,0.022336,1,22,0.12001,0.038113,0.017316,1,22,1
0.13759,0.067151,0.03366,2,11,0.089285,0.04265,0.02864,2,11,1
0.12775,0.067151,0.023707,2,11,0.07944,0.04265,0.018687,2,11,0
0.1149,0.065336,0.01636,2,10,0.066598,0.040835,0.01134,2,10,0
0.10159,0.059891,0.011543,1,11,0.053286,0.03539,0.0065225,1,11,0
0.14553,0.058984,0.023592,2,11,0.097222,0.034483,0.018572,2,11,0
0.15996,0.061706,0.013645,2,20,0.10676,0.037205,0.0086248,2,20,0
0.1563,0.08167,0.026077,2,13,0.10284,0.057169,0.021057,2,13,0
0.18321,0.095281,0.039697,2,9,0.12975,0.07078,0.034677,2,9,0
0.20865,0.096189,0.029771,2,12,0.15519,0.071688,0.024751,2,12,0
0.23035,0.095281,0.039097,4,15,0.17688,0.07078,0.034077,4,15,0
0.21253,0.091652,0.017788,3,12,0.15907,0.067151,0.012768,3,12,0
0.22233,0.089837,0.022922,4,8,0.16887,0.065336,0.017902,4,8,0
0.26848,0.079855,0.019545,1,15,0.21502,0.055354,0.014525,1,15,0
0.24625,0.07804,0.04408,1,12,0.19279,0.053539,0.03906,1,12,0
0.20272,0.091652,0.039587,2,13,0.14926,0.067151,0.034567,2,13,0
0.18726,0.097096,0.054587,4,12,0.1338,0.072595,0.049567,4,12,0
0.16016,0.085299,0.038456,2,7,0.10669,0.060799,0.033436,2,7,0
0.13344,0.079855,0.035546,3,8,0.079976,0.055354,0.030526,3,8,0
0.11794,0.076225,0.035765,3,11,0.064472,0.051724,0.030745,3,11,0
0.12346,0.069873,0.03562,2,11,0.069996,0.045372,0.0306,2,11,0
0.13908,0.068966,0.037802,4,12,0.08562,0.044465,0.032782,4,12,0
0.13359,0.073503,0.028909,2,8,0.08013,0.049002,0.023889,2,8,0
0.13465,0.085299,0.02614,3,12,0.081183,0.060799,0.02112,3,12,0
0.18167,0.090744,0.040467,2,13,0.1282,0.066243,0.035447,2,13,0
0.18808,0.083485,0.025177,2,16,0.13461,0.058984,0.020157,2,16,0
0.16022,0.077132,0.030232,2,12,0.10675,0.052632,0.025212,2,12,0
0.14529,0.08167,0.052933,1,12,0.091827,0.057169,0.047912,1,12,0
0.12521,0.078947,0.047956,2,13,0.071746,0.054446,0.042936,2,13,0
0.18925,0.087114,0.071194,1,12,0.13578,0.062613,0.066173,1,12,0
0.22705,0.086207,0.073392,2,12,0.17359,0.061706,0.068372,2,12,0
0.19845,0.066243,0.031162,3,11,0.14498,0.041742,0.026142,3,11,0
0.15411,0.071688,0.020764,1,13,0.10064,0.047187,0.015744,1,13,0
0.14161,0.068966,0.027804,2,12,0.088143,0.044465,0.022784,2,12,1
0.16754,0.07441,0.061349,4,2,0.11408,0.049909,0.056329,4,2,1
0.16493,0.088022,0.046504,2,12,0.11147,0.063521,0.041483,2,12,1
0.14601,0.083485,0.030523,2,10,0.09255,0.058984,0.025503,2,10,1
0.14849,0.073503,0.034939,2,12,0.095025,0.049002,0.029919,2,12,1
0.15375,0.064428,0.033695,2,11,0.10028,0.039927,0.028675,2,11,1
0.14219,0.056261,0.017251,1,11,0.088728,0.03176,0.012231,1,11,1
0.14564,0.052632,0.023833,2,8,0.092171,0.028131,0.018813,2,8,1
0.16794,0.053539,0.022495,2,11,0.11447,0.029038,0.017475,2,11,1
0.16704,0.049002,0.013544,2,11,0.11357,0.024501,0.0085242,2,11,1
0.15982,0.046279,0.019322,2,11,0.10635,0.021779,0.014301,2,11,1
0.15946,0.04265,0.0071238,0,0,0.10599,0.018149,0.0018398,0,0,1
0.14174,0.049002,0.015486,1,13,0.088275,0.024501,0.010202,1,13,1
0.13461,0.046279,0.013727,2,11,0.081148,0.021779,0.0084434,2,11,1
0.13313,0.04265,0.0071872,0,0,0.079667,0.018149,0.0019032,0,0,1
0.13272,0.044465,0.019086,1,25,0.079251,0.019964,0.013802,1,25,1
0.14544,0.034483,0.0061918,0,0,0.091972,0.0099819,0.00090786,0,0,1
0.14618,0.032668,0.0090331,0,0,0.092718,0.008167,0.0037492,0,0,1
0.13704,0.044465,0.016778,1,10,0.083571,0.019964,0.011494,1,10,1
0.12996,0.040835,0.016133,2,11,0.0765,0.016334,0.010849,2,11,1
0.12226,0.036298,0.013992,1,23,0.068801,0.011797,0.0087081,1,23,1
0.12351,0.039927,0.01153,1,19,0.070043,0.015426,0.0062459,1,19,1
0.13512,0.036298,0.014726,2,11,0.081656,0.011797,0.0094416,2,11,1
0.14797,0.040835,0.018741,1,29,0.094508,0.016334,0.013457,1,29,1
0.14007,0.03902,0.004301,0,0,0.086602,0.014519,0,0,0,1
0.14103,0.025408,0.017962,2,13,0.087563,0.00090744,0.013661,2,13,1
0.1457,0.025408,0.012094,1,10,0.092236,0.00090744,0.007793,1,10,1
0.12908,0.038113,0.01923,2,13,0.075618,0.013612,0.014929,2,13,1
0.13643,0.041742,0.013652,1,11,0.08297,0.017241,0.0093514,1,11,1
0.14731,0.065336,0.033408,1,13,0.09385,0.040835,0.029107,1,13,1
0.1533,0.08167,0.053556,4,2,0.099839,0.057169,0.049255,4,2,1
0.15884,0.071688,0.044031,3,10,0.10538,0.047187,0.03973,3,10,1
0.15261,0.063521,0.029812,3,11,0.099145,0.03902,0.025511,3,11,1
0.14586,0.056261,0.031916,3,10,0.092397,0.03176,0.027615,3,10,1
0.14017,0.051724,0.02585,2,10,0.086709,0.027223,0.021549,2,10,1
0.13822,0.048094,0.01629,1,26,0.084756,0.023593,0.011989,1,26,1
0.14135,0.053539,0.031303,2,9,0.087885,0.029038,0.027002,2,9,1
0.14992,0.049909,0.026484,3,8,0.096457,0.025408,0.022183,3,8,1
0.14924,0.047187,0.013605,3,12,0.095777,0.022686,0.0093036,3,12,1
0.14106,0.049909,0.025178,1,20,0.087592,0.025408,0.020877,1,20,1
0.14467,0.048094,0.02623,2,13,0.091205,0.023593,0.021929,2,13,1
0.15985,0.045372,0.03031,1,14,0.10638,0.020871,0.026009,1,14,1
0.14505,0.062613,0.028978,3,12,0.091581,0.038113,0.024677,3,12,1
0.1251,0.076225,0.043966,3,13,0.071638,0.051724,0.039665,3,13,1
0.11151,0.075318,0.048516,2,10,0.058044,0.050817,0.044215,2,10,1
0.086733,0.078947,0.015035,2,12,0.033269,0.054446,0.010734,2,12,1
0.090626,0.088022,0.039334,2,10,0.037162,0.063521,0.035033,2,10,1
0.092591,0.080762,0.020784,2,8,0.039127,0.056261,0.016483,2,8,1
0.095901,0.055354,0.013556,1,20,0.042436,0.030853,0.0092553,1,20,1
0.084937,0.071688,0.015373,1,23,0.031473,0.047187,0.011072,1,23,1
0.076319,0.079855,0.0084586,0,0,0.022855,0.055354,0.0041576,0,0,1
0.095424,0.071688,0.020742,1,29,0.04196,0.047187,0.016441,1,29,1
0.11312,0.088929,0.037991,2,11,0.059653,0.064428,0.03369,2,11,0
0.13396,0.097096,0.032785,3,12,0.0805,0.072595,0.028484,3,12,0
0.14567,0.11252,0.036697,1,28,0.092205,0.088022,0.032396,1,28,0
0.14503,0.12341,0.063301,3,11,0.091569,0.098911,0.059,3,11,0
0.13746,0.10163,0.060583,3,12,0.083996,0.077132,0.056282,3,12,0
0.1189,0.092559,0.027538,2,12,0.065434,0.068058,0.023237,2,12,0
0.10231,0.092559,0.022684,2,10,0.047222,0.068058,0.018383,2,10,0
0.09192,0.10073,0.038781,2,12,0.036835,0.076225,0.03448,2,12,0
0.091394,0.10526,0.035536,2,12,0.029985,0.080762,0.031235,2,12,0
0.098553,0.085299,0.014663,2,8,0.024904,0.060799,0.010362,2,8,0
0.1018,0.080762,0.02439,3,13,0.025486,0.056261,0.020089,3,13,0
0.10557,0.085299,0.025367,3,11,0.029247,0.060799,0.021066,3,11,0
0.11272,0.091652,0.045549,5,11,0.036405,0.067151,0.041248,5,11,0
0.11493,0.085299,0.038404,2,11,0.038613,0.060799,0.034103,2,11,0
0.10385,0.079855,0.020189,1,19,0.027527,0.055354,0.015888,1,19,0
0.099692,0.077132,0.043196,3,11,0.023373,0.052632,0.038895,3,11,0
0.094681,0.07078,0.031135,3,10,0.018362,0.045372,0.026834,3,10,0
0.083885,0.063521,0.027703,2,9,0.0075659,0.038113,0.023402,2,9,0
0.14973,0.07078,0.059689,2,14,0.07341,0.045372,0.055388,2,14,0
0.1827,0.086207,0.05712,2,14,0.10638,0.060799,0.052819,2,14,1
0.16355,0.08167,0.026306,2,13,0.087232,0.056261,0.022005,2,13,1
0.15595,0.071688,0.042547,3,11,0.079633,0.046279,0.038246,3,11,1
0.15131,0.068058,0.027573,4,11,0.074986,0.04265,0.023272,4,11,1
0.16607,0.057169,0.040192,2,11,0.089749,0.03176,0.035891,2,11,1
0.16573,0.049002,0.038306,3,11,0.089415,0.023593,0.034006,3,11,1
0.1637,0.04265,0.047729,2,11,0.087381,0.017241,0.043428,2,11,1
0.15705,0.038113,0.02614,2,11,0.080735,0.012704,0.021839,2,11,1
0.18294,0.044465,0.009514,0,0,0.10662,0.019056,0.005213,0,0,1
0.23968,0.038113,0.011433,1,11,0.16337,0.012704,0.0071321,1,11,1
0.24534,0.029946,0.018614,2,11,0.16902,0.0045372,0.014313,2,11,1
0.20165,0.041742,0.018091,1,20,0.12533,0.016334,0.01379,1,20,1
0.1939,0.041742,0.023494,2,16,0.11759,0.016334,0.019193,2,16,1
0.20253,0.03176,0.0086961,0,0,0.12621,0.0063521,0.0043951,0,0,1
0.19075,0.03902,0.013256,1,13,0.11443,0.013612,0.0089553,1,13,1
0.1933,0.03902,0.0073981,0,0,0.11698,0.013612,0.0030971,0,0,1
0.20061,0.033575,0.014232,1,13,0.12429,0.008167,0.0099307,1,13,1
0.21537,0.029038,0.0064403,0,0,0.13905,0.0036298,0.0021394,0,0,1
0.21356,0.033575,0.026812,1,12,0.13724,0.008167,0.022511,1,12,1
0.19579,0.032668,0.010259,1,11,0.11947,0.0072595,0.0059582,1,11,1
0.16668,0.044465,0.010856,1,11,0.090364,0.019056,0.0065549,1,11,1
0.18763,0.046279,0.016758,3,13,0.11132,0.020871,0.012457,3,13,1
0.19917,0.034483,0.0033737,0,0,0.12285,0.0090744,0,0,0,1
0.19096,0.038113,0.0088608,0,0,0.11465,0.012704,0.0054871,0,0,1
0.20303,0.033575,0.0084811,0,0,0.12671,0.008167,0.0051074,0,0,1
0.22353,0.029038,0.011608,1,23,0.14721,0.0036298,0.0082346,1,23,1
0.23896,0.030853,0.010253,1,12,0.16264,0.0054446,0.0068792,1,12,1
0.22225,0.030853,0.0074335,0,0,0.14593,0.0054446,0.0040598,0,0,1
0.19927,0.025408,0.008381,0,0,0.12295,0,0.0050073,0,0,1
0.19313,0.023593,0.012923,1,11,0.11681,0,0.0095498,1,11,1
0.18237,0.025408,0.012306,1,12,0.10605,0.0018149,0.0089319,1,12,1
0.16265,0.029038,0.020449,1,12,0.086331,0.0054446,0.017076,1,12,1
0.14653,0.028131,0.0094498,0,0,0.07021,0.0045372,0.0060761,0,0,1
0.14326,0.028131,0.018116,2,13,0.066942,0.0045372,0.014742,2,13,1
0.13917,0.032668,0.015005,2,8,0.062848,0.0090744,0.011632,2,8,1
0.13027,0.029038,0.0076043,0,0,0.053953,0.0054446,0.0042306,0,0,1
0.13864,0.020871,0.018546,1,11,0.062318,0,0.015172,1,11,1
0.13975,0.029946,0.021951,1,12,0.063431,0.0090744,0.018578,1,12,1
0.13327,0.038113,0.015925,1,11,0.05695,0.017241,0.012551,1,11,1
0.14001,0.030853,0.020578,1,13,0.063689,0.0099819,0.017204,1,13,1
0.14178,0.03539,0.017555,1,11,0.065462,0.014519,0.014182,1,11,1
0.14143,0.03902,0.024729,1,12,0.065115,0.018149,0.021356,1,12,1
0.15208,0.032668,0.01325,1,12,0.075756,0.011797,0.0098763,1,12,1
0.14921,0.034483,0.016839,1,12,0.072886,0.013612,0.013466,1,12,1
0.16567,0.032668,0.017969,1,12,0.089353,0.011797,0.014595,1,12,1
0.16322,0.026316,0.007235,0,0,0.086901,0.0054446,0.0038613,0,0,1
0.1341,0.033575,0.011931,1,12,0.05778,0.012704,0.0085569,1,12,1
0.14385,0.036298,0.015964,2,11,0.067531,0.015426,0.012591,2,11,1
0.16423,0.029946,0.0069587,0,0,0.087913,0.0090744,0.003585,0,0,1
0.15054,0.029946,0.0081171,0,0,0.074217,0.0090744,0.0047434,0,0,1
0.10976,0.038113,0.0050969,0,0,0.033446,0.017241,0.0017232,0,0,1
0.093449,0.046279,0.0081336,0,0,0.01713,0.025408,0.0047599,0,0,1
0.10221,0.038113,0.0017474,0,0,0.025895,0.017241,0,0,0,0
0.11214,0.037205,0.00098139,0,0,0.035821,0.016334,0,0,0,0
0.11163,0.036298,0.013448,1,10,0.035313,0.015426,0.012466,1,10,0
0.10637,0.040835,0.019859,1,11,0.030048,0.019964,0.018877,1,11,0
0.11834,0.048094,0.012091,1,12,0.042025,0.027223,0.01111,1,12,0
0.13696,0.037205,0.01185,1,27,0.060642,0.016334,0.010868,1,27,0
0.12437,0.03902,0.012299,1,27,0.048047,0.018149,0.011318,1,27,0
0.10277,0.041742,0.011088,1,13,0.026447,0.020871,0.010106,1,13,0
0.093733,0.048094,0.026888,1,11,0.017414,0.027223,0.025907,1,11,0
0.097518,0.03902,0.017702,1,11,0.021199,0.018149,0.016721,1,11,0
0.11091,0.023593,0.014446,1,11,0.034592,0.0027223,0.013464,1,11,0
0.12781,0.03539,0.012816,2,10,0.051491,0.014519,0.011834,2,10,0
0.11766,0.051724,0.033956,1,11,0.041342,0.030853,0.032975,1,11,0
0.10246,0.051724,0.034885,1,11,0.026139,0.030853,0.033903,1,11,0
0.12705,0.037205,0.022303,3,11,0.05073,0.016334,0.021322,3,11,0
0.13692,0.029038,0.027311,1,12,0.060599,0.008167,0.026329,1,12,0
0.1092,0.04265,0.030697,3,11,0.032882,0.021779,0.029715,3,11,0
0.078704,0.053539,0.0069335,0,0,0.0023847,0.032668,0.0059521,0,0,0
0.080955,0.037205,0.012792,1,11,0.0046356,0.016334,0.01181,1,11,0
0.066949,0.036298,0.0046602,0,0,0,0.015426,0.0036788,0,0,0
0.058116,0.052632,0.010853,2,10,0,0.03176,0.0098718,2,10,0
0.078518,0.049002,0.011385,1,20,0.020402,0.028131,0.010404,1,20,0
0.093688,0.03539,0.010323,2,9,0.035572,0.014519,0.0093417,2,9,0
0.15554,0.028131,0.0061908,0,0,0.097424,0.0072595,0.0052094,0,0,0
0.19265,0.023593,0.0037664,0,0,0.13453,0.0027223,0.0027851,0,0,1
0.16473,0.026316,0.0069075,0,0,0.10661,0.0054446,0.0059261,0,0,1
0.1348,0.038113,0.018713,1,28,0.076683,0.017241,0.017731,1,28,1
0.13875,0.050817,0.019806,2,3,0.080637,0.029946,0.018825,2,3,1
0.17117,0.04265,0.038425,3,4,0.11306,0.021779,0.037443,3,4,1
0.19132,0.034483,0.033222,3,3,0.1332,0.013612,0.032241,3,3,1
0.16995,0.037205,0.064746,1,3,0.11184,0.016334,0.063764,1,3,1
0.15992,0.050817,0.098095,4,3,0.10181,0.029946,0.097113,4,3,1
0.16911,0.057169,0.1239,4,3,0.111,0.036298,0.12292,4,3,1
0.15759,0.078947,0.10338,4,3,0.099472,0.058076,0.1024,4,3,1
0.1503,0.096189,0.1172,3,3,0.092186,0.075318,0.11622,3,3,1
0.15367,0.068058,0.085101,4,3,0.095556,0.047187,0.084119,4,3,1
0.15975,0.051724,0.052024,3,3,0.10163,0.030853,0.051043,3,3,1
0.14835,0.052632,0.034717,3,3,0.09023,0.03176,0.033736,3,3,1
0.14976,0.050817,0.018226,2,3,0.091646,0.029946,0.017245,2,3,1
0.16224,0.049909,0.016224,2,19,0.10412,0.029038,0.015243,2,19,1
0.17201,0.03902,0.017419,2,20,0.11389,0.018149,0.016437,2,20,1
0.16481,0.03176,0.013172,1,30,0.1067,0.010889,0.012191,1,30,1
0.15512,0.029946,0.010478,1,27,0.097001,0.0090744,0.0094964,1,27,1
0.15623,0.029038,0.017722,2,22,0.098109,0.008167,0.016741,2,22,1
0.15598,0.03539,0.0024023,0,0,0.097866,0.014519,0.0014209,0,0,1
0.16886,0.029946,0.010065,1,19,0.11074,0.0090744,0.0090839,1,19,1
0.18094,0.027223,0.0095521,0,0,0.12282,0.0063521,0.0085707,0,0,1
0.2491,0.026316,0.01253,1,27,0.19099,0.0054446,0.011548,1,27,1
0.33515,0.021779,0.0071525,0,0,0.27703,0.00090744,0.0061711,0,0,1
0.31428,0.023593,0.0081193,0,0,0.25616,0.0027223,0.0071379,0,0,1
0.21403,0.026316,0.0093649,0,0,0.15592,0.0054446,0.0083836,0,0,1
0.18318,0.027223,0.0079917,0,0,0.12507,0.0063521,0.0070103,0,0,1
0.19129,0.024501,0.0057731,0,0,0.13318,0.0036298,0.0047917,0,0,1
0.19186,0.019964,0.01614,1,19,0.13375,0,0.015158,1,19,1
0.17467,0.023593,0.01017,1,26,0.11655,0.0036298,0.0091886,1,26,1
0.19098,0.030853,0.0063931,0,0,0.13287,0.010889,0.0054117,0,0,1
0.19937,0.027223,0.010825,1,10,0.14125,0.0072595,0.0098439,1,10,1
0.18508,0.029038,0.0059584,0,0,0.12696,0.0090744,0.004977,0,0,1
0.1896,0.03539,0.026894,2,11,0.13148,0.015426,0.025912,2,11,1
0.18098,0.049909,0.041794,1,19,0.12286,0.029946,0.040813,1,19,1
0.16317,0.059891,0.042,1,20,0.10506,0.039927,0.041019,1,20,1
0.15287,0.064428,0.029047,2,11,0.094751,0.044465,0.028065,2,11,1
0.13756,0.093466,0.029239,4,3,0.079448,0.073503,0.028258,4,3,1
0.10645,0.10799,0.057792,7,3,0.048331,0.088022,0.05681,7,3,1
0.10044,0.096189,0.026172,4,3,0.042324,0.076225,0.025191,4,3,1
0.10921,0.07078,0.067369,3,3,0.051093,0.050817,0.066388,3,3,1
0.12174,0.045372,0.044861,2,3,0.063627,0.025408,0.043879,2,3,1
0.1412,0.03176,0.015499,2,3,0.083081,0.011797,0.014517,2,3,0
0.1431,0.024501,0.02175,3,3,0.084982,0.0045372,0.020769,3,3,0
0.13479,0.033575,0.0071624,0,0,0.076673,0.013612,0.006181,0,0,0
0.13498,0.030853,0.010958,1,22,0.076862,0.010889,0.0099765,1,22,0
0.12724,0.029946,0.0035722,0,0,0.069125,0.0099819,0.0025908,0,0,0
0.12174,0.038113,0.0046368,0,0,0.063624,0.018149,0.0036554,0,0,0
0.10985,0.043557,0.010404,1,27,0.051734,0.023593,0.0094228,1,27,0
0.090501,0.055354,0.012177,1,20,0.032385,0.03539,0.011196,1,20,0
0.086339,0.047187,0.008042,0,0,0.028223,0.027223,0.0070606,0,0,0
0.088579,0.03176,0.0033732,0,0,0.030463,0.011797,0.0023918,0,0,0
0.078988,0.051724,0.0049295,0,0,0.020872,0.03176,0.0039481,0,0,0
0.076427,0.064428,0.009752,0,0,0.018311,0.044465,0.0087706,0,0,0
0.083551,0.052632,0.012268,1,11,0.025435,0.032668,0.011287,1,11,0
0.07639,0.056261,0.018662,1,11,0.018274,0.036298,0.01768,1,11,0
0.070835,0.064428,0.020488,1,21,0.012719,0.044465,0.019506,1,21,0
0.078152,0.060799,0.010558,1,18,0.020036,0.040835,0.0095767,1,18,0
0.082935,0.048094,0.0054063,0,0,0.024819,0.028131,0.004425,0,0,0
0.072007,0.046279,0.010024,1,25,0.013891,0.026316,0.009043,1,25,0
0.067804,0.039927,0.0071089,0,0,0.0096875,0.019964,0.0061275,0,0,0
0.070728,0.037205,0.0071789,0,0,0.012612,0.017241,0.0061975,0,0,0
0.08267,0.037205,0.0027255,0,0,0.024554,0.017241,0.0017441,0,0,0
0.12931,0.026316,0.00062412,0,0,0.071198,0.0063521,0,0,0,0
0.13016,0.033575,0.0038109,0,0,0.072046,0.013612,0.0031868,0,0,0
0.1264,0.03539,0.0013205,0,0,0.068281,0.015426,0.00069637,0,0,0
0.15453,0.03539,0.0045235,0,0,0.09641,0.015426,0.0038994,0,0,0
0.14894,0.03176,0.0077696,0,0,0.090825,0.011797,0.0071455,0,0,1
0.17689,0.024501,0.014324,2,17,0.11878,0.0045372,0.0137,2,17,1
0.19545,0.029946,0.024637,3,10,0.13733,0.0099819,0.024013,3,10,1
0.17524,0.033575,0.020038,1,18,0.11712,0.013612,0.019413,1,18,1
0.18721,0.027223,0.029773,2,19,0.12909,0.0072595,0.029149,2,19,1
