@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.43115,0.14882,0.43003,0.13521,1
0.39735,0.17604,0.39623,0.16243,1
0.37926,0.16515,0.37815,0.15154,1
0.37748,0.13249,0.37636,0.11887,1
0.37378,0.12704,0.37267,0.11343,1
0.34379,0.1343,0.34267,0.12069,1
0.32668,0.13975,0.32557,0.12613,1
0.33847,0.13702,0.33736,0.12341,1
0.37045,0.16152,0.36934,0.14791,1
0.40599,0.18784,0.40487,0.17423,1
0.43121,0.18421,0.4301,0.1706,1
0.43752,0.17604,0.4364,0.16243,1
0.42262,0.16425,0.4215,0.15064,1
0.39918,0.15064,0.39806,0.13702,1
0.37694,0.11615,0.37583,0.10254,1
0.35866,0.071688,0.35754,0.058076,1
0.33968,0.056261,0.33856,0.04265,1
0.33078,0.049909,0.32966,0.036298,1
0.3105,0.041742,0.30938,0.028131,1
0.29277,0.037205,0.29165,0.023593,1
0.28106,0.037205,0.27995,0.023593,1
0.27451,0.036298,0.27339,0.022686,1
0.29885,0.037205,0.29774,0.023593,1
0.30646,0.037205,0.30534,0.023593,1
0.29743,0.036298,0.29632,0.022686,1
0.28261,0.036298,0.28149,0.022686,1
0.27432,0.037205,0.27321,0.023593,1
0.27599,0.038113,0.27487,0.024501,1
0.26091,0.037205,0.25979,0.023593,1
0.24537,0.037205,0.24425,0.023593,1
0.23108,0.038113,0.22996,0.024501,1
0.21311,0.038113,0.21199,0.024501,1
0.19329,0.038113,0.19217,0.024501,1
0.17209,0.038113,0.17098,0.024501,1
0.14628,0.037205,0.14517,0.023593,1
0.1277,0.036298,0.12658,0.022686,1
0.11678,0.036298,0.11566,0.022686,1
0.10507,0.037205,0.10396,0.023593,1
0.1098,0.037205,0.10869,0.023593,1
0.10558,0.03902,0.10447,0.025408,1
0.099731,0.040835,0.098614,0.027223,1
0.093187,0.044465,0.09207,0.030853,1
0.089353,0.049909,0.088237,0.036298,1
0.097604,0.048094,0.096488,0.034483,1
0.10831,0.039927,0.10719,0.026316,1
0.11401,0.03539,0.11289,0.021779,1
0.11448,0.03176,0.11337,0.018149,1
0.12391,0.027223,0.12279,0.013612,1
0.12149,0.03176,0.12038,0.018149,1
0.10326,0.037205,0.10214,0.023593,1
0.10317,0.039927,0.10205,0.026316,1
0.11421,0.038113,0.1131,0.024501,1
0.11248,0.03539,0.11136,0.021779,1
0.10788,0.039927,0.10677,0.026316,1
0.10662,0.040835,0.1055,0.027223,1
0.10784,0.03902,0.10672,0.025408,1
0.10904,0.03902,0.10792,0.025408,1
0.098755,0.039927,0.097639,0.026316,1
0.096914,0.040835,0.095797,0.027223,1
0.10826,0.040835,0.10714,0.027223,1
0.11699,0.044465,0.11587,0.030853,1
0.12927,0.049002,0.12815,0.03539,1
0.13276,0.054446,0.13164,0.040835,1
0.12851,0.056261,0.1274,0.04265,1
0.14849,0.052632,0.14737,0.03902,1
0.18955,0.043557,0.18843,0.029946,1
0.21739,0.032668,0.21627,0.019056,1
0.21129,0.030853,0.21017,0.017241,1
0.16419,0.025408,0.16307,0.011797,1
0.087386,0.029038,0.08627,0.015426,1
0.013112,0.036298,0.011996,0.022686,0
0.009715,0.050817,0.0085988,0.037205,0
0.0055916,0.060799,0.0044754,0.047187,0
0.0042659,0.068966,0.0031497,0.055354,0
0.0034926,0.089837,0.0023764,0.076225,0
0.0028688,0.12523,0.0017285,0.11162,0
0.0023705,0.16878,0.0011444,0.15517,0
0.0023228,0.19056,0.0010967,0.17695,0
0.002817,0.18512,0.0015909,0.17151,0
0.0037687,0.17423,0.0025426,0.16062,0
0.0057777,0.18966,0.0045516,0.17604,0
0.0073576,0.20145,0.0061315,0.18784,0
0.0089623,0.17151,0.0077362,0.15789,0
0.011147,0.13158,0.0098782,0.11797,0
0.012929,0.11615,0.01166,0.10254,0
0.013063,0.12704,0.011794,0.11343,0
0.011081,0.16697,0.0098114,0.15336,0
0.0095428,0.19147,0.0082736,0.17786,0
0.0088548,0.1833,0.0075856,0.16969,0
0.0070957,0.18058,0.0058266,0.16697,0
0.0058053,0.18058,0.0045361,0.16697,0
0.0049498,0.18149,0.0036806,0.16788,0
0.0040152,0.16334,0.002746,0.14973,0
0.0033565,0.14973,0.0020873,0.13612,0
0.002391,0.16697,0.0011218,0.15336,0
0.0019224,0.19147,0.00065322,0.17786,0
0.0013237,0.23412,5.4487e-05,0.22051,0
0.0014888,0.22958,0.00021959,0.21597,0
0.001697,0.20236,0.00042779,0.18875,0
0.0025093,0.18058,0.0012402,0.16697,0
0.024187,0.098004,0.022918,0.084392,0
0.046579,0.034483,0.04531,0.020871,1
0.044311,0.03176,0.043042,0.018149,1
0.032746,0.038113,0.031476,0.024501,1
0.068649,0.03902,0.06738,0.025408,1
0.11219,0.03176,0.11092,0.018149,1
0.13961,0.030853,0.13834,0.017241,1
0.15425,0.030853,0.15298,0.017241,1
0.17556,0.030853,0.17429,0.017241,1
0.20464,0.029946,0.20337,0.016334,1
0.21496,0.029946,0.21369,0.016334,1
0.21109,0.030853,0.20982,0.017241,1
0.20005,0.030853,0.19878,0.017241,1
0.18466,0.029946,0.18339,0.016334,1
0.18022,0.029946,0.17895,0.016334,1
0.17822,0.030853,0.17695,0.017241,1
0.17904,0.029946,0.17777,0.016334,1
0.19113,0.029946,0.18986,0.016334,1
0.19981,0.030853,0.19855,0.017241,1
0.19418,0.03176,0.19291,0.018149,1
0.19568,0.029946,0.19441,0.016334,1
0.19555,0.021779,0.19428,0.008167,1
0.19324,0.016334,0.19197,0.0027223,1
0.198,0.016334,0.19673,0.0027223,1
0.19661,0.015426,0.19534,0.0018149,1
0.20596,0.015426,0.20469,0.0018149,1
0.20911,0.016334,0.20784,0.0027223,1
0.20193,0.016334,0.20066,0.0027223,1
0.19661,0.016334,0.19534,0.0027223,1
0.19422,0.015426,0.19295,0.0018149,1
0.19773,0.015426,0.19646,0.0018149,1
0.19786,0.014519,0.19659,0,1
0.18736,0.013612,0.18609,0,1
0.18207,0.016334,0.1808,0.0027223,1
0.1892,0.017241,0.18793,0.0036298,1
0.18133,0.017241,0.18006,0.0036298,1
0.17122,0.017241,0.16995,0.0036298,1
0.17165,0.019056,0.17038,0.0054446,1
0.17588,0.021779,0.17462,0.008167,1
0.17847,0.029038,0.1772,0.015426,1
0.17046,0.03539,0.16919,0.021779,1
0.15713,0.051724,0.15586,0.038113,1
0.15543,0.068058,0.15416,0.054446,1
0.12855,0.067151,0.12728,0.053539,1
0.065534,0.11978,0.064265,0.10617,1
0.057602,0.1225,0.056333,0.10889,1
0.087184,0.049909,0.085915,0.036298,1
0.082215,0.016334,0.080946,0.0027223,1
0.07172,0.008167,0.070451,0,1
0.083711,0.0090744,0.082442,0.00090744,1
0.063816,0.008167,0.062546,0,1
0.013855,0.10526,0.012586,0.097096,1
0.0040924,0.26316,0.0028233,0.25499,1
0.015645,0.28857,0.014376,0.2804,0
0.017991,0.26316,0.016722,0.25499,0
0.011971,0.28857,0.010701,0.2804,0
0.0093861,0.29855,0.0081169,0.29038,0
0.0085408,0.26134,0.0072716,0.25318,0
0.0090265,0.22142,0.0077573,0.21325,0
0.010995,0.21688,0.0097259,0.20871,0
0.010893,0.24229,0.0095691,0.23412,0
0.012332,0.24864,0.011009,0.24047,0
0.011626,0.25045,0.010303,0.24229,0
0.0080987,0.30218,0.0067751,0.29401,0
0.0079294,0.32123,0.0066057,0.31307,0
0.0059608,0.28403,0.0046371,0.27586,0
0.0035484,0.22868,0.0022248,0.22051,0
0.0016528,0.27132,0.00032917,0.26316,0
0.0015202,0.36207,0.00019651,0.3539,0
0.0032624,0.35572,0.0019387,0.34755,0
0.011182,0.30762,0.0098586,0.29946,0
0.053026,0.15426,0.051702,0.1461,0
0.11158,0.024501,0.11025,0.016334,1
0.17222,0.025408,0.1709,0.017241,1
0.20386,0.029038,0.20253,0.020871,1
0.2176,0.03176,0.21627,0.023593,1
0.23897,0.029946,0.23764,0.021779,1
0.24515,0.021779,0.24383,0.013612,1
0.24079,0.017241,0.23947,0.0090744,1
0.23399,0.016334,0.23267,0.008167,1
0.22147,0.015426,0.22015,0.0072595,1
0.20945,0.016334,0.20813,0.008167,1
0.20101,0.015426,0.19969,0.0072595,1
0.192,0.014519,0.19068,0.0063521,1
0.17771,0.014519,0.17639,0.0063521,1
0.17359,0.015426,0.17227,0.0072595,1
0.18396,0.015426,0.18264,0.0072595,1
0.19275,0.015426,0.19142,0.0072595,1
0.18913,0.020871,0.18781,0.012704,1
0.19345,0.027223,0.19213,0.019056,1
0.2115,0.029946,0.21018,0.021779,1
0.21734,0.032668,0.21602,0.024501,1
0.20871,0.024501,0.20739,0.016334,1
0.20473,0.019056,0.20341,0.010889,1
0.21059,0.026316,0.20926,0.018149,1
0.20412,0.028131,0.2028,0.019964,1
0.18589,0.020871,0.18457,0.012704,1
0.18685,0.016334,0.18552,0.008167,1
0.19788,0.016334,0.19656,0.008167,1
0.19897,0.014519,0.19765,0.0063521,1
0.19868,0.014519,0.19736,0.0063521,1
0.20085,0.014519,0.19952,0.0063521,1
0.19834,0.014519,0.19702,0.0063521,1
0.19275,0.013612,0.19142,0.0054446,1
0.18648,0.013612,0.18515,0.0054446,1
0.18469,0.013612,0.18337,0.0054446,1
0.18848,0.016334,0.18716,0.008167,1
0.19376,0.016334,0.19243,0.008167,1
0.19627,0.014519,0.19495,0.0063521,1
0.19503,0.014519,0.1937,0.0063521,1
0.19073,0.014519,0.18941,0.0063521,1
0.18396,0.014519,0.18264,0.0063521,1
0.18655,0.014519,0.18523,0.0063521,1
0.19536,0.014519,0.19404,0.0063521,1
0.19537,0.014519,0.19404,0.0063521,1
0.19007,0.014519,0.18874,0.0063521,1
0.18404,0.014519,0.18272,0.0063521,1
0.17991,0.013612,0.17859,0.0054446,1
0.17559,0.013612,0.17427,0.0054446,1
0.17099,0.014519,0.16967,0.0063521,1
0.16571,0.013612,0.16439,0.0054446,1
0.15003,0.012704,0.14871,0.0045372,1
0.11947,0.03539,0.11815,0.027223,1
0.070994,0.064428,0.069671,0.056261,1
0.017644,0.079855,0.01632,0.071688,0
0.0094681,0.058076,0.0081444,0.049909,0
0.012715,0.024501,0.011392,0.016334,0
0.011876,0.020871,0.010553,0.012704,0
0.019087,0.079855,0.017763,0.071688,0
0.020851,0.14519,0.019527,0.13702,0
0.015141,0.1343,0.013817,0.12613,0
0.016428,0.14428,0.015104,0.13612,0
0.017483,0.17241,0.01616,0.16425,0
0.016368,0.19964,0.015044,0.19147,0
0.014184,0.23866,0.012861,0.23049,0
0.014706,0.28221,0.013383,0.27405,0
0.017199,0.29764,0.015875,0.28947,0
0.01963,0.3049,0.018306,0.29673,0
0.018449,0.34392,0.017126,0.33575,0
0.015235,0.3539,0.013912,0.34574,0
0.013347,0.36116,0.012023,0.35299,0
0.010215,0.35481,0.0088911,0.34664,0
0.0063437,0.30672,0.0050201,0.29855,0
0.0032908,0.23049,0.0019672,0.22232,0
0.0012918,0.20508,0,0.19691,0
0.0013054,0.23684,1.3507e-05,0.22868,0
0.023161,0.16515,0.02187,0.15699,0
0.058523,0.055354,0.057231,0.047187,0
0.084801,0.030853,0.083509,0.022686,1
0.12722,0.030853,0.12593,0.022686,1
0.16915,0.03176,0.16786,0.023593,1
0.19645,0.033575,0.19516,0.025408,1
0.22324,0.027223,0.22195,0.019056,1
0.24301,0.019964,0.24172,0.011797,1
0.23633,0.017241,0.23504,0.0090744,1
0.21599,0.016334,0.2147,0.008167,1
0.20231,0.014519,0.20102,0.0063521,1
0.19275,0.014519,0.19146,0.0063521,1
0.19113,0.016334,0.18984,0.008167,1
0.18966,0.015426,0.18837,0.0072595,1
0.19958,0.015426,0.19829,0.0072595,1
0.21184,0.016334,0.21055,0.008167,1
0.21436,0.016334,0.21307,0.008167,1
0.2209,0.017241,0.2196,0.0090744,1
0.21967,0.017241,0.21838,0.0090744,1
0.21344,0.017241,0.21214,0.0090744,1
0.21885,0.017241,0.21756,0.0090744,1
0.22134,0.016334,0.22005,0.008167,1
0.22052,0.015426,0.21922,0.0072595,1
0.22506,0.015426,0.22377,0.0072595,1
0.22115,0.016334,0.21986,0.008167,1
0.21142,0.015426,0.21013,0.0072595,1
0.21298,0.014519,0.21169,0.0063521,1
0.2182,0.015426,0.21691,0.0072595,1
0.212,0.015426,0.21071,0.0072595,1
0.20541,0.015426,0.20412,0.0072595,1
0.20497,0.014519,0.20367,0.0063521,1
0.20429,0.015426,0.203,0.0072595,1
0.20439,0.017241,0.20309,0.0090744,1
0.2032,0.016334,0.20191,0.008167,1
0.20267,0.016334,0.20137,0.008167,1
0.19588,0.016334,0.19459,0.008167,1
0.18486,0.022686,0.18357,0.014519,1
0.17378,0.048094,0.17249,0.039927,1
0.16429,0.04265,0.163,0.034483,1
0.17508,0.037205,0.17378,0.029038,1
0.15421,0.099819,0.15292,0.091652,1
0.09935,0.14338,0.098058,0.13521,1
0.069472,0.1343,0.06818,0.12613,1
0.076144,0.094374,0.074852,0.086207,1
0.067724,0.075318,0.066433,0.067151,1
0.015188,0.11071,0.013896,0.10254,0
0.012404,0.082577,0.011112,0.07441,0
0.011213,0.049909,0.0099215,0.041742,0
0.0064533,0.093466,0.0051614,0.085299,0
0.0035142,0.21506,0.0022224,0.2069,0
0.01177,0.26316,0.010478,0.25499,0
0.021046,0.21325,0.019754,0.20508,0
0.018998,0.25136,0.017706,0.24319,0
0.0085274,0.28857,0.0072356,0.2804,0
0.0069093,0.27405,0.0056174,0.26588,0
0.0075612,0.26588,0.0062694,0.25771,0
0.01113,0.24682,0.0098377,0.23866,0
0.011425,0.22958,0.010133,0.22142,0
0.0085301,0.23775,0.0072382,0.22958,0
0.0084505,0.24773,0.0071587,0.23956,0
0.0083884,0.25045,0.0070966,0.24229,0
0.007583,0.23775,0.0062911,0.22958,0
0.0065911,0.23503,0.0052993,0.22686,0
0.005061,0.24864,0.0037692,0.24047,0
0.0032407,0.25045,0.0019488,0.24229,0
0.0020359,0.26134,0.00074403,0.25318,0
0.0014842,0.26225,0.00019236,0.25408,0
0.0015438,0.27405,0.00025198,0.26588,0
0.0031692,0.32033,0.0018773,0.31216,0
0.023157,0.27858,0.021865,0.27042,0
0.070539,0.12523,0.069247,0.11706,1
0.13179,0.029038,0.1305,0.020871,1
0.18758,0.029946,0.18629,0.021779,1
0.21258,0.029946,0.21129,0.021779,1
0.23521,0.022686,0.23392,0.014519,1
0.26242,0.017241,0.26113,0.0090744,1
0.25669,0.018149,0.25539,0.0099819,1
0.24549,0.019056,0.2442,0.010889,1
0.23945,0.016334,0.23816,0.008167,1
0.21862,0.017241,0.21732,0.0090744,1
0.20581,0.017241,0.20451,0.0090744,1
0.19733,0.014519,0.19604,0.0063521,1
0.19177,0.014519,0.19048,0.0063521,1
0.19619,0.018149,0.19489,0.0099819,1
0.21195,0.019964,0.21066,0.011797,1
0.20277,0.018149,0.20148,0.0099819,1
0.17686,0.016334,0.17557,0.008167,1
0.17297,0.014519,0.17168,0.0063521,1
0.16793,0.016334,0.16664,0.008167,1
0.17034,0.017241,0.16905,0.0090744,1
0.17557,0.028131,0.17428,0.019964,1
0.1821,0.026316,0.18081,0.018149,1
0.18709,0.015426,0.1858,0.0072595,1
0.18424,0.016334,0.18295,0.008167,1
0.17742,0.013612,0.17613,0.0054446,1
0.15852,0.024501,0.15723,0.016334,1
0.13225,0.049909,0.13096,0.041742,1
0.11841,0.07078,0.11712,0.062613,1
0.1003,0.075318,0.099005,0.067151,1
0.071174,0.065336,0.069882,0.057169,1
0.054559,0.066243,0.053267,0.058076,1
0.052911,0.064428,0.051619,0.056261,1
0.043785,0.038113,0.042493,0.029946,0
0.022249,0.029946,0.020958,0.021779,0
0.010838,0.060799,0.0095463,0.052632,0
0.0035533,0.092559,0.0022615,0.084392,0
0.0022979,0.12069,0.0010061,0.11252,0
0.0024672,0.22505,0.0011753,0.21688,0
0.004672,0.37024,0.0033801,0.36207,0
0.01087,0.39383,0.009578,0.38566,0
0.013516,0.31942,0.012224,0.31125,0
0.017176,0.29764,0.015884,0.28947,0
0.017036,0.28766,0.015744,0.27949,0
0.010805,0.28221,0.0095131,0.27405,0
0.0084266,0.29401,0.0071348,0.28584,0
0.0083271,0.31034,0.0070352,0.30218,0
0.0084282,0.3167,0.0071363,0.30853,0
0.0086995,0.28675,0.0074076,0.27858,0
0.0096469,0.25499,0.0083551,0.24682,0
0.0081577,0.27314,0.0068659,0.26497,0
0.0053394,0.28312,0.0040476,0.27495,0
0.0048329,0.28312,0.0035411,0.27495,0
0.0039671,0.25045,0.0026752,0.24229,0
0.0026395,0.21143,0.0013477,0.20327,0
0.0016327,0.25045,0.00034086,0.24229,0
0.0014245,0.26679,0.00013262,0.25862,0
0.0015595,0.24047,0.00026767,0.2323,0
0.013339,0.13158,0.012047,0.12341,0
0.013285,0.021779,0.011993,0.013612,0
0.10794,0.051724,0,0,0
0.10452,0.051724,0,0,0
0.090807,0.048094,0,0,0
0.081506,0.049909,0,0.0018149,0
0.076946,0.044465,0,0,0
0.093819,0.033575,0.016872,0,0
0.10115,0.032668,0.0242,0,0
0.10487,0.032668,0.027927,0,0
0.13487,0.03176,0.057919,0,1
0.19092,0.028131,0.11397,0,1
0.21176,0.022686,0.13481,0,1
0.23901,0.027223,0.16206,0.0045372,1
0.30407,0.025408,0.22712,0.0027223,1
0.30775,0.023593,0.2308,0.00090744,1
0.29965,0.025408,0.22271,0.0027223,1
0.3109,0.03176,0.23396,0.0090744,1
0.31513,0.03176,0.23819,0.0090744,1
0.32592,0.024501,0.24898,0.0018149,1
0.32762,0.026316,0.25067,0.0036298,1
0.34364,0.024501,0.26669,0.0018149,1
0.34072,0.022686,0.26377,0,1
0.27849,0.028131,0.20154,0.0054446,1
0.19721,0.032668,0.12027,0.0099819,1
0.1549,0.029038,0.077955,0.0063521,1
0.16658,0.025408,0.089633,0.0027223,1
0.17242,0.029946,0.095477,0.0072595,1
0.15857,0.038113,0.081624,0.015426,1
0.14991,0.03539,0.072964,0.012704,1
0.12674,0.043557,0.049797,0.020871,1
0.14049,0.04265,0.063547,0.019964,1
0.15725,0.028131,0.080306,0.0054446,1
0.17247,0.024501,0.095526,0.0018149,1
0.18564,0.019964,0.1087,0,1
0.16367,0.023593,0.086727,0.0036298,1
0.16356,0.026316,0.086615,0.0063521,1
0.17322,0.033575,0.096278,0.013612,1
0.20682,0.038113,0.12988,0.018149,1
0.26298,0.033575,0.18604,0.013612,1
0.26238,0.034483,0.18543,0.014519,1
0.23477,0.030853,0.15782,0.010889,1
0.22136,0.03176,0.14441,0.011797,1
0.18655,0.036298,0.10961,0.016334,1
0.16432,0.030853,0.087375,0.010889,1
0.21801,0.024501,0.14106,0.0045372,1
0.21927,0.029038,0.14232,0.0090744,1
0.16906,0.03539,0.092111,0.015426,1
0.17787,0.034483,0.10092,0.014519,1
0.16638,0.03902,0.08943,0.019056,1
0.12993,0.03902,0.052987,0.019056,1
0.16895,0.028131,0.092004,0.008167,1
0.20072,0.026316,0.12377,0.0063521,1
0.20444,0.028131,0.12749,0.008167,1
0.18674,0.036298,0.10979,0.016334,1
0.16639,0.030853,0.089441,0.010889,1
0.16787,0.026316,0.090923,0.0063521,1
0.15094,0.03902,0.073996,0.019056,1
0.1549,0.056261,0.077954,0.036298,1
0.19156,0.077132,0.11461,0.057169,1
0.22108,0.088929,0.14414,0.068966,1
0.25133,0.080762,0.17438,0.060799,1
0.27705,0.077132,0.2001,0.057169,1
0.26252,0.086207,0.18557,0.066243,1
0.26355,0.098004,0.1866,0.07804,1
0.28786,0.10526,0.21091,0.085299,1
0.29793,0.096189,0.22098,0.076225,1
0.30838,0.084392,0.23144,0.064428,1
0.32078,0.084392,0.24384,0.064428,1
0.33784,0.088929,0.26089,0.068966,1
0.37885,0.07804,0.3019,0.058076,1
0.40386,0.079855,0.32691,0.059891,1
0.40592,0.066243,0.32897,0.046279,1
0.42723,0.048094,0.35028,0.028131,1
0.43752,0.052632,0.36058,0.032668,1
0.43754,0.051724,0.3606,0.03176,1
0.41243,0.060799,0.33548,0.040835,1
0.35998,0.07441,0.28304,0.054446,1
0.3765,0.073503,0.29955,0.053539,1
0.39027,0.080762,0.31332,0.060799,1
0.37526,0.089837,0.29831,0.069873,1
0.39725,0.08167,0.3203,0.061706,1
0.38761,0.078947,0.31067,0.058984,1
0.34502,0.093466,0.26808,0.073503,1
0.31047,0.10345,0.23353,0.083485,1
0.2709,0.10889,0.19395,0.088929,1
0.28318,0.10617,0.20623,0.086207,1
0.28358,0.10526,0.20664,0.085299,1
0.25055,0.10617,0.1736,0.086207,1
0.24623,0.097096,0.16928,0.077132,1
0.22817,0.095281,0.15123,0.075318,1
0.21808,0.10163,0.14113,0.08167,1
0.22892,0.10345,0.15198,0.083485,1
0.24992,0.092559,0.17297,0.072595,1
0.25459,0.094374,0.17764,0.07441,1
0.25843,0.094374,0.18149,0.07441,1
0.25657,0.071688,0.17963,0.051724,1
0.23622,0.063521,0.15927,0.043557,1
0.21277,0.073503,0.13582,0.053539,1
0.20069,0.069873,0.12374,0.049909,1
0.21248,0.073503,0.13553,0.053539,1
0.20158,0.084392,0.12463,0.064428,1
0.18755,0.087114,0.1106,0.067151,1
0.18958,0.090744,0.11263,0.07078,1
0.1869,0.084392,0.10995,0.064428,1
0.18375,0.068966,0.1068,0.049002,1
0.18778,0.050817,0.11083,0.030853,1
0.20019,0.03902,0.12324,0.019056,1
0.18932,0.038113,0.11238,0.018149,1
0.18052,0.036298,0.10357,0.016334,1
0.17654,0.029946,0.09959,0.0099819,1
0.16202,0.024501,0.085075,0.0045372,1
0.14145,0.030853,0.064505,0.010889,1
0.12015,0.040835,0.043202,0.020871,1
0.11401,0.038113,0.037063,0.018149,1
0.12126,0.032668,0.044314,0.012704,1
0.12086,0.032668,0.043914,0.012704,1
0.10488,0.037205,0.02793,0.017241,1
0.098368,0.056261,0.021422,0.036298,1
0.10696,0.056261,0.030011,0.036298,1
0.1227,0.045372,0.045753,0.025408,1
0.13257,0.061706,0.055621,0.041742,1
0.16509,0.048094,0.088146,0.028131,1
0.1769,0.037205,0.099951,0.017241,1
0.14097,0.051724,0.064028,0.03176,1
0.11682,0.051724,0.039872,0.03176,1
0.11218,0.062613,0.035234,0.04265,1
0.099363,0.077132,0.022416,0.057169,1
0.088876,0.062613,0.011929,0.04265,1
0.091566,0.050817,0.01462,0.030853,1
0.091262,0.046279,0.014316,0.026316,1
0.097867,0.045372,0.02092,0.025408,1
0.11988,0.054446,0.042934,0.034483,1
0.11712,0.056261,0.040178,0.036298,1
0.11013,0.048094,0.033183,0.028131,1
0.11314,0.04265,0.03619,0.022686,1
0.11621,0.049909,0.039261,0.029946,1
0.13475,0.03902,0.057803,0.019056,1
0.15686,0.032668,0.079916,0.012704,1
0.15468,0.03176,0.07773,0.011797,1
0.13185,0.030853,0.054903,0.010889,1
0.11466,0.04265,0.037713,0.022686,1
0.12034,0.04265,0.043399,0.022686,1
0.1219,0.044465,0.044958,0.024501,1
0.098779,0.046279,0.021832,0.026316,1
0.075491,0.039927,0,0.019964,1
0.077801,0.040835,0.0023101,0.020871,1
0.08476,0.039927,0.0092684,0.019964,1
0.07008,0.048094,0,0.028131,1
0.063396,0.058076,0,0.038113,1
0.068605,0.058076,0.0052091,0.038113,0
0.063395,0.068058,0,0.048094,0
0.059931,0.068058,0,0.048094,0
0.075872,0.044465,0.015941,0.024501,0
0.081978,0.033575,0.022047,0.013612,0
0.068411,0.03176,0.0084799,0.011797,0
0.055834,0.039927,0,0.019964,0
0.063694,0.044465,0.0078599,0.024501,0
0.082893,0.029038,0.027059,0.0090744,0
0.10844,0.020871,0.052609,0.00090744,0
0.12258,0.019964,0.066744,0,0
0.12328,0.022686,0.067445,0.0027223,0
0.11161,0.029038,0.05578,0.0090744,0
0.11839,0.026316,0.062557,0.0063521,0
0.14627,0.017241,0.090436,0,0
0.15337,0.018149,0.097532,0.00090744,0
0.14899,0.022686,0.093151,0.0054446,0
0.14429,0.024501,0.088458,0.0072595,0
0.13972,0.022686,0.083889,0.0054446,0
0.14242,0.019964,0.086588,0.0027223,0
0.28032,0.029946,0.22449,0.012704,0
0.35328,0.045372,0.29745,0.028131,0
0.3827,0.039927,0.32687,0.022686,0
0.46086,0.029038,0.40503,0.011797,0
0.50089,0.030853,0.44505,0.013612,0
0.47493,0.03176,0.4191,0.014519,0
0.46652,0.029038,0.41069,0.011797,0
0.47664,0.027223,0.4208,0.0099819,0
0.42868,0.029038,0.37285,0.011797,0
0.38269,0.028131,0.32686,0.010889,0
0.4009,0.021779,0.34506,0.0045372,0
0.3807,0.022686,0.32486,0.0054446,0
0.33301,0.041742,0.27717,0.024501,0
0.31183,0.048094,0.25599,0.030853,0
0.27693,0.032668,0.2211,0.015426,0
0.29597,0.019056,0.24014,0.0018149,0
0.30307,0.018149,0.24724,0.00090744,0
0.24256,0.023593,0.18672,0.0063521,0
0.21215,0.022686,0.15631,0.0054446,0
0.24685,0.027223,0.19102,0.0099819,0
0.25141,0.026316,0.19558,0.0090744,0
0.25659,0.058984,0.20075,0.041742,0
0.26771,0.084392,0.21188,0.067151,0
0.26574,0.058076,0.2099,0.040835,0
0.2582,0.039927,0.20236,0.022686,0
0.2688,0.032668,0.21297,0.015426,0
0.24876,0.038113,0.19293,0.020871,0
0.16647,0.058076,0.11063,0.040835,0
0.13168,0.068966,0.075844,0.051724,0
0.14977,0.04265,0.09394,0.025408,0
0.15694,0.028131,0.10111,0.010889,0
0.13924,0.038113,0.083406,0.020871,0
0.11784,0.033575,0.062008,0.016334,0
0.10209,0.036298,0.04626,0.019056,0
0.078114,0.049909,0.022279,0.032668,0
0.075701,0.048094,0.019867,0.030853,0
0.079678,0.03902,0.023843,0.021779,0
0.076028,0.029038,0.020194,0.011797,0
0.067444,0.027223,0.01161,0.0099819,0
0.060868,0.038113,0.0050334,0.020871,0
0.065762,0.040835,0.0099278,0.023593,0
0.056411,0.048094,0.00057655,0.030853,0
0.041984,0.051724,0,0.034483,0
0.047159,0.044465,0.0051756,0.027223,0
0.047196,0.040835,0.0052123,0.023593,0
0.044939,0.050817,0.0029555,0.033575,0
0.046816,0.058076,0.0048322,0.040835,0
0.048783,0.049909,0.0067995,0.032668,0
0.049476,0.049909,0.0074917,0.032668,0
0.043787,0.063521,0.001803,0.046279,0
0.043711,0.063521,0.0017268,0.046279,0
0.056362,0.050817,0.014378,0.033575,0
0.058706,0.047187,0.016722,0.029946,0
0.057276,0.043557,0.015292,0.026316,0
0.054121,0.058076,0.012137,0.040835,0
0.056628,0.056261,0.014644,0.03902,0
0.059471,0.04265,0.017487,0.025408,0
0.050994,0.052632,0.00901,0.03539,0
0.048306,0.058984,0.0063217,0.041742,0
0.053201,0.051724,0.011217,0.034483,0
0.065128,0.043557,0.023144,0.026316,0
0.072163,0.043557,0.030179,0.026316,0
0.071797,0.04265,0.029813,0.025408,0
0.077702,0.057169,0.035719,0.039927,0
0.089057,0.060799,0.047073,0.043557,0
0.098414,0.058076,0.05643,0.040835,0
0.10559,0.057169,0.063609,0.039927,0
0.10704,0.051724,0.065061,0.034483,0
0.094955,0.065336,0.052971,0.048094,0
0.087252,0.065336,0.045268,0.048094,1
0.090531,0.058984,0.048547,0.041742,1
0.10055,0.060799,0.058571,0.043557,1
0.14209,0.04265,0.1001,0.025408,1
0.18646,0.030853,0.14448,0.013612,1
0.20086,0.029946,0.15888,0.012704,1
0.19286,0.037205,0.15087,0.019964,1
0.17235,0.049002,0.13037,0.03176,1
0.15933,0.039927,0.11735,0.022686,1
0.17765,0.033575,0.13567,0.016334,1
