@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
953.44,935.09,3.8321,-1.8095,624.46,452.2,1
952.48,934.13,3.8919,-1.7497,624.46,452.2,1
880.73,862.38,4.1068,-1.5349,624.46,452.2,1
770.61,752.25,4.3961,-1.2456,602.93,430.66,1
735.42,717.06,4.4298,-1.2119,602.93,430.66,1
718.22,699.87,4.6189,-1.0228,861.33,689.06,1
650.57,632.22,4.4259,-1.2158,861.33,689.06,1
528.65,510.29,4.4,-1.2417,861.33,689.06,1
513.41,495.06,4.4583,-1.1834,861.33,689.06,1
464.86,446.51,4.5906,-1.0511,839.79,667.53,1
507.68,489.32,4.3322,-1.3095,818.26,646,1
499.43,481.08,4.2758,-1.3659,818.26,646,1
453.11,434.75,4.3222,-1.3195,818.26,646,1
403.29,384.94,4.3106,-1.3311,818.26,646,1
338.39,320.04,4.3546,-1.2871,796.73,624.46,1
261.74,243.39,4.6702,-0.97148,796.73,624.46,1
206.2,187.84,4.7328,-0.9089,775.2,602.93,1
99.106,80.751,4.9132,-0.72844,710.6,538.33,1
73.892,55.537,4.7984,-0.84332,689.06,516.8,1
129.02,110.67,4.9189,-0.72281,710.6,538.33,1
237.21,218.86,4.6726,-0.96906,775.2,602.93,1
220.74,202.39,4.7483,-0.89334,753.66,581.4,1
141.17,122.82,4.6823,-0.95942,732.13,559.86,1
76.325,57.97,4.9696,-0.67209,732.13,559.86,1
19.525,1.1703,5.0869,-0.5548,904.39,732.13,1
8.8912,0,5.0537,-0.58794,861.33,689.06,1
10.272,1.3812,5.1532,-0.48848,882.86,710.6,1
10.489,1.5981,5.1351,-0.50659,689.06,516.8,1
57.34,48.449,5.2507,-0.39099,839.79,667.53,1
68.23,59.338,5.3286,-0.31313,861.33,689.06,1
26.568,17.677,5.2196,-0.42207,732.13,559.86,1
21.72,12.829,5.0011,-0.64063,775.2,602.93,1
42.662,33.771,5.0604,-0.58129,796.73,624.46,1
84.511,75.619,4.8844,-0.75728,839.79,667.53,1
110.26,101.37,4.6771,-0.96464,861.33,689.06,1
110.63,101.74,4.7044,-0.93728,861.33,689.06,1
130.46,121.57,4.8314,-0.8103,861.33,689.06,1
186.01,177.11,4.5226,-1.1191,882.86,710.6,1
208.96,200.06,4.5009,-1.1408,882.86,710.6,1
215.38,206.48,4.5546,-1.0871,882.86,710.6,1
231.6,222.71,4.6017,-1.04,882.86,710.6,1
254.18,245.29,4.6133,-1.0284,882.86,710.6,1
264.97,256.08,4.509,-1.1327,904.39,732.13,1
281.72,272.83,4.4848,-1.1569,882.86,710.6,1
250.84,241.94,4.577,-1.0647,882.86,710.6,1
225.55,216.66,4.7397,-0.90198,882.86,710.6,1
253.32,244.43,4.7141,-0.92759,904.39,732.13,1
306.52,297.63,4.6001,-1.0415,904.39,732.13,1
329.11,320.22,4.5707,-1.071,925.93,753.66,1
315.44,306.55,4.5662,-1.0755,925.93,753.66,1
300.38,291.49,4.8393,-0.80243,925.93,753.66,1
339.91,331.02,4.8499,-0.79181,646,473.73,1
414.26,405.37,4.6998,-0.94192,646,473.73,1
431.35,422.46,4.6158,-1.0259,646,473.73,1
424.45,415.56,4.5731,-1.0686,667.53,495.26,1
454.83,445.94,4.5585,-1.0832,667.53,495.26,1
485.82,476.93,4.4667,-1.175,667.53,495.26,1
475.55,466.65,4.5823,-1.0594,667.53,495.26,1
419.98,411.09,4.6449,-0.99683,646,473.73,1
436.85,427.96,4.5886,-1.0531,646,473.73,1
406.95,398.05,4.5715,-1.0702,646,473.73,1
411,402.11,4.6714,-0.9703,646,473.73,1
383.52,374.63,4.542,-1.0997,624.46,452.2,1
373.96,365.06,4.6547,-0.98697,624.46,452.2,1
322.91,314.02,4.5814,-1.0603,904.39,732.13,1
356.4,347.51,4.5395,-1.1022,904.39,732.13,1
376.53,367.64,4.6811,-0.96057,624.46,452.2,1
338.86,329.97,4.7339,-0.90776,624.46,452.2,1
291.4,282.51,4.6981,-0.94358,646,473.73,1
253.2,244.31,4.6348,-1.0068,646,473.73,1
259.03,250.14,4.5731,-1.0686,667.53,495.26,1
262.26,253.37,4.7299,-0.91182,667.53,495.26,1
320.69,311.8,4.5649,-1.0768,667.53,495.26,1
360.94,352.05,4.6255,-1.0162,667.53,495.26,1
394.3,385.41,4.7027,-0.93904,689.06,516.8,1
502.83,493.94,4.6817,-0.95994,689.06,516.8,1
623.12,614.23,4.6755,-0.96616,710.6,538.33,1
771.33,762.44,4.5309,-1.1108,732.13,559.86,1
882.9,874,4.8053,-0.83637,753.66,581.4,1
1237.9,1229,4.9823,-0.65943,1830.3,1658.1,1
1307.8,1298.9,5.0086,-0.63309,1098.2,925.93,1
1482.3,1473.4,5.0257,-0.61601,1098.2,925.93,1
1396,1387.1,4.9063,-0.73535,753.66,581.4,1
1425.8,1416.9,4.8893,-0.75239,1808.8,1636.5,1
1936.1,1927.2,4.9636,-0.67808,2174.9,2002.6,1
2160.4,2151.5,4.947,-0.6947,2153.3,1981.1,1
3666.6,3657.7,5.0939,-0.54782,2217.9,2045.7,1
6040.3,6031.4,5.2083,-0.43338,2217.9,2045.7,1
7194.6,7185.7,5.2631,-0.37855,2605.5,2433.3,1
6985.8,6977,5.194,-0.44767,2584,2411.7,1
7116.2,7107.3,5.2008,-0.44085,2605.5,2433.3,1
7015.9,7007,5.2866,-0.35513,1851.9,1679.6,1
5999.8,5990.9,5.2599,-0.38179,1528.9,1356.6,1
6837,6828.1,5.2649,-0.37674,2627.1,2454.8,1
6995.8,6986.9,5.2897,-0.35197,2627.1,2454.8,1
6863.4,6854.5,5.1997,-0.44202,2648.6,2476.3,1
6859.8,6851,5.1182,-0.52345,2648.6,2476.3,1
6980.4,6971.5,5.0652,-0.57644,2648.6,2476.3,1
7244.4,7235.5,5.0634,-0.57833,1507.3,1335.1,1
7169.9,7161,5.0471,-0.59455,1507.3,1335.1,1
7262,7253.2,5.1685,-0.47317,1507.3,1335.1,1
7219.3,7210.4,5.2184,-0.42333,1485.8,1313.5,1
7550,7541.1,5.2496,-0.39207,1485.8,1313.5,1
7525,7516.1,5.2006,-0.44104,1485.8,1313.5,1
7923.9,7915,5.2393,-0.40239,1464.3,1292,1
7590.1,7581.2,5.1647,-0.47698,1464.3,1292,1
7682.7,7673.8,5.1838,-0.45792,1464.3,1292,1
7429.8,7420.9,5.1764,-0.46529,1464.3,1292,1
7155.3,7146.5,5.1921,-0.44957,1464.3,1292,1
7243.1,7234.2,5.1743,-0.46738,1464.3,1292,1
7040,7031.1,5.2176,-0.4241,1442.7,1270.5,1
7059.2,7050.3,5.1846,-0.45706,1442.7,1270.5,1
6900.7,6891.8,5.1879,-0.4538,1442.7,1270.5,1
7042.8,7034,5.1671,-0.47455,1421.2,1248.9,1
6648.9,6640,5.111,-0.53066,2777.8,2605.5,1
6218,6209.1,5.156,-0.48567,2777.8,2605.5,1
7122.2,7113.3,5.1316,-0.51004,2842.4,2670.1,1
6548.6,6539.7,5.1772,-0.46446,2777.8,2605.5,1
6092.2,6083.3,5.1343,-0.50743,2907,2734.7,1
5605.6,5596.7,5.0423,-0.59934,2863.9,2691.7,1
5207.7,5198.8,5.0453,-0.59638,2907,2734.7,1
4834.7,4825.8,4.9617,-0.68,2799.3,2627.1,1
5299.9,5291,4.977,-0.66467,1571.9,1399.7,1
5161.9,5153,4.9764,-0.66527,1528.9,1356.6,1
4838.9,4830,4.9235,-0.71823,1550.4,1378.1,1
5218.2,5209.3,4.979,-0.66267,1528.9,1356.6,1
5151.9,5143,4.9669,-0.67478,1507.3,1335.1,1
5072.2,5063.3,5.0099,-0.63176,1528.9,1356.6,1
4475,4466.1,5.0246,-0.61707,1485.8,1313.5,1
3733.8,3724.9,4.8223,-0.81934,1485.8,1313.5,1
3939,3930.1,4.9235,-0.7182,1464.3,1292,1
3013.6,3004.7,4.7487,-0.89302,1442.7,1270.5,1
2960.9,2952.1,4.7745,-0.8672,2842.4,2670.1,1
2768.9,2760.1,4.7973,-0.8444,2777.8,2605.5,1
2958.7,2949.8,4.9367,-0.70503,2756.2,2584,1
2340.3,2331.4,4.6432,-0.99844,2734.7,2562.5,1
2146.1,2137.2,4.5044,-1.1373,2713.2,2540.9,1
2650.4,2641.5,4.9073,-0.73435,1615,1442.7,1
2082.2,2073.4,4.5099,-1.1318,2907,2734.7,1
2057.1,2048.2,4.5612,-1.0804,2907,2734.7,1
1793.7,1784.9,4.5812,-1.0605,2863.9,2691.7,1
1946.4,1937.5,4.6795,-0.96218,2885.4,2713.2,1
1682.7,1673.8,4.6652,-0.9765,2648.6,2476.3,1
1628,1619.1,4.5615,-1.0802,2670.1,2497.9,1
1722.6,1713.7,4.6364,-1.0052,1356.6,1184.3,1
1687.9,1679,4.4882,-1.1535,1356.6,1184.3,1
1724.8,1715.9,4.4891,-1.1526,1378.1,1205.9,1
1714.6,1705.7,4.4947,-1.147,1378.1,1205.9,1
1660.8,1651.9,4.4774,-1.1643,1378.1,1205.9,1
1655.5,1646.6,4.5103,-1.1314,1378.1,1205.9,1
1519.3,1510.4,4.5083,-1.1334,2713.2,2540.9,1
1491,1482.1,4.575,-1.0667,2713.2,2540.9,1
1546.1,1537.2,4.7884,-0.85326,2670.1,2497.9,1
1307.7,1298.8,4.6872,-0.95448,2885.4,2713.2,1
1309.4,1300.6,4.6949,-0.94678,1571.9,1399.7,1
1292,1283.1,4.8226,-0.81904,1550.4,1378.1,1
1108.6,1099.7,4.7867,-0.85494,2756.2,2584,1
862.27,853.38,4.8071,-0.83457,2713.2,2540.9,1
762.18,753.28,4.6585,-0.98316,2691.7,2519.4,1
656.89,648,4.7036,-0.93809,2691.7,2519.4,1
563.99,555.1,4.7294,-0.91225,2648.6,2476.3,1
506.29,497.4,4.6922,-0.94944,2648.6,2476.3,1
431.54,422.64,4.7269,-0.91481,2627.1,2454.8,1
384.28,375.39,4.7521,-0.88964,2627.1,2454.8,1
389.26,380.37,4.7716,-0.8701,968.99,796.73,1
392.06,383.16,4.7344,-0.90729,968.99,796.73,1
373.34,364.45,4.779,-0.86268,968.99,796.73,1
341.37,332.47,4.7802,-0.86154,968.99,796.73,1
330.69,321.8,4.7128,-0.92885,968.99,796.73,1
335.13,326.24,4.7149,-0.92679,968.99,796.73,1
353.76,344.87,4.6407,-1.001,968.99,796.73,1
349.76,340.87,4.6159,-1.0258,968.99,796.73,1
362.1,353.21,4.6426,-0.9991,990.53,818.26,1
375.9,367.01,4.6611,-0.9806,1012.1,839.79,1
354.19,345.3,4.6072,-1.0345,1012.1,839.79,1
378.25,369.36,4.5878,-1.0539,1012.1,839.79,1
373.65,364.76,4.5886,-1.053,1012.1,839.79,1
379.97,371.08,4.5945,-1.0472,1012.1,839.79,1
359.9,351.01,4.6487,-0.99295,1012.1,839.79,1
321.65,312.76,4.633,-1.0087,1012.1,839.79,1
316.13,307.24,4.6884,-0.9533,990.53,818.26,1
288.93,280.04,4.7357,-0.906,990.53,818.26,1
272.81,263.92,4.5501,-1.0916,968.99,796.73,1
274.38,265.49,4.4921,-1.1496,968.99,796.73,1
259.62,250.73,4.6557,-0.98595,968.99,796.73,1
199.46,190.57,4.624,-1.0177,947.46,775.2,1
169.43,160.53,4.5645,-1.0772,947.46,775.2,1
146.09,137.2,4.6442,-0.99751,947.46,775.2,1
139.71,130.82,4.5552,-1.0865,947.46,775.2,1
124.92,116.03,4.6066,-1.035,947.46,775.2,1
122.53,113.64,4.6434,-0.99832,947.46,775.2,1
90.216,81.325,4.7857,-0.85596,925.93,753.66,1
92.433,83.542,4.5763,-1.0653,904.39,732.13,1
54.089,45.198,4.8566,-0.78508,882.86,710.6,1
33.184,24.293,4.863,-0.77869,861.33,689.06,1
69.292,60.401,4.8275,-0.81418,904.39,732.13,1
69.274,60.383,4.6248,-1.0169,947.46,775.2,1
45.214,36.323,4.7275,-0.91416,925.93,753.66,1
39.947,31.055,4.8036,-0.83813,947.46,775.2,1
63.547,54.656,4.6979,-0.94378,990.53,818.26,1
66.244,57.352,4.7013,-0.9404,990.53,818.26,1
66.531,57.64,4.6475,-0.99419,968.99,796.73,1
67.854,58.963,4.6642,-0.97748,968.99,796.73,1
70.556,61.664,4.5731,-1.0686,968.99,796.73,1
65.828,56.937,4.7385,-0.90322,753.66,581.4,1
86.535,77.644,4.6393,-1.0024,775.2,602.93,1
77.428,68.536,4.776,-0.8657,775.2,602.93,1
58.053,49.162,4.7643,-0.8774,753.66,581.4,1
82.491,73.599,4.7043,-0.93738,753.66,581.4,1
100.03,91.134,4.5412,-1.0869,775.2,172.27,1
102.62,93.733,4.6004,-0.7282,775.2,172.27,1
144.57,135.68,4.3281,-1.0004,775.2,172.27,1
133.41,124.52,4.3076,-1.0209,775.2,172.27,1
111.65,102.76,4.3906,-0.938,775.2,172.27,1
83.807,74.915,4.5307,-0.79787,775.2,172.27,1
85.903,77.012,4.5406,-0.78793,775.2,172.27,1
81.237,72.345,4.5723,-0.75624,753.66,150.73,1
71.87,62.979,4.5662,-0.76233,753.66,150.73,1
74.004,65.113,4.563,-0.76555,753.66,150.73,1
78.903,70.012,4.6087,-0.71989,753.66,150.73,1
72.596,63.705,4.6089,-0.71963,753.66,150.73,1
88.091,79.199,4.5909,-0.73764,753.66,150.73,1
107.9,99.011,4.5086,-0.81999,775.2,172.27,1
152.63,143.74,4.4856,-0.84296,775.2,172.27,1
239.55,230.66,4.5411,-0.78749,775.2,172.27,1
169.27,160.38,4.6473,-0.68123,775.2,172.27,1
40.299,31.408,4.8714,-0.45713,258.4,0,0
29.333,20.442,4.7332,-0.59538,775.2,516.8,0
28.709,19.818,4.7134,-0.61512,753.66,495.26,0
32.86,23.968,4.9815,-0.34705,516.8,258.4,0
62.621,53.73,5.5034,0,516.8,258.4,0
81.579,72.687,5.4333,-0.070057,882.86,624.46,0
81.285,72.394,5.4056,-0.097799,904.39,646,0
88.481,79.59,5.4829,-0.020495,882.86,624.46,0
93.501,84.61,5.5458,0,473.73,215.33,0
91.036,82.144,5.5178,-0.028007,473.73,215.33,0
91.182,82.291,5.5239,-0.021858,904.39,646,0
86.999,78.108,5.542,-0.0037968,2454.8,2196.4,0
78.532,69.641,5.5344,-0.011357,904.39,646,0
69.244,60.353,5.4837,-0.06207,839.79,581.4,0
60.161,51.27,5.5455,-0.00027077,473.73,215.33,0
54.396,45.505,5.5349,-0.010917,2454.8,2196.4,0
50.151,41.26,5.5317,-0.014099,2497.9,2239.5,0
45.163,36.272,5.4648,-0.081015,2454.8,2196.4,0
45.421,36.53,5.3724,-0.1734,882.86,624.46,0
39.651,30.76,5.4104,-0.13542,732.13,473.73,0
33.607,24.716,5.4749,-0.070918,796.73,538.33,0
28.918,20.027,5.5189,-0.026925,258.4,0,0
27.977,19.086,5.4169,-0.12889,452.2,193.8,0
22.656,13.764,5.443,-0.10276,473.73,215.33,0
22.258,13.367,5.4902,-0.055601,473.73,215.33,0
21.11,12.219,5.5244,-0.021332,193.8,0,0
23.64,14.749,5.5241,-0.021648,430.66,236.87,0
22.079,13.187,5.4419,-0.10386,430.66,236.87,0
21.359,12.468,5.5737,0,689.06,495.26,0
39.555,30.664,5.6306,0,732.13,538.33,0
43.595,34.704,5.2497,-0.38089,624.46,430.66,0
153.88,144.99,4.9444,-0.6862,667.53,473.73,0
284.35,275.46,4.7264,-0.90416,710.6,516.8,1
342.53,333.63,4.6988,-0.93179,753.66,559.86,1
404.4,395.51,4.5172,-1.1134,775.2,581.4,1
486.38,477.48,4.3508,-1.2798,775.2,581.4,1
600.26,591.37,4.1424,-1.4881,796.73,602.93,1
671.6,662.71,4.0816,-1.549,796.73,602.93,1
696.57,687.68,4.167,-1.4636,796.73,602.93,1
736.69,726.42,4.0492,-1.5814,796.73,602.93,1
756.53,746.05,4.1277,-1.5029,796.73,602.93,1
789.6,768.49,4.0875,-1.5431,796.73,602.93,1
772.2,751.09,4.0984,-1.5322,796.73,602.93,1
736.2,715.09,4.1747,-1.4559,796.73,602.93,1
759.95,738.84,4.0778,-1.5528,796.73,602.93,1
751.85,730.74,4.1458,-1.4848,796.73,602.93,1
768.17,747.06,4.56,-1.0706,796.73,602.93,1
732.45,711.34,4.777,-0.8536,796.73,602.93,1
788.8,767.69,4.807,-0.82363,796.73,602.93,1
796.4,775.29,4.8708,-0.75981,409.13,215.33,1
857.68,836.57,4.9626,-0.66804,409.13,215.33,1
838.29,817.18,4.9156,-0.71502,430.66,236.87,1
794.57,773.46,5.1008,-0.52977,409.13,215.33,1
890.36,869.25,5.0887,-0.54188,409.13,215.33,1
1151.1,1130,5.1289,-0.50165,409.13,215.33,1
1771.9,1750.8,5.1236,-0.50698,1184.3,990.53,1
3370.6,3349.5,5.1587,-0.47191,430.66,236.87,1
3431.8,3410.6,5.1692,-0.46143,1205.9,1012.1,1
4204.5,4183.4,5.08,-0.55057,2368.7,2174.9,1
4689.3,4668.2,5.2735,-0.35712,2562.5,2368.7,1
5379.3,5358.2,5.1595,-0.47112,2562.5,2368.7,1
5243.7,5222.5,5.1687,-0.46185,2562.5,2368.7,1
6156.1,6134.9,5.1839,-0.4467,1959.5,1765.7,1
5960.1,5939,5.2189,-0.41174,2584,2390.2,1
6416.4,6395.3,5.2481,-0.38249,2584,2390.2,1
5325.2,5304.1,5.3223,-0.30825,2820.8,2627.1,1
4812.1,4791,5.2592,-0.37142,1808.8,1615,1
5324.1,5303,5.262,-0.36858,1098.2,904.39,1
6291.5,6270.4,5.3031,-0.32745,796.73,602.93,1
6561.3,6540.2,5.3016,-0.32899,1593.5,1399.7,1
6144.6,6123.5,5.279,-0.35159,1571.9,1378.1,1
5586,5564.9,5.3145,-0.31615,1636.5,1442.7,1
6998.4,6977.3,5.2739,-0.35671,2863.9,2670.1,1
7800.1,7779,5.2836,-0.34699,2971.6,2777.8,1
7036.6,7015.5,5.2712,-0.35937,1485.8,1292,1
7480.9,7459.8,5.2129,-0.41771,1485.8,1292,1
7964.7,7943.6,5.3126,-0.31805,3079.2,2885.4,1
7763.5,7742.4,5.2836,-0.347,1507.3,1313.5,1
7894.4,7873.3,5.2791,-0.35147,1507.3,1313.5,1
8863.6,8842.5,5.2724,-0.35818,3079.2,2885.4,1
8005.5,7984.4,5.24,-0.39064,3057.7,2863.9,1
8971.2,8950.1,5.2831,-0.34748,3036.2,2842.4,1
9245,9223.9,5.1476,-0.48303,1550.4,1356.6,1
7839.2,7818.1,5.206,-0.42459,1550.4,1356.6,1
7289.2,7268.1,5.1688,-0.46178,1550.4,1356.6,1
7698.7,7677.6,5.3046,-0.32601,3036.2,2842.4,1
6970.6,6949.4,5.2389,-0.39173,1507.3,1313.5,1
7253.3,7232.2,5.2267,-0.40394,1550.4,1356.6,1
7573.2,7552.1,5.1709,-0.4597,1507.3,1313.5,1
7192.5,7171.3,5.2068,-0.42378,1485.8,1292,1
6171.7,6150.6,5.182,-0.44856,1464.3,1270.5,1
6239.8,6218.7,5.2384,-0.39217,1421.2,1227.4,1
5987.2,5966.1,5.2145,-0.41606,1550.4,1356.6,1
5865.2,5844.1,5.2317,-0.39891,2907,2713.2,1
5993.7,5972.6,5.1918,-0.43878,1744.2,1550.4,1
6031.1,6010,5.1952,-0.43538,1722.7,1528.9,1
5853.8,5832.7,5.1901,-0.44054,1679.6,1485.8,1
5317.9,5296.8,5.1559,-0.47473,3122.3,2928.5,1
4996.8,4975.7,5.081,-0.54955,3036.2,2842.4,1
5463.3,5442.2,5.0713,-0.55927,3014.6,2820.8,1
5508.5,5487.3,5.0361,-0.59447,3014.6,2820.8,1
5438.4,5417.3,5.0921,-0.53853,3057.7,2863.9,1
4819.3,4798.2,5.0666,-0.56396,2907,2713.2,1
5621.5,5600.4,5.1034,-0.52717,1593.5,1399.7,1
4540,4518.9,5.0393,-0.59133,1571.9,1378.1,1
5275.1,5254,5.1112,-0.51943,2907,2713.2,1
4371.7,4350.6,4.9689,-0.66171,1550.4,1356.6,1
4261.6,4240.5,5.1079,-0.52266,1550.4,1356.6,1
4312.5,4291.4,5.0998,-0.53082,2863.9,2670.1,1
4110.9,4089.7,5.0391,-0.5915,1528.9,1335.1,1
4183.5,4162.4,5.0424,-0.58823,2950,2756.2,1
3577.2,3556,4.7863,-0.84433,1507.3,1313.5,1
4044.2,4023.1,4.9935,-0.63706,1507.3,1313.5,1
3775.4,3754.3,4.8231,-0.80747,1485.8,1292,1
3876.5,3855.4,4.9883,-0.64226,1464.3,1270.5,1
3819.4,3798.3,4.9016,-0.72904,1464.3,1270.5,1
3714.2,3693.1,4.889,-0.7416,1442.7,1248.9,1
3713.1,3692,4.7991,-0.83154,1442.7,1248.9,1
3803.7,3782.6,4.8491,-0.78146,1442.7,1248.9,1
3566.1,3545,4.7234,-0.90722,1442.7,1248.9,1
4131.6,4110.5,4.8931,-0.73749,1464.3,1270.5,1
4238.7,4217.6,4.8624,-0.76823,1464.3,1270.5,1
4201.4,4180.3,4.7814,-0.84917,1464.3,1270.5,1
4467.7,4446.6,4.953,-0.67759,1485.8,1292,1
3518.6,3497.5,4.6999,-0.93071,1464.3,1270.5,1
4079.8,4058.7,4.9138,-0.71676,1442.7,1248.9,1
3046.5,3025.4,4.6326,-0.99801,1399.7,1205.9,1
2690.6,2669.5,4.511,-1.1196,1399.7,1205.9,1
2589.3,2568.2,4.6623,-0.96831,1378.1,1184.3,1
2185.7,2164.6,4.3587,-1.2719,2993.1,2799.3,1
2473.7,2452.6,4.7486,-0.88202,1378.1,1184.3,1
2451.9,2430.8,4.7031,-0.92746,2993.1,2799.3,1
2511.9,2490.8,4.6525,-0.97805,1378.1,1184.3,1
2095.4,2074.3,4.4988,-1.1318,2993.1,2799.3,1
2044.8,2023.6,4.4456,-1.185,1378.1,1184.3,1
2326.5,2305.4,4.8493,-0.78129,1356.6,1162.8,1
1737.1,1716,4.7086,-0.92196,2907,2713.2,1
1486.8,1465.7,4.6952,-0.93542,2885.4,2691.7,1
1221.4,1200.2,4.8771,-0.75351,2842.4,2648.6,1
1043.6,1022.5,4.7123,-0.91826,2799.3,2605.5,1
956.93,935.82,4.7373,-0.89332,2799.3,2605.5,1
822.12,801.01,4.7856,-0.84496,2799.3,2605.5,1
675.21,654.1,4.8332,-0.79738,1033.6,839.79,1
633.87,612.76,4.7486,-0.88197,1012.1,818.26,1
675.57,654.46,4.6133,-1.0173,1012.1,818.26,1
698.75,677.64,4.697,-0.93355,1012.1,818.26,1
660.54,639.43,4.7823,-0.84831,990.53,796.73,1
521.96,500.85,4.5773,-1.0533,968.99,775.2,1
355.01,333.9,4.7882,-0.84242,947.46,753.66,1
210.31,189.2,4.9083,-0.72225,904.39,710.6,1
86.736,65.626,5.0242,-0.60644,1012.1,818.26,1
62.706,41.596,4.9324,-0.69817,990.53,796.73,1
59.385,38.275,5.0061,-0.62451,968.99,775.2,1
8.4421,0,5.113,-0.51764,882.86,689.06,1
15.153,6.7108,5.1155,-0.51507,968.99,775.2,1
27.889,19.447,5.1208,-0.50984,925.93,732.13,1
14.396,5.9538,5.1564,-0.47416,839.79,646,1
6.2389,0,5.1301,-0.50048,882.86,689.06,1
34.341,28.102,5.1053,-0.52526,861.33,667.53,1
50.923,44.684,5.0282,-0.60239,861.33,667.53,1
37.552,31.313,4.9894,-0.6412,861.33,667.53,1
81.755,75.516,5.0772,-0.55341,882.86,689.06,1
182.15,175.91,4.9344,-0.69621,968.99,775.2,1
194.22,187.98,4.9456,-0.68504,1012.1,818.26,1
211.32,205.08,4.7474,-0.88321,796.73,602.93,1
229.46,223.22,4.8863,-0.7443,796.73,602.93,1
249.31,243.07,4.8665,-0.76413,818.26,624.46,1
344.15,337.91,4.7258,-0.90482,861.33,667.53,1
426.2,419.96,4.5486,-1.082,882.86,689.06,1
478.11,471.87,4.4234,-1.2072,882.86,689.06,1
524.98,518.75,4.3945,-1.2361,904.39,710.6,1
563.3,557.06,4.4322,-1.1984,904.39,710.6,1
736.55,730.31,4.3221,-1.3085,925.93,732.13,1
777.26,771.02,4.2897,-1.3409,925.93,732.13,1
773.02,766.78,4.3002,-1.3304,925.93,732.13,1
803.02,796.78,4.2511,-1.3795,925.93,732.13,1
789.03,782.79,4.2174,-1.4132,925.93,732.13,1
813.82,807.59,4.1957,-1.4349,925.93,732.13,1
843.07,836.83,4.218,-1.4126,925.93,732.13,1
827.58,821.35,4.2831,-1.3475,904.39,710.6,1
754.02,747.78,4.3611,-1.2695,904.39,710.6,1
676.17,669.93,4.442,-1.1886,882.86,689.06,1
687.89,681.65,4.5275,-1.1031,882.86,689.06,1
621.26,615.02,4.48,-1.1506,861.33,667.53,1
616.91,610.67,4.5043,-1.1263,861.33,667.53,1
567.1,560.87,4.5693,-1.0613,861.33,667.53,1
514.44,508.2,4.6679,-0.96273,861.33,667.53,1
554.78,548.54,4.5055,-1.1251,861.33,667.53,1
558.04,551.8,4.4863,-1.1443,861.33,667.53,1
576.4,570.16,4.441,-1.1896,861.33,667.53,1
573.51,567.28,4.4334,-1.1972,861.33,667.53,1
564.57,558.33,4.4042,-1.2264,861.33,667.53,1
557.41,551.17,4.418,-1.2126,861.33,667.53,1
551.57,545.33,4.3586,-1.272,861.33,667.53,1
535.92,529.68,4.3644,-1.2662,861.33,667.53,1
549.02,542.79,4.3046,-1.326,861.33,667.53,1
571.53,565.29,4.3144,-1.3162,861.33,667.53,1
565.43,559.19,4.3819,-1.2487,861.33,667.53,1
458.12,451.88,4.5349,-1.0957,839.79,646,1
415.96,409.72,4.5726,-1.058,839.79,646,1
417.25,411.01,4.6887,-0.94189,818.26,624.46,1
324.97,318.74,4.7032,-0.92744,796.73,602.93,1
301.54,295.3,4.7204,-0.9102,775.2,581.4,1
370.6,364.36,4.6897,-0.94089,775.2,581.4,1
75.689,69.45,4.7257,-0.90491,796.73,602.93,0
41.827,35.588,4.876,-0.75455,258.4,64.6,0
35.227,28.988,4.9575,-0.67309,775.2,581.4,0
31.87,25.631,5.0199,-0.61065,775.2,581.4,0
46.355,40.116,5.4654,-0.16517,775.2,581.4,0
66.33,60.091,5.4889,-0.14165,882.86,689.06,0
79.685,73.446,5.4718,-0.15879,904.39,710.6,0
84.321,78.082,5.4767,-0.15391,473.73,279.93,0
87.809,81.57,5.5361,-0.09447,516.8,323,0
89.255,83.016,5.5709,-0.059665,904.39,710.6,0
88.507,82.268,5.5714,-0.059238,516.8,323,0
83.963,77.724,5.5959,-0.034716,968.99,775.2,0
81.079,74.84,5.6239,-0.0067417,2497.9,2304.1,0
77.431,71.192,5.5846,-0.045993,861.33,667.53,0
75.478,69.239,5.5909,-0.039681,861.33,667.53,0
69.77,63.531,5.6031,-0.027527,882.86,689.06,0
63.58,57.341,5.5159,-0.1147,882.86,689.06,0
57.823,51.584,5.4835,-0.14706,839.79,646,0
53.451,47.212,5.2963,-0.33426,818.26,624.46,0
47.59,41.351,5.5208,-0.10982,839.79,646,0
42.204,35.965,5.5062,-0.12441,904.39,710.6,0
35.84,29.601,5.4862,-0.14438,818.26,624.46,0
31.52,25.281,5.5017,-0.1289,495.26,301.46,0
26.706,20.467,5.5106,-0.11998,990.53,796.73,0
21.834,15.595,5.5829,-0.047664,473.73,279.93,0
28.097,21.858,5.4847,-0.14595,1033.6,839.79,0
29.361,23.122,5.476,-0.1546,990.53,796.73,0
27.287,21.048,5.4956,-0.13495,430.66,236.87,0
26.387,20.148,5.4731,-0.15748,387.6,193.8,0
26.29,20.051,5.5284,-0.10218,387.6,193.8,0
37.29,31.051,5.562,-0.068606,495.26,301.46,0
